face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0014_face0.png,White,White,Male,40-49,"[9.3305010e-01 4.3664579e-05 4.7207143e-02 1.5648370e-04 3.2397674e-04
 2.8411602e-03 1.6377455e-02]",[9.8574746e-01 5.8594847e-05 8.2331663e-03 5.9608184e-03],[9.9999881e-01 1.2260268e-06],"[1.0387912e-06 5.3161839e-06 2.5995896e-04 3.7996667e-03 1.2608378e-01
 6.8890852e-01 1.7921901e-01 1.7050494e-03 1.7616176e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0015_face0.png,White,White,Male,50-59,"[9.3287843e-01 7.9856000e-05 4.9315728e-02 3.2825643e-04 9.1430254e-04
 4.1228440e-03 1.2360623e-02]",[9.9204093e-01 2.0533972e-04 1.8047604e-03 5.9489333e-03],[9.9987328e-01 1.2678668e-04],"[1.5252978e-05 4.8418999e-05 1.3487497e-03 4.6939473e-03 5.3101949e-02
 3.0485266e-01 5.9398735e-01 4.1116107e-02 8.3564164e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0016_face0.png,White,White,Male,40-49,"[7.3097694e-01 8.4921820e-03 2.0510571e-01 1.1433250e-05 5.7412439e-05
 1.7966045e-02 3.7390262e-02]",[0.9244717  0.02170767 0.00173032 0.05209031],[9.9974179e-01 2.5819713e-04],"[1.9826036e-06 3.0279432e-06 1.2745509e-04 1.0546023e-02 2.3412339e-01
 5.6031561e-01 1.8987755e-01 4.9146670e-03 9.0153779e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0017_face0.png,White,White,Male,40-49,"[9.6904099e-01 1.6521335e-04 2.5177944e-02 4.3332999e-05 3.8857048e-04
 2.3123871e-03 2.8715206e-03]",[0.89976305 0.00812305 0.00399936 0.0881145 ],[9.999263e-01 7.367143e-05],"[3.4947761e-06 1.7643020e-05 7.2855072e-04 6.9955648e-03 9.0644397e-02
 4.7067654e-01 4.2028412e-01 1.0439474e-02 2.1015522e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0018_face0.png,White,White,Male,40-49,"[8.4829760e-01 3.1474109e-03 8.4727012e-02 2.1332338e-04 1.1413123e-03
 1.0012053e-02 5.2461278e-02]",[0.968724   0.00540491 0.00139191 0.02447927],[9.9999881e-01 1.2495947e-06],"[5.7358135e-05 2.7513027e-04 2.4375983e-03 1.7213998e-02 1.4459881e-01
 4.6843481e-01 3.4661359e-01 1.9962918e-02 4.0576476e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0019_face0.png,White,White,Male,40-49,"[7.7029496e-01 2.7618294e-03 1.6428743e-01 2.0668123e-05 2.9468472e-04
 4.7087017e-02 1.5253443e-02]",[9.8194283e-01 4.9728173e-04 1.8767089e-03 1.5683185e-02],[9.9999511e-01 4.8865345e-06],"[7.0383376e-06 8.2736893e-05 1.6372631e-03 9.0032164e-03 1.3840102e-01
 5.9577805e-01 2.5049946e-01 4.5243711e-03 6.6809072e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0020_face0.png,White,White,Male,40-49,"[7.8908694e-01 1.9020335e-03 1.5004618e-01 1.4924616e-04 1.1622255e-03
 2.7218428e-02 3.0434994e-02]",[9.8130786e-01 9.0866472e-04 1.4254741e-03 1.6357988e-02],[9.999219e-01 7.808862e-05],"[1.8537088e-05 1.5422146e-04 1.8633537e-03 1.9703615e-02 2.4142961e-01
 5.6897599e-01 1.6443636e-01 3.3184304e-03 9.9845820e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0021_face0.png,White,White,Male,40-49,"[8.60873222e-01 1.83324667e-03 1.06003441e-01 1.06800646e-04
 5.77061146e-04 1.29991574e-02 1.76071785e-02]",[9.7526425e-01 7.1753870e-04 1.6866670e-03 2.2331502e-02],[9.999912e-01 8.861186e-06],"[4.46441209e-06 3.65114211e-05 5.68366901e-04 1.38866510e-02
 2.71451533e-01 6.33679867e-01 7.95702413e-02 7.88376725e-04
 1.39011445e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0022_face0.png,White,White,Male,40-49,"[9.7981375e-01 7.4460091e-05 1.2245188e-02 8.3648110e-06 4.5037126e-05
 5.2137981e-04 7.2917775e-03]",[9.9472690e-01 3.4202312e-04 4.0439214e-04 4.5266231e-03],[9.999921e-01 7.935700e-06],"[3.3884335e-06 1.5202244e-05 5.5020722e-04 7.5978269e-03 1.1948535e-01
 5.6008893e-01 3.0608660e-01 6.1043594e-03 6.8157402e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0023_face0.png,White,White,Male,30-39,"[0.7252253  0.00648927 0.23077331 0.00073133 0.00234033 0.01972133
 0.01471913]",[0.72158414 0.04624393 0.00384299 0.22832899],[9.9998111e-01 1.8853108e-05],"[3.8584831e-06 2.5774360e-05 7.3806668e-04 5.9934031e-02 5.2338082e-01
 3.8171649e-01 3.3851668e-02 3.4301047e-04 6.2743247e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0024_face0.png,White,White,Male,40-49,"[8.5055441e-01 1.5502995e-04 1.0901937e-01 2.1027128e-04 5.5712473e-04
 5.4413793e-03 3.4062382e-02]",[9.879816e-01 1.473941e-03 8.925506e-04 9.651936e-03],[0.9970875  0.00291249],"[2.9606945e-05 9.8706943e-05 2.6517187e-03 3.2863371e-02 2.8116566e-01
 5.1546258e-01 1.6169514e-01 5.8868304e-03 1.4641036e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0025_face0.png,White,White,Male,50-59,"[7.3440713e-01 1.1472226e-03 2.1030486e-01 1.6470595e-04 5.3137564e-04
 3.9264109e-02 1.4180647e-02]",[9.8448372e-01 3.1970537e-04 1.2428517e-03 1.3953685e-02],[9.9999321e-01 6.8109503e-06],"[3.1205022e-05 3.8296410e-05 3.5858061e-04 1.0933862e-03 2.5212692e-02
 3.0338848e-01 6.4802361e-01 2.1696230e-02 1.5746985e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0026_face0.png,White,White,Male,50-59,"[4.3091306e-01 7.7953950e-02 3.9873847e-01 4.2066604e-04 6.0406905e-03
 6.6024289e-02 1.9908806e-02]",[0.55180776 0.05714771 0.02722872 0.36381575],[9.9999851e-01 1.4493503e-06],"[2.0312717e-05 1.2202639e-04 7.7499548e-04 2.2912228e-03 4.8002321e-02
 4.4236481e-01 4.7987792e-01 2.6186638e-02 3.5972751e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0027_face0.png,White,White,Male,40-49,"[9.8374259e-01 3.7444162e-05 1.1161078e-02 4.1921803e-06 2.2212602e-05
 1.7234711e-03 3.3091127e-03]",[9.9929029e-01 1.2005292e-05 4.6870500e-05 6.5086060e-04],[9.9999976e-01 2.5959250e-07],"[7.4541936e-07 2.2018685e-06 9.2294678e-05 1.4089270e-03 5.0449487e-02
 5.5254441e-01 3.9204249e-01 3.4410669e-03 1.8451809e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0028_face0.png,White,White,Male,50-59,"[7.7771956e-01 1.6330846e-02 1.3872936e-01 3.1954516e-04 4.5233527e-03
 4.9269330e-02 1.3108071e-02]",[0.81250495 0.01166671 0.00284947 0.1729789 ],[9.999992e-01 7.559166e-07],"[9.4389270e-06 5.0043807e-05 5.8281736e-04 2.2453160e-03 3.3084348e-02
 3.4293795e-01 5.9185117e-01 2.8830241e-02 4.0867849e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0029_face0.png,White,White,Male,50-59,"[9.1166610e-01 3.5517800e-03 1.6763534e-02 2.2664155e-05 1.4188938e-04
 1.7524421e-03 6.6101685e-02]",[9.9192584e-01 1.0208035e-03 5.6958926e-04 6.4837947e-03],[9.999991e-01 9.075095e-07],"[2.2117017e-06 5.7609618e-06 1.4674770e-04 2.6401025e-03 5.1609818e-02
 4.1249183e-01 5.0727654e-01 2.5337987e-02 4.8904843e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0030_face0.png,White,White,Male,40-49,"[7.0285934e-01 6.7735731e-04 2.5213605e-01 1.5918133e-04 5.8031408e-04
 1.2046219e-02 3.1541493e-02]",[0.97074145 0.00139606 0.0010647  0.0267977 ],[9.9998903e-01 1.0919798e-05],"[4.4527478e-05 1.0488456e-04 1.3252826e-03 5.6751529e-03 1.4074880e-01
 5.7051283e-01 2.7653721e-01 5.0017363e-03 4.9697097e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0031_face0.png,White,White,Male,40-49,"[9.8570722e-01 1.0846229e-04 1.2844369e-02 3.2452785e-06 1.9708756e-05
 4.7558575e-04 8.4132981e-04]",[9.9372768e-01 1.9275170e-03 5.0211989e-04 3.8426546e-03],[0.9986941  0.00130588],"[2.5280144e-06 2.7014108e-05 1.2107628e-03 3.8670838e-02 3.6218214e-01
 5.3053659e-01 6.6466078e-02 8.8596588e-04 1.8107890e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0032_face0.png,White,White,Male,40-49,"[6.1342567e-01 2.9007141e-03 3.1916296e-01 4.0284791e-05 5.3596194e-04
 3.7211820e-02 2.6722752e-02]",[9.8668957e-01 1.3336472e-03 3.6733146e-04 1.1609448e-02],[9.9999881e-01 1.1826024e-06],"[1.0704689e-05 1.0085907e-04 2.1754112e-03 1.9245576e-02 3.0316529e-01
 5.9202945e-01 8.1955381e-02 1.3013356e-03 1.5905476e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0033_face0.png,White,White,Male,40-49,"[9.4066375e-01 1.2956369e-04 4.7773879e-02 1.2234987e-05 4.0753410e-05
 1.4035539e-03 9.9762557e-03]",[9.9768251e-01 9.8325989e-05 7.3512943e-05 2.1456145e-03],[0.9957762  0.00422378],"[2.5063389e-06 8.7862591e-06 2.5244241e-04 3.8729617e-03 1.5072480e-01
 6.2232369e-01 2.2017200e-01 2.6057882e-03 3.7074264e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0034_face0.png,White,White,Male,50-59,"[9.7272247e-01 2.0684945e-04 1.6305966e-02 1.1234231e-04 3.1160144e-04
 9.9690014e-04 9.3437284e-03]",[9.8485154e-01 9.2107989e-04 7.9475227e-04 1.3432581e-02],[9.9999309e-01 6.8645545e-06],"[2.6551974e-05 4.3217406e-05 3.5034009e-04 1.1239268e-03 2.8302360e-02
 2.8483632e-01 6.2431198e-01 6.0027968e-02 9.7737927e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0035_face0.png,White,White,Male,40-49,"[6.3674569e-01 5.1409430e-03 2.1264429e-01 2.0952121e-04 1.0134167e-03
 2.0999948e-02 1.2324612e-01]",[9.5875287e-01 2.3002382e-03 4.8788206e-04 3.8459118e-02],[9.999968e-01 3.234253e-06],"[2.6860085e-05 8.1606238e-05 9.5173944e-04 4.5226733e-03 8.7509677e-02
 5.2911830e-01 3.6374387e-01 1.3828821e-02 2.1651720e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0036_face0.png,Latino_Hispanic,White,Male,40-49,"[2.95815319e-01 4.33165431e-02 4.05450970e-01 1.11765126e-04
 8.84731358e-04 1.05533995e-01 1.48886725e-01]",[9.7802979e-01 3.5574338e-03 4.1541306e-04 1.7997406e-02],[9.9999976e-01 1.9846395e-07],"[4.4678027e-06 1.9895626e-05 2.8462321e-04 3.0122385e-03 7.6070398e-02
 5.1575822e-01 3.9182699e-01 1.2903137e-02 1.2003593e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0037_face0.png,White,White,Male,40-49,"[9.5421284e-01 1.6683478e-04 3.3899412e-02 5.1219075e-05 2.6239594e-04
 1.7770447e-03 9.6302135e-03]",[0.98053557 0.00119028 0.00385854 0.01441563],[9.999940e-01 6.013642e-06],"[1.1421856e-05 5.9887923e-05 1.4573522e-03 1.1917118e-02 1.9689472e-01
 6.4874470e-01 1.3928825e-01 1.6070487e-03 1.9490426e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0038_face0.png,White,White,Male,50-59,"[8.2032949e-01 4.5966858e-04 2.8781299e-02 7.2262650e-05 2.3029590e-04
 3.6538190e-03 1.4647314e-01]",[9.9858993e-01 2.2085733e-05 1.9453799e-04 1.1934399e-03],[9.999964e-01 3.513762e-06],"[2.5290046e-05 3.1799504e-05 2.4670525e-04 4.1418811e-04 8.5017113e-03
 1.7530024e-01 7.0322841e-01 1.0932420e-01 2.9274861e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0039_face0.png,White,White,Male,40-49,"[8.1134290e-01 6.2646403e-04 1.3865919e-01 4.7865222e-04 1.5022083e-03
 1.2901585e-02 3.4489021e-02]",[0.9411557  0.00120159 0.00215587 0.05548689],[9.9994498e-01 5.5021173e-05],"[5.7417856e-05 1.3924239e-04 2.3455971e-03 1.2424316e-02 1.3107665e-01
 5.1274979e-01 3.3171853e-01 9.3346229e-03 1.5371539e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0040_face0.png,White,White,Male,40-49,"[9.4610500e-01 1.1539738e-04 3.6696732e-02 3.6390073e-05 3.8404771e-04
 1.1991191e-02 4.6712770e-03]",[9.5516950e-01 9.0960792e-04 1.6752452e-03 4.2245660e-02],[9.9999774e-01 2.3246723e-06],"[9.7805341e-06 4.7320544e-05 1.0242824e-03 3.7118213e-03 8.3662473e-02
 6.7905390e-01 2.2828916e-01 4.1543189e-03 4.6930472e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0041_face0.png,White,White,Male,40-49,"[8.7582558e-01 1.0561343e-02 6.5974258e-02 3.4316673e-04 2.1382726e-03
 1.1947817e-02 3.3209547e-02]",[0.9089009  0.00827724 0.00211099 0.08071077],[9.9999464e-01 5.3725093e-06],"[1.4656202e-05 6.2444844e-05 1.2875063e-03 2.2189496e-02 1.2610026e-01
 4.4386327e-01 3.7715837e-01 2.8258594e-02 1.0654123e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0042_face0.png,White,White,Male,40-49,"[7.80673206e-01 2.86759157e-03 1.87196165e-01 2.13641106e-04
 8.49869160e-04 1.42770205e-02 1.39224920e-02]",[0.9222904  0.00456127 0.00499547 0.06815279],[9.9995267e-01 4.7362904e-05],"[1.5571370e-05 6.1794846e-05 8.9328107e-04 3.9584073e-03 8.4097110e-02
 4.6664113e-01 4.2654401e-01 1.7538000e-02 2.5067356e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0043_face0.png,White,White,Male,40-49,"[8.5903072e-01 1.5792891e-04 1.1866755e-01 3.1324093e-05 9.9616613e-05
 4.5445734e-03 1.7468352e-02]",[9.9350673e-01 3.5518259e-04 1.0625885e-04 6.0319249e-03],[9.999924e-01 7.654115e-06],"[4.4383710e-06 1.4536033e-05 3.6780146e-04 8.9362115e-03 2.8331435e-01
 6.2361872e-01 8.3258577e-02 4.8269346e-04 2.6256334e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0044_face0.png,White,White,Male,40-49,"[7.9631704e-01 5.9593897e-03 1.2942202e-01 2.7463230e-04 3.1907361e-03
 2.3357188e-02 4.1479059e-02]",[0.82517105 0.00864629 0.01148746 0.15469524],[9.9999219e-01 7.8222265e-06],"[4.4245637e-05 1.9887426e-04 2.3146935e-03 1.5280006e-02 1.4027952e-01
 5.0073797e-01 3.1794801e-01 2.2536585e-02 6.6017290e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0045_face0.png,White,White,Male,40-49,"[6.2769789e-01 1.0030853e-03 2.1396664e-01 6.9108821e-05 6.4735324e-04
 1.9963508e-02 1.3665251e-01]",[0.93287814 0.00199561 0.00125659 0.06386973],[9.999993e-01 7.281542e-07],"[1.3290217e-05 5.8884703e-05 8.8509091e-04 4.5120968e-03 1.1145063e-01
 5.9958923e-01 2.7560666e-01 7.7933492e-03 9.0724679e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0046_face0.png,White,White,Male,30-39,"[9.9631822e-01 4.2572651e-06 2.5534059e-03 1.0560954e-05 2.4841118e-05
 2.6201211e-05 1.0625484e-03]",[9.9686438e-01 8.7133836e-04 5.6032644e-04 1.7039716e-03],[0.97934973 0.02065022],"[2.4740537e-08 1.5601952e-06 1.4586573e-03 1.9782422e-01 6.5680420e-01
 1.4127314e-01 2.6178770e-03 1.9603975e-05 6.7625194e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0047_face0.png,White,White,Male,40-49,"[8.8452607e-01 2.2084841e-04 5.4148193e-02 1.6067762e-04 5.8898801e-04
 3.9219367e-03 5.6433376e-02]",[9.8015487e-01 6.0543400e-04 2.4652130e-03 1.6774489e-02],[9.99892235e-01 1.07729706e-04],"[1.0592443e-05 5.7009293e-05 1.0933510e-03 1.5423739e-02 2.5540209e-01
 6.2168121e-01 1.0386904e-01 2.3927281e-03 7.0228809e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Proteus/prompt2/selected_faces/detected_unhappy/unhappy_person_0048_face0.png,White,White,Male,40-49,"[7.3742455e-01 1.6944086e-03 2.2362974e-01 6.4369146e-04 2.6276167e-03
 1.2402461e-02 2.1577595e-02]",[9.6704829e-01 4.9538398e-04 7.0771058e-03 2.5379166e-02],[9.9999654e-01 3.4688503e-06],"[4.2583528e-05 1.2828386e-04 1.2898907e-03 3.2067953e-03 7.4597262e-02
 4.7613481e-01 4.2220137e-01 2.2159714e-02 2.3916314e-04]",White,40-59
