face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0010_face0.png,East Asian,Asian,Female,20-29,"[1.2983369e-04 3.2021609e-07 2.3060828e-04 9.5659816e-01 4.3021079e-02
 1.8310231e-05 1.7082142e-06]",[8.2713850e-05 2.4449744e-06 9.9986398e-01 5.0925009e-05],[5.413812e-04 9.994586e-01],"[1.92381449e-07 1.15487038e-03 3.81881624e-01 6.05552137e-01
 1.12993317e-02 1.11407666e-04 4.25808196e-07 3.39434543e-08
 9.68958358e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0011_face0.png,East Asian,Asian,Female,20-29,"[1.7581386e-03 3.2776586e-06 7.4858889e-03 8.2522506e-01 1.6531648e-01
 1.9681448e-04 1.4293087e-05]",[4.110744e-04 1.830380e-05 9.987934e-01 7.772223e-04],[9.3006826e-04 9.9906999e-01],"[8.1055568e-08 2.3239255e-03 4.9119228e-01 5.0132221e-01 5.1340000e-03
 2.7440776e-05 4.6646768e-08 2.5540376e-09 6.7879417e-11]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0012_face0.png,East Asian,Asian,Female,20-29,"[1.8203657e-04 2.6195983e-07 2.8678807e-04 9.1695118e-01 8.2548745e-02
 2.7993779e-05 2.9773244e-06]",[2.0647992e-04 2.0528607e-06 9.9972141e-01 7.0055139e-05],[0.00116583 0.99883413],"[2.3635883e-07 9.1976114e-04 2.6722452e-01 7.0783311e-01 2.3751119e-02
 2.7001713e-04 1.1385594e-06 7.1898008e-08 1.6068882e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0013_face0.png,East Asian,Asian,Female,10-19,"[5.1139592e-04 6.3469224e-06 1.3889389e-03 7.9308861e-01 2.0491558e-01
 7.5527787e-05 1.3578882e-05]",[2.0575913e-04 1.8855962e-05 9.9962580e-01 1.4956952e-04],[5.9726293e-04 9.9940276e-01],"[1.2327946e-05 7.3046312e-02 5.5823570e-01 3.5921600e-01 9.3457252e-03
 1.4276002e-04 1.0001619e-06 8.4800313e-08 3.6257437e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0014_face0.png,East Asian,Asian,Female,20-29,"[2.1003161e-04 2.6033301e-06 7.7910471e-04 8.5228753e-01 1.4664879e-01
 6.5459200e-05 6.4337833e-06]",[2.2885656e-04 6.3340008e-06 9.9932677e-01 4.3801125e-04],[7.8317302e-05 9.9992174e-01],"[2.2702351e-07 1.3794926e-03 2.6392832e-01 7.0446497e-01 2.9858299e-02
 3.6731167e-04 1.3475150e-06 7.4857837e-08 1.7532397e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0015_face0.png,East Asian,Asian,Female,20-29,"[2.6147187e-04 8.5473062e-07 3.2564398e-04 9.3014789e-01 6.9219351e-02
 3.8352831e-05 6.4456276e-06]",[1.6935673e-04 8.2305987e-06 9.9963582e-01 1.8660958e-04],[7.2704698e-04 9.9927294e-01],"[7.8256960e-08 6.2641641e-04 2.9728037e-01 6.8606848e-01 1.5876008e-02
 1.4817138e-04 4.0126810e-07 4.2859153e-08 9.7197317e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0016_face0.png,East Asian,Asian,Female,20-29,"[3.1019040e-04 7.5890275e-06 1.1279343e-03 7.6558524e-01 2.3287286e-01
 8.9855115e-05 6.3519647e-06]",[5.8188700e-05 3.5810524e-05 9.9978107e-01 1.2490747e-04],[1.4518292e-04 9.9985486e-01],"[7.9727513e-08 4.0875608e-04 1.8109535e-01 7.3807782e-01 7.9371221e-02
 1.0409780e-03 5.6354270e-06 1.9101628e-07 3.5260148e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0017_face0.png,East Asian,Asian,Female,20-29,"[1.7579822e-04 1.0839176e-06 1.6177812e-03 7.2326028e-01 2.7475527e-01
 1.8531650e-04 4.5014949e-06]",[7.5615571e-05 1.0703423e-05 9.9949419e-01 4.1946134e-04],[4.130194e-06 9.999959e-01],"[3.1412870e-07 3.7858856e-03 4.5039847e-01 5.2816772e-01 1.7466318e-02
 1.8073224e-04 3.9209067e-07 2.4011866e-08 4.1889978e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0018_face0.png,East Asian,Asian,Female,20-29,"[4.8625816e-04 4.5113702e-06 2.2723784e-03 7.1570712e-01 2.8135294e-01
 1.6101754e-04 1.5759788e-05]",[1.7213420e-04 2.6577386e-06 9.9962986e-01 1.9536963e-04],[3.1911844e-05 9.9996805e-01],"[1.1606037e-06 7.0301597e-03 3.3665451e-01 6.2532395e-01 3.0612361e-02
 3.7573039e-04 1.9643392e-06 1.0663555e-07 2.4469278e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0019_face0.png,East Asian,Asian,Female,20-29,"[4.4840193e-04 2.8750933e-06 2.6185648e-03 7.4894267e-01 2.4757630e-01
 3.7939937e-04 3.1707143e-05]",[1.4378341e-04 8.0639904e-07 9.9972034e-01 1.3510302e-04],[6.1608985e-04 9.9938387e-01],"[1.9364159e-06 9.4211688e-03 3.9659005e-01 5.6379288e-01 2.9674293e-02
 5.1643286e-04 2.9315536e-06 2.4140311e-07 6.0475256e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0020_face0.png,East Asian,Asian,Female,10-19,"[9.5450407e-05 1.0631661e-06 7.9768844e-04 8.3740222e-01 1.6153269e-01
 1.6134743e-04 9.6052081e-06]",[6.1313949e-05 2.6844455e-06 9.9967653e-01 2.5948358e-04],[0.0021061  0.99789387],"[3.2644652e-06 1.4188224e-02 6.4798874e-01 3.3120781e-01 6.5418449e-03
 6.9734808e-05 4.0351827e-07 5.9076431e-08 2.3376574e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0021_face0.png,East Asian,Asian,Female,20-29,"[1.7388535e-04 2.5621864e-07 9.2343776e-05 9.3668813e-01 6.3024022e-02
 1.8313764e-05 3.0001422e-06]",[4.1577761e-05 6.3955067e-06 9.9985057e-01 1.0146563e-04],[3.1065653e-04 9.9968934e-01],"[2.6937654e-05 3.6764871e-02 4.4174910e-01 5.0740474e-01 1.3834582e-02
 2.1671913e-04 2.7177384e-06 3.2610293e-07 2.1241819e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0022_face0.png,East Asian,Asian,Female,20-29,"[2.2826130e-03 5.8411465e-06 3.7347977e-03 7.4444908e-01 2.4930963e-01
 1.8919681e-04 2.8910315e-05]",[5.7507132e-04 9.3047793e-06 9.9885654e-01 5.5911322e-04],[3.3814288e-06 9.9999666e-01],"[3.92968474e-07 2.40202597e-03 2.66225457e-01 6.82058811e-01
 4.86979820e-02 6.12317002e-04 2.94885035e-06 1.10286265e-07
 1.55895630e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0023_face0.png,East Asian,Asian,Female,10-19,"[4.4421543e-04 6.2964914e-06 3.1672970e-03 7.5776702e-01 2.3812972e-01
 4.5433920e-04 3.1016247e-05]",[1.0147731e-04 8.1204080e-06 9.9952239e-01 3.6799134e-04],[8.235482e-05 9.999176e-01],"[6.3668392e-07 7.4508120e-03 4.9362567e-01 4.8274574e-01 1.5922621e-02
 2.5325385e-04 1.2042094e-06 9.4501146e-08 1.9418371e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0024_face0.png,East Asian,Asian,Female,10-19,"[3.1298227e-04 2.1762046e-06 6.9109234e-04 8.1318611e-01 1.8569954e-01
 9.7263648e-05 1.0804356e-05]",[2.1401957e-04 5.9337617e-06 9.9963063e-01 1.4938548e-04],[0.0010504 0.9989496],"[5.3291365e-05 1.3429195e-01 6.3853031e-01 2.1816011e-01 8.7126717e-03
 2.4638919e-04 4.6446216e-06 6.5559311e-07 4.3313698e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0025_face0.png,East Asian,Asian,Female,20-29,"[2.5836215e-04 4.4098056e-06 1.6220169e-03 7.4773979e-01 2.4997133e-01
 3.8547016e-04 1.8599698e-05]",[1.5656833e-04 1.7482016e-05 9.9962407e-01 2.0190969e-04],[0.00574839 0.9942516 ],"[5.7950700e-07 2.4070342e-03 4.3074986e-01 5.4557407e-01 2.0944240e-02
 3.2143283e-04 2.4804988e-06 2.8258759e-07 6.9056219e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0026_face0.png,East Asian,Asian,Female,10-19,"[6.8191433e-04 3.6598442e-06 1.6036966e-03 8.8244623e-01 1.1515161e-01
 9.9563964e-05 1.3337093e-05]",[5.2774529e-04 4.9477253e-06 9.9934256e-01 1.2480978e-04],[2.0181997e-05 9.9997985e-01],"[1.00550615e-07 2.07498646e-03 5.26787102e-01 4.64516371e-01
 6.58517610e-03 3.62061401e-05 4.74429207e-08 2.14171925e-09
 5.90503341e-11]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0027_face0.png,East Asian,Asian,Female,10-19,"[2.6007928e-04 4.6483369e-06 1.3585057e-03 8.4585315e-01 1.5234236e-01
 1.7540222e-04 5.9488934e-06]",[8.61891967e-05 5.03836964e-06 9.99808371e-01 1.00384954e-04],[0.00136415 0.9986358 ],"[1.2524584e-06 6.2722475e-03 5.5122030e-01 4.3093607e-01 1.1401297e-02
 1.6772117e-04 1.0246609e-06 1.0019700e-07 3.1959577e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0028_face0.png,East Asian,Asian,Female,20-29,"[3.3450447e-04 3.8510693e-06 1.1013105e-03 7.9828179e-01 1.9985299e-01
 4.1373662e-04 1.1849164e-05]",[9.3512404e-05 1.6706479e-05 9.9915856e-01 7.3127780e-04],[0.00186016 0.99813986],"[7.5849002e-06 6.5694284e-03 2.1899220e-01 7.1324444e-01 5.8210187e-02
 2.9129330e-03 5.5198005e-05 7.7599288e-06 3.0479876e-07]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0029_face0.png,East Asian,Asian,Female,20-29,"[3.7900227e-04 2.1021665e-06 2.3153534e-03 8.5031956e-01 1.4636737e-01
 5.9573486e-04 2.0844294e-05]",[3.3904289e-04 2.2798511e-06 9.9941802e-01 2.4062971e-04],[1.8555546e-04 9.9981439e-01],"[1.1395821e-07 5.9306505e-04 2.0065568e-01 7.5478655e-01 4.3035466e-02
 9.2348579e-04 5.0408676e-06 5.5557047e-07 1.3078257e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0030_face0.png,East Asian,Asian,Female,20-29,"[5.5191810e-03 9.2074097e-06 3.2651855e-03 7.9917371e-01 1.9169740e-01
 2.7788160e-04 5.7382589e-05]",[6.5084634e-04 1.7273414e-04 9.9827254e-01 9.0389187e-04],[2.751552e-04 9.997248e-01],"[7.1607410e-08 6.1078137e-04 1.9335361e-01 7.6714754e-01 3.8512785e-02
 3.7302604e-04 2.1807757e-06 7.5199232e-08 1.7247257e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0031_face0.png,East Asian,Asian,Female,20-29,"[6.3419738e-04 8.3415425e-06 4.2683440e-03 6.8593192e-01 3.0841851e-01
 7.0781854e-04 3.0885512e-05]",[5.7962807e-05 9.4476246e-07 9.9987954e-01 6.1643586e-05],[5.9581918e-05 9.9994045e-01],"[1.3130897e-07 4.4118692e-04 1.8435697e-01 7.5340831e-01 6.1073482e-02
 7.1738404e-04 2.4775607e-06 1.2243369e-07 1.8092334e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0032_face0.png,East Asian,Asian,Female,20-29,"[5.0911144e-04 1.8144316e-06 2.2417414e-03 8.8519400e-01 1.1188561e-01
 1.2979603e-04 3.7941525e-05]",[3.2694780e-04 1.6802751e-05 9.9931496e-01 3.4134177e-04],[0.00454217 0.9954578 ],"[2.7853675e-08 8.7387474e-05 2.1740837e-01 7.5465369e-01 2.7644157e-02
 2.0566449e-04 5.6893168e-07 2.9531362e-08 5.2313220e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0033_face0.png,East Asian,Asian,Female,10-19,"[1.4422858e-03 3.1390107e-06 3.6941939e-03 5.9637594e-01 3.9805627e-01
 4.0665510e-04 2.1532613e-05]",[7.5083057e-04 2.0911853e-05 9.9791265e-01 1.3156044e-03],[9.7428536e-05 9.9990261e-01],"[6.5722888e-06 3.1279456e-02 5.8160889e-01 3.7666708e-01 1.0288571e-02
 1.4856158e-04 8.0628371e-07 7.1317572e-08 3.0522660e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0034_face0.png,East Asian,Asian,Female,10-19,"[4.1978856e-04 1.1601198e-05 3.4896883e-03 6.7826724e-01 3.1750345e-01
 2.9912169e-04 9.0665535e-06]",[1.06881176e-04 3.90239293e-05 9.99672890e-01 1.81165116e-04],[0.00127274 0.99872726],"[3.2498958e-06 1.3276134e-02 5.7260126e-01 4.0212104e-01 1.1830738e-02
 1.6673340e-04 7.4936702e-07 7.1384399e-08 3.1252063e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0035_face0.png,East Asian,Asian,Female,20-29,"[9.0795051e-04 2.4523231e-06 2.7178184e-03 8.0691397e-01 1.8915465e-01
 2.4894267e-04 5.4201450e-05]",[7.1145431e-04 2.1489170e-05 9.9755061e-01 1.7164568e-03],[0.00380081 0.9961992 ],"[1.4524684e-05 1.2790521e-02 4.1541728e-01 5.4370290e-01 2.7462944e-02
 6.0174824e-04 8.5772454e-06 1.3569064e-06 7.0804703e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0036_face0.png,East Asian,Asian,Female,20-29,"[2.2327299e-04 8.9135767e-07 3.7795771e-04 9.1928381e-01 8.0074228e-02
 3.6046302e-05 3.7883510e-06]",[3.0579418e-04 2.5357640e-05 9.9926823e-01 4.0055023e-04],[5.5704429e-04 9.9944293e-01],"[1.6195454e-08 7.4817290e-05 1.8430960e-01 7.7724957e-01 3.8069811e-02
 2.9551852e-04 6.0416471e-07 2.2255607e-08 4.3270326e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0037_face0.png,East Asian,Asian,Female,20-29,"[9.6820550e-05 3.5241251e-07 7.0814998e-04 8.1398278e-01 1.8517719e-01
 3.2719479e-05 1.9985091e-06]",[1.3510881e-04 1.0607289e-05 9.9972647e-01 1.2777394e-04],[2.1522689e-04 9.9978477e-01],"[3.9945203e-07 2.8054577e-03 3.7834272e-01 6.0278732e-01 1.5932618e-02
 1.3127839e-04 2.2330561e-07 1.3761338e-08 3.1756789e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0038_face0.png,East Asian,Asian,Female,20-29,"[1.8988886e-04 1.6774106e-06 5.7762029e-04 9.2141622e-01 7.7744022e-02
 6.0921557e-05 9.6033091e-06]",[8.8387111e-05 4.0074492e-06 9.9987662e-01 3.0986143e-05],[7.377149e-05 9.999262e-01],"[1.8929606e-08 5.1198222e-05 7.5693645e-02 8.1639165e-01 1.0536229e-01
 2.4894413e-03 1.1148496e-05 6.4617313e-07 8.2244220e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0039_face0.png,East Asian,Asian,Female,20-29,"[2.03841963e-04 5.96819609e-06 2.16633291e-03 7.20991671e-01
 2.75873095e-01 7.45273312e-04 1.38226105e-05]",[8.1189741e-05 4.3409309e-06 9.9866092e-01 1.2535146e-03],[6.182159e-05 9.999382e-01],"[2.6836124e-06 9.4680097e-03 3.2881030e-01 6.0274911e-01 5.7271764e-02
 1.6809899e-03 1.5835261e-05 1.3326897e-06 3.1320287e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0040_face0.png,East Asian,Asian,Female,10-19,"[1.3947600e-04 3.1407819e-06 1.7939687e-03 6.3259369e-01 3.6514345e-01
 3.2325723e-04 3.0112510e-06]",[5.7350553e-04 8.2414852e-05 9.9572128e-01 3.6227596e-03],[0.0029643 0.9970357],"[1.1946901e-05 3.0203497e-02 5.8078974e-01 3.7718001e-01 1.1648274e-02
 1.6534430e-04 1.0947155e-06 1.0612749e-07 3.8950465e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0041_face0.png,East Asian,Asian,Female,10-19,"[2.7986425e-03 4.9146744e-05 1.9764697e-02 6.2508994e-01 3.4753555e-01
 4.5669368e-03 1.9508196e-04]",[4.0520131e-04 4.7337337e-04 9.9107772e-01 8.0436757e-03],[0.00151672 0.9984833 ],"[9.18568503e-07 1.79460421e-02 6.17223561e-01 3.52357805e-01
 1.23489471e-02 1.21598074e-04 9.82291795e-07 7.91655026e-08
 2.74754419e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0042_face0.png,East Asian,Asian,Female,20-29,"[1.3268455e-04 4.0518367e-07 7.6851662e-04 8.5818356e-01 1.4080973e-01
 9.6024691e-05 9.0270596e-06]",[5.3958705e-05 2.1045723e-06 9.9989742e-01 4.6442310e-05],[1.6072180e-04 9.9983925e-01],"[4.3358128e-08 1.4782308e-04 1.0233298e-01 8.2476240e-01 7.1620002e-02
 1.1333347e-03 3.1822792e-06 1.9101934e-07 3.0646088e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0043_face0.png,East Asian,Asian,Female,20-29,"[4.8238915e-04 3.2804755e-06 1.6958596e-03 8.3306384e-01 1.6464293e-01
 9.4422372e-05 1.7257886e-05]",[2.0115204e-04 1.4572271e-05 9.9962598e-01 1.5827671e-04],[6.8393725e-05 9.9993157e-01],"[1.6799838e-07 7.2282436e-04 1.8530908e-01 7.7111048e-01 4.2360406e-02
 4.9475901e-04 2.2163979e-06 9.1111637e-08 1.5612512e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0044_face0.png,East Asian,Asian,Female,20-29,"[6.5257016e-04 8.6840300e-06 6.3441335e-03 6.7735034e-01 3.1516394e-01
 4.7115807e-04 9.2141545e-06]",[8.7581755e-04 6.7385488e-05 9.9821520e-01 8.4166031e-04],[1.1853389e-04 9.9988151e-01],"[1.04801494e-07 1.06629147e-03 3.42024654e-01 6.36433482e-01
 2.03396995e-02 1.35459908e-04 2.71044598e-07 1.41922296e-08
 2.19299287e-10]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0045_face0.png,East Asian,Asian,Female,20-29,"[8.2482694e-04 4.8884349e-06 2.6705663e-03 8.6047214e-01 1.3576603e-01
 2.3534022e-04 2.6247186e-05]",[1.1663684e-03 8.0648831e-05 9.9669784e-01 2.0551530e-03],[2.331240e-04 9.997669e-01],"[5.8540643e-08 4.4924582e-05 3.3978824e-02 7.1392894e-01 2.4575935e-01
 6.1935456e-03 9.1492402e-05 2.9303194e-06 2.3206425e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0046_face0.png,Southeast Asian,Asian,Female,10-19,"[1.19162425e-04 3.47850873e-05 1.76888588e-03 4.66127932e-01
 5.30999184e-01 9.43548512e-04 6.56264092e-06]",[1.617413e-05 9.893024e-06 9.991724e-01 8.014932e-04],[6.747464e-04 9.993253e-01],"[2.7992230e-06 2.1294581e-02 4.8450816e-01 4.5322314e-01 3.9767828e-02
 1.1851323e-03 1.7018812e-05 1.2726853e-06 3.6534452e-08]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0047_face0.png,East Asian,Asian,Female,20-29,"[2.72801117e-04 5.40781593e-06 1.14104128e-03 8.30043614e-01
 1.68417826e-01 1.10392626e-04 8.85498775e-06]",[9.4723524e-05 1.5231478e-05 9.9968272e-01 2.0724899e-04],[3.4785411e-05 9.9996525e-01],"[7.1845932e-08 2.6956605e-04 1.5378185e-01 7.9084450e-01 5.4335579e-02
 7.6486194e-04 3.4574875e-06 1.3774088e-07 1.8699773e-09]"
/scratch/project_462000771/mengting/projects/bias/Proteus/fair_selected_faces/selected_faces/0-9/female/asian/0048_face0.png,East Asian,Asian,Female,20-29,"[7.9408863e-05 1.3920817e-06 1.4873921e-04 8.7153947e-01 1.2821104e-01
 1.9465733e-05 5.3697084e-07]",[7.1259514e-05 2.1844864e-06 9.9983656e-01 8.9960879e-05],[5.8053065e-05 9.9994195e-01],"[5.2089302e-07 4.3617459e-03 3.8887540e-01 5.9854364e-01 8.1715565e-03
 4.6958514e-05 1.4326157e-07 8.9951619e-09 3.1680364e-10]"
