face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,attractiveness,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0014_face0.png,White,Asian,Male,30-39,"[0.46812886 0.13277327 0.20909299 0.04216152 0.09359593 0.02446995
 0.02977757]",[0.08642014 0.05465813 0.8114217  0.04750006],[0.6734906  0.32650948],"[1.6207676e-04 5.2688718e-03 1.8370526e-02 1.3062856e-01 3.5575697e-01
 3.1681451e-01 1.3298856e-01 2.6239837e-02 1.3770101e-02]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0015_face0.png,White,White,Male,40-49,"[4.7910047e-01 4.8316927e-03 1.6110373e-01 1.4808669e-04 1.8185762e-03
 2.8064638e-01 7.2350964e-02]",[0.7058115  0.00246081 0.03037803 0.26134965],[9.9996483e-01 3.5173303e-05],"[9.0024532e-06 1.9883607e-04 4.8773931e-03 1.4490232e-02 1.4801642e-01
 6.3619876e-01 1.9276412e-01 3.3475643e-03 9.7660210e-05]",1,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0016_face0.png,White,White,Male,40-49,"[0.33819553 0.17095214 0.30163443 0.00715351 0.01155908 0.04894771
 0.12155759]",[0.5676784  0.01578216 0.38029167 0.03624771],[9.9903691e-01 9.6308184e-04],"[4.6948222e-05 1.9817948e-04 1.2115506e-03 5.8571357e-02 4.0843394e-01
 4.3997350e-01 8.3907589e-02 6.9744885e-03 6.8247039e-04]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0017_face0.png,White,Asian,Male,40-49,"[0.50845546 0.00119526 0.35452616 0.00575878 0.02765537 0.0285434
 0.07386559]",[0.21995014 0.00373928 0.5500411  0.22626947],[9.9991816e-01 8.1867904e-05],"[1.8195134e-06 9.4734696e-06 6.6007039e-04 1.6125686e-02 1.7004466e-01
 5.2385896e-01 2.6338720e-01 2.4763416e-02 1.1486488e-03]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0018_face0.png,White,Indian,Male,40-49,"[7.7235121e-01 3.1632356e-02 6.8545409e-02 6.0305680e-04 2.6786360e-03
 2.8012317e-02 9.6177042e-02]",[0.12677486 0.09376443 0.21065263 0.5688081 ],[0.97171676 0.02828323],"[3.1611580e-05 3.1053950e-04 2.9491074e-03 6.4365871e-02 1.8471588e-01
 3.0612543e-01 2.4610060e-01 1.1707405e-01 7.8326970e-02]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0019_face0.png,White,White,Male,50-59,"[0.740335   0.00383698 0.12750985 0.02978214 0.05255245 0.02296026
 0.02302335]",[5.4840922e-01 8.5887536e-05 4.4814521e-01 3.3596752e-03],[0.8781921  0.12180787],"[1.3296741e-05 2.0695613e-04 4.3868748e-03 9.4460689e-02 1.5406077e-01
 2.5974554e-01 3.1557015e-01 1.2632111e-01 4.5234624e-02]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0020_face0.png,White,White,Male,30-39,"[0.73814386 0.00090945 0.20517512 0.00074906 0.00474053 0.0289512
 0.02133086]",[0.92565006 0.003964   0.04098501 0.02940091],[9.9948210e-01 5.1785336e-04],"[7.9106837e-07 3.8210386e-05 1.6172535e-03 8.2846269e-02 4.6054247e-01
 4.2177153e-01 3.2733653e-02 4.2217807e-04 2.7675906e-05]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0021_face0.png,White,Asian,Male,50-59,"[0.49803078 0.01719221 0.14242505 0.02154226 0.04826971 0.02914098
 0.24339893]",[0.24980983 0.03562493 0.64949024 0.06507498],[0.98395413 0.01604592],"[5.0001099e-06 1.4566651e-05 2.3672360e-04 7.7473233e-03 6.5725058e-02
 2.8607464e-01 3.9620394e-01 1.7119871e-01 7.2793961e-02]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0022_face0.png,Latino_Hispanic,Asian,Male,30-39,"[0.36078298 0.00557276 0.54317605 0.00532078 0.01447497 0.02845002
 0.04222238]",[0.1777181  0.00543865 0.75756496 0.05927835],[9.9994975e-01 5.0287028e-05],"[7.3470665e-07 1.6620286e-05 3.6690289e-03 1.8082763e-01 6.0343200e-01
 2.0238443e-01 9.5183551e-03 1.4798441e-04 3.1715231e-06]",0,Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0023_face0.png,White,White,Male,70+,"[0.45733103 0.03412079 0.26920888 0.02238051 0.12225961 0.04306708
 0.05163212]",[0.8784348  0.01494236 0.05821437 0.04840846],[0.75393325 0.24606672],"[1.0239659e-04 2.4338716e-03 9.1042370e-03 9.9508308e-02 1.7622963e-01
 1.6520689e-01 1.6860618e-01 1.4566289e-01 2.3314559e-01]",0,White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0024_face0.png,White,White,Male,40-49,"[7.7557665e-01 9.6151941e-02 7.6336585e-02 1.8486084e-04 6.4810616e-04
 2.6285520e-03 4.8473321e-02]",[0.82943726 0.12024051 0.01990409 0.03041812],[0.9956514  0.00434861],"[2.2650000e-05 1.5853833e-04 3.8668737e-03 6.4376585e-02 2.0786908e-01
 3.7690100e-01 3.2771069e-01 1.8068338e-02 1.0262714e-03]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0025_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.22728859 0.07237875 0.34722003 0.09569512 0.20038106 0.03842485
 0.01861159]",[0.20339026 0.09803106 0.6903524  0.00822626],[9.993570e-01 6.429979e-04],"[1.4828787e-04 8.1585264e-03 4.3539289e-02 4.4123670e-01 3.9671725e-01
 1.0313952e-01 6.6217664e-03 3.9849457e-04 4.0173243e-05]",0,Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0026_face0.png,Latino_Hispanic,Asian,Male,40-49,"[0.24454656 0.01959376 0.55641925 0.01123615 0.02120853 0.03043379
 0.11656187]",[0.44602296 0.01015039 0.5284019  0.01542477],[0.99722135 0.0027786 ],"[2.29739089e-05 1.06738706e-04 1.51050894e-03 3.77076045e-02
 2.67149717e-01 4.70010757e-01 1.95890099e-01 2.59011462e-02
 1.70043274e-03]",0,Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0027_face0.png,White,White,Male,30-39,"[4.2149016e-01 2.3232466e-02 2.0594972e-01 3.4371318e-04 1.2343817e-03
 2.1837369e-02 3.2591221e-01]",[0.70681083 0.04207471 0.00648089 0.24463357],[9.9980819e-01 1.9181207e-04],"[6.8782890e-07 5.1709721e-06 5.2706676e-04 3.9461832e-02 4.4845334e-01
 4.4058099e-01 6.9389619e-02 1.5205084e-03 6.0779359e-05]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0028_face0.png,White,Asian,Male,40-49,"[0.46295953 0.11455332 0.22028415 0.05294224 0.10345219 0.00776481
 0.03804371]",[0.26114503 0.01292249 0.7177784  0.00815412],[0.98902035 0.01097965],"[9.5687210e-05 1.2171960e-03 7.0667891e-03 5.5116467e-02 2.3189591e-01
 4.6877643e-01 2.1844123e-01 1.4739248e-02 2.6510058e-03]",1,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0029_face0.png,Middle Eastern,White,Male,40-49,"[0.39866546 0.04238169 0.06271233 0.00193784 0.00860326 0.00849942
 0.47720003]",[0.9414345  0.00796016 0.04719414 0.00341121],[0.9982808 0.0017192],"[3.0604326e-06 6.5441022e-06 1.4215278e-04 6.6737011e-03 9.0100527e-02
 4.7029647e-01 3.8426587e-01 4.3056380e-02 5.4552429e-03]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0030_face0.png,Latino_Hispanic,White,Male,40-49,"[0.24966979 0.18182479 0.25486505 0.03235947 0.12890713 0.10379636
 0.04857745]",[0.7509691  0.0143123  0.13580689 0.09891172],[0.96861446 0.03138553],"[2.6519330e-05 2.3482682e-04 1.6297898e-03 2.9599434e-02 1.4289708e-01
 3.6459047e-01 3.1262758e-01 9.8484926e-02 4.9909409e-02]",0,Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0031_face0.png,Black,Black,Male,50-59,"[6.6503449e-03 9.6120507e-01 1.4924416e-02 2.7023250e-04 7.5918093e-04
 1.1683462e-02 4.5072418e-03]",[1.2530712e-04 9.8566860e-01 2.6498278e-04 1.3941249e-02],[0.99678355 0.00321644],"[1.5670714e-04 1.0357773e-03 2.7525669e-03 1.5611918e-02 8.7429523e-02
 2.8045341e-01 4.2153957e-01 1.5263574e-01 3.8384646e-02]",1,Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0032_face0.png,White,White,Male,30-39,"[8.1087643e-01 1.5897647e-03 1.2224515e-01 4.4911230e-04 1.3690176e-03
 2.6667178e-02 3.6803354e-02]",[8.3056659e-01 4.1400321e-04 1.6528581e-01 3.7335656e-03],[9.9984139e-01 1.5860792e-04],"[6.6168104e-07 3.0229165e-05 4.2485609e-03 2.2472717e-01 5.9959191e-01
 1.6530403e-01 6.0318047e-03 6.3145460e-05 2.4763858e-06]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0033_face0.png,White,Asian,Male,30-39,"[0.65120757 0.12296274 0.07080273 0.06456655 0.06401686 0.00851531
 0.01792821]",[0.3674714  0.02642098 0.5936389  0.01246869],[0.99346274 0.00653725],"[9.0694093e-06 1.9613805e-04 3.0865713e-03 2.7190715e-01 6.3460493e-01
 8.6298533e-02 3.7660778e-03 1.1740874e-04 1.4005514e-05]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0034_face0.png,White,White,Male,40-49,"[0.8927724  0.00221009 0.04377203 0.00617583 0.01150032 0.00379546
 0.03977384]",[9.8562634e-01 1.6644548e-04 1.3071355e-02 1.1358630e-03],[0.99877626 0.00122374],"[2.9554278e-05 3.4403946e-04 7.5837038e-03 1.5018192e-01 3.5143226e-01
 3.7895358e-01 1.0373410e-01 6.8850624e-03 8.5570355e-04]",1,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0035_face0.png,Latino_Hispanic,White,Male,70+,"[0.19113238 0.11161666 0.2965007  0.0377184  0.09042576 0.14301169
 0.12959436]",[0.56699824 0.02324814 0.25358722 0.15616645],[0.985762   0.01423801],"[8.0864847e-05 2.7393975e-04 6.9647725e-04 3.4725543e-03 8.8062538e-03
 2.6932148e-02 1.3707048e-01 3.9749551e-01 4.2517176e-01]",0,Others,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0036_face0.png,White,White,Male,50-59,"[0.6085942  0.00527854 0.09613787 0.00112421 0.00397609 0.05503295
 0.22985613]",[0.90937185 0.00223237 0.04537877 0.04301699],[0.996572 0.003428],"[3.1840707e-05 1.7029968e-04 1.3168515e-03 5.5668177e-03 3.2967128e-02
 2.2312830e-01 5.7952487e-01 1.3169093e-01 2.5602901e-02]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0037_face0.png,Latino_Hispanic,White,Male,30-39,"[0.20598815 0.0079484  0.48898607 0.03742447 0.10155354 0.06910963
 0.08898964]",[0.50446194 0.00323269 0.46811414 0.02419117],[0.998504   0.00149603],"[1.9563906e-05 1.4896748e-04 2.9062836e-03 1.3417242e-01 5.6610262e-01
 2.7868125e-01 1.7540354e-02 4.1258862e-04 1.5895161e-05]",0,Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0038_face0.png,Black,White,Male,50-59,"[0.11796585 0.345958   0.33325887 0.00889431 0.03806492 0.08735362
 0.06850441]",[0.4814579  0.05925508 0.31465924 0.14462781],[0.70343024 0.29656976],"[0.00033395 0.00299461 0.00699364 0.02138994 0.07916129 0.21531747
 0.3294428  0.23556596 0.10880031]",1,Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0039_face0.png,Middle Eastern,Asian,Male,50-59,"[0.10873032 0.00128328 0.08034465 0.00263779 0.00407891 0.01408468
 0.78884035]",[0.47021976 0.00246271 0.4972871  0.03003044],[9.9984229e-01 1.5776958e-04],"[4.3546272e-05 3.3225595e-05 1.9974512e-04 2.7838917e-04 2.9916654e-03
 5.2453700e-02 4.9841785e-01 3.9727816e-01 4.8303667e-02]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0040_face0.png,White,Asian,Male,30-39,"[0.36604342 0.00440883 0.33769676 0.00492049 0.00752625 0.0395123
 0.23989196]",[0.23957609 0.04097132 0.6422586  0.07719402],[9.9992228e-01 7.7705576e-05],"[1.8885117e-06 4.6717159e-05 2.9593797e-03 1.4091003e-01 6.2425041e-01
 2.2389828e-01 7.8012128e-03 1.2906468e-04 3.0123929e-06]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0041_face0.png,White,White,Male,50-59,"[0.56704754 0.05895299 0.1503732  0.04465623 0.0288088  0.03249271
 0.11766843]",[0.55778825 0.00725029 0.37964115 0.05532023],[0.9779708  0.02202925],"[2.1383184e-04 1.1945096e-03 3.8485848e-03 4.1254573e-02 1.0391939e-01
 2.0407014e-01 3.2215995e-01 2.1756078e-01 1.0577829e-01]",0,White,40-59
/scratch/project_462001220/mengting/projects_771/bias/SD3/prompt2/complete_selected_faces/detected_angry/0042_face0.png,Latino_Hispanic,White,Male,60-69,"[0.10600165 0.00201381 0.56148297 0.00284291 0.01787505 0.22726831
 0.08251534]",[0.8399729  0.00116643 0.01638025 0.14248042],[0.99769366 0.00230632],"[8.4307649e-05 1.6084008e-04 1.1218502e-03 5.4604508e-04 2.2983900e-03
 2.7999673e-02 3.4128821e-01 5.2285099e-01 1.0364966e-01]",0,Others,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0043_face0.png,Southeast Asian,Asian,Male,70+,"[0.06021805 0.00444123 0.11968684 0.11420866 0.3333005  0.07654151
 0.29160315]",[1.1787876e-03 5.7808333e-04 9.8678702e-01 1.1456139e-02],[0.99323756 0.00676248],"[1.38863443e-05 3.32635755e-05 1.19787757e-04 6.09030714e-04
 2.43346696e-03 1.18585248e-02 1.05802275e-01 3.64741296e-01
 5.14388561e-01]",0,Asian,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0044_face0.png,White,White,Male,60-69,"[0.6985978  0.02419185 0.09164765 0.0078795  0.01203303 0.02925362
 0.13639657]",[0.7785384  0.00435381 0.14228582 0.07482202],[0.9274992  0.07250085],"[2.7955852e-05 8.1588012e-05 1.1857125e-04 2.4435471e-04 9.3762012e-04
 1.0289463e-02 1.4000356e-01 4.5216396e-01 3.9613286e-01]",0,White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0045_face0.png,White,White,Male,60-69,"[0.6033627  0.03986386 0.04105319 0.01252898 0.01736383 0.03952635
 0.24630107]",[0.81427115 0.00191627 0.17307584 0.01073677],[9.9964207e-01 3.5788762e-04],"[4.4694989e-06 5.2663072e-06 4.3167878e-05 1.5367231e-03 8.1376703e-03
 5.5948559e-02 3.8779595e-01 4.0118578e-01 1.4534235e-01]",0,White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0046_face0.png,Black,Black,Male,50-59,"[1.2992310e-03 9.8995608e-01 5.2700834e-03 1.4335985e-05 1.9283155e-04
 1.5712181e-03 1.6962120e-03]",[0.00268444 0.98839283 0.0047771  0.00414556],[9.9996942e-01 3.0598796e-05],"[2.19614394e-05 6.50444053e-05 2.81678163e-04 1.53532941e-02
 1.12440996e-01 3.34620893e-01 3.86173964e-01 1.29698202e-01
 2.13439539e-02]",0,Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0047_face0.png,White,White,Male,40-49,"[9.0994424e-01 1.8645506e-02 2.9713362e-02 2.4262660e-04 4.3962416e-04
 1.6112715e-03 3.9403316e-02]",[0.9558734  0.01389773 0.01341448 0.01681439],[9.9922335e-01 7.7668048e-04],"[3.0914148e-06 2.8300756e-05 8.6507737e-04 2.3680741e-02 1.9245113e-01
 5.2782869e-01 2.4358766e-01 1.0255401e-02 1.2998891e-03]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0048_face0.png,White,White,Male,60-69,"[0.4276858  0.00955514 0.13941342 0.03133366 0.07491001 0.02669991
 0.29040205]",[0.604222   0.01526259 0.31574875 0.06476667],[0.9988075  0.00119257],"[2.8327553e-05 1.0786311e-04 1.2263922e-03 6.1725350e-03 1.5102337e-02
 6.5265559e-02 2.7772069e-01 3.6668840e-01 2.6768792e-01]",0,White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0049_face0.png,Black,Black,Male,30-39,"[1.0650838e-04 9.9643850e-01 2.0543565e-03 5.0096325e-05 3.6670043e-04
 8.0534432e-04 1.7837917e-04]",[2.4917001e-05 9.8501283e-01 1.2181562e-02 2.7806594e-03],[9.9953753e-01 4.6251185e-04],"[2.3604081e-04 6.2137567e-03 1.7666455e-02 1.4540410e-01 4.5575845e-01
 3.2255372e-01 4.8998687e-02 2.8162906e-03 3.5243965e-04]",0,Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0050_face0.png,White,White,Male,40-49,"[0.55958176 0.03093873 0.26109216 0.02024995 0.08655211 0.03404941
 0.00753586]",[0.8040308  0.00638535 0.12093575 0.06864814],[9.9913305e-01 8.6694572e-04],"[3.2318956e-05 1.1948644e-03 2.8676875e-02 6.2188968e-02 1.5214565e-01
 3.8169509e-01 3.5022298e-01 2.2726320e-02 1.1168866e-03]",0,White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0051_face0.png,White,White,Male,30-39,"[0.5872007  0.2052179  0.14394602 0.00265639 0.00495797 0.02078794
 0.03523315]",[0.6631532  0.09512337 0.0925336  0.14918977],[0.991754 0.008246],"[1.8124375e-06 1.2553504e-05 5.3749100e-04 8.0518164e-02 4.7547615e-01
 3.8213626e-01 5.7007462e-02 3.7534193e-03 5.5669830e-04]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0052_face0.png,White,Asian,Male,30-39,"[0.5336874  0.00257194 0.15465307 0.08641008 0.17480347 0.01647276
 0.03140116]",[4.1011128e-01 1.4564008e-04 5.7401663e-01 1.5726488e-02],[9.9988675e-01 1.1325739e-04],"[2.16213630e-06 1.18444965e-04 5.00848144e-03 1.98706076e-01
 5.27982950e-01 2.51547605e-01 1.62350163e-02 3.74441152e-04
 2.47561547e-05]",0,White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_angry/angry_person_0053_face0.png,White,White,Male,40-49,"[9.4414884e-01 4.3532858e-04 3.5831789e-03 2.0820400e-02 1.2153997e-02
 1.0351818e-03 1.7823065e-02]",[6.0696441e-01 1.2575083e-04 3.9066678e-01 2.2430671e-03],[0.9886898  0.01131024],"[3.2451659e-04 3.3471198e-03 3.1123601e-02 1.3280241e-01 1.6114604e-01
 3.4007204e-01 2.5319144e-01 6.6058896e-02 1.1933892e-02]",0,White,40-59
