face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0019_face0.png,Southeast Asian,Asian,Female,10-19,"[2.3140786e-03 6.1046899e-06 3.2443587e-02 4.3529832e-01 5.2699512e-01
 2.8390000e-03 1.0387023e-04]",[1.6124424e-03 2.1383948e-06 9.9710226e-01 1.2831516e-03],[1.0198687e-05 9.9998981e-01],"[2.2128597e-06 4.0295929e-01 5.7515776e-01 2.1798247e-02 8.1975391e-05
 5.4004710e-07 9.1297092e-10 1.5299793e-10 7.6515591e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0020_face0.png,East Asian,Asian,Female,10-19,"[4.8520691e-05 4.0576706e-05 8.7783509e-04 5.1305306e-01 4.8568889e-01
 2.8980876e-04 1.3141841e-06]",[1.6265181e-05 7.4256350e-05 9.9981546e-01 9.3995193e-05],[1.0007828e-04 9.9989986e-01],"[1.33096855e-05 4.52140003e-01 5.18377125e-01 2.92287879e-02
 2.38026943e-04 2.74395688e-06 1.11646399e-08 1.80447635e-09
 1.24716598e-10]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0021_face0.png,East Asian,Asian,Female,10-19,"[2.0640284e-04 9.5374196e-07 2.6415803e-03 7.2756362e-01 2.6889500e-01
 6.5691146e-04 3.5535850e-05]",[7.9201527e-05 1.2960223e-06 9.9894404e-01 9.7542850e-04],[0.00202941 0.9979706 ],"[2.8523523e-06 4.8527971e-02 8.0287987e-01 1.4634682e-01 2.2007562e-03
 4.1395015e-05 2.1843448e-07 6.2149653e-08 2.3092563e-09]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0022_face0.png,Southeast Asian,Asian,Female,10-19,"[4.7925474e-05 2.5654031e-06 1.3153580e-03 4.4444251e-01 5.5365467e-01
 5.3200143e-04 4.9130781e-06]",[1.3539540e-04 1.6859442e-06 9.9851191e-01 1.3509779e-03],[2.0136175e-04 9.9979866e-01],"[6.6678001e-07 8.8889942e-02 8.7045175e-01 4.0521037e-02 1.3623609e-04
 4.4277385e-07 5.9377497e-10 9.5164675e-11 3.2396542e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0023_face0.png,East Asian,Asian,Female,10-19,"[9.92979854e-04 1.68694055e-06 1.70513913e-02 6.01329148e-01
 3.77710909e-01 2.79376889e-03 1.20065284e-04]",[1.06338324e-04 7.49887590e-07 9.99077737e-01 8.15234089e-04],[1.7788193e-04 9.9982220e-01],"[1.3569610e-06 6.9970243e-02 8.5433847e-01 7.5445913e-02 2.4286690e-04
 1.1563016e-06 3.0467728e-09 6.8020622e-10 2.6768343e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0024_face0.png,East Asian,Asian,Female,10-19,"[3.0378444e-04 1.1698473e-06 2.0767204e-03 7.2910619e-01 2.6816836e-01
 3.2277397e-04 2.1006157e-05]",[9.2436931e-05 5.8012365e-06 9.9975288e-01 1.4884281e-04],[7.4729446e-06 9.9999255e-01],"[3.8784987e-07 1.3480351e-02 7.5191146e-01 2.3374787e-01 8.5700763e-04
 2.8857237e-06 4.0864649e-09 3.8236478e-10 1.0631408e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0025_face0.png,Southeast Asian,Asian,Female,10-19,"[4.4869197e-05 2.9794353e-06 1.6495262e-03 3.6907634e-01 6.2828541e-01
 9.3926955e-04 1.5555519e-06]",[2.3003215e-05 2.2505751e-06 9.9968028e-01 2.9442503e-04],[4.5747416e-05 9.9995428e-01],"[5.0929657e-06 2.6231036e-01 7.0454323e-01 3.2915760e-02 2.2377202e-04
 1.7827253e-06 3.4780223e-09 6.1388278e-10 1.9212775e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0026_face0.png,Southeast Asian,Asian,Female,10-19,"[6.9985725e-04 5.5551400e-06 1.1383555e-02 4.5653245e-01 5.3046948e-01
 8.6299767e-04 4.6235524e-05]",[3.0612671e-03 1.3022175e-05 9.9379665e-01 3.1290085e-03],[7.2655021e-05 9.9992734e-01],"[1.5006279e-07 2.8005000e-02 8.8782829e-01 8.3955258e-02 2.1074839e-04
 5.7232904e-07 4.4937210e-10 5.2307571e-11 1.5605868e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0027_face0.png,Southeast Asian,Asian,Female,10-19,"[1.7009226e-04 1.1628626e-05 1.1395256e-02 2.7193835e-01 7.1471983e-01
 1.7505500e-03 1.4350970e-05]",[6.2375737e-04 1.9469027e-05 9.9474871e-01 4.6080397e-03],[0.00186079 0.99813914],"[9.19694958e-06 2.97051162e-01 6.82096839e-01 2.06822641e-02
 1.58587791e-04 1.83185273e-06 7.29303684e-09 2.01757722e-09
 1.00434404e-10]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0028_face0.png,East Asian,Asian,Female,10-19,"[1.18862066e-04 8.35430683e-07 2.87637301e-03 5.79849422e-01
 4.16356027e-01 7.91134196e-04 7.33474872e-06]",[6.2883351e-05 4.7611366e-07 9.9975848e-01 1.7814047e-04],[6.266378e-05 9.999373e-01],"[2.0679965e-06 2.1878339e-01 7.4882710e-01 3.2299198e-02 8.7828783e-05
 4.5705576e-07 8.9599594e-10 2.0075692e-10 5.7999820e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0029_face0.png,East Asian,Asian,Female,10-19,"[8.1649720e-04 2.5301400e-05 6.5491814e-03 6.0433322e-01 3.8746879e-01
 6.9866312e-04 1.0836033e-04]",[2.2605703e-04 3.3838901e-06 9.9960214e-01 1.6840742e-04],[0.00274968 0.9972503 ],"[2.3960852e-06 1.2240574e-01 8.6476976e-01 1.2782382e-02 3.9478047e-05
 2.7866520e-07 1.3103219e-09 3.0992756e-10 2.0861644e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0030_face0.png,East Asian,Asian,Female,10-19,"[1.6949585e-03 3.7861507e-06 9.6516544e-03 5.6989270e-01 4.1820982e-01
 3.7812506e-04 1.6899622e-04]",[1.3906042e-03 1.3233866e-05 9.9826092e-01 3.3520523e-04],[2.033806e-05 9.999796e-01],"[3.0608673e-05 1.2770616e-01 6.9994843e-01 1.7064914e-01 1.6498163e-03
 1.5868034e-05 5.8966066e-08 7.1581585e-09 4.0672982e-10]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0031_face0.png,East Asian,Asian,Female,10-19,"[4.2703768e-04 2.6754899e-06 2.3602648e-03 7.1216327e-01 2.8466663e-01
 3.4861092e-04 3.1441134e-05]",[2.0844224e-03 3.1956883e-05 9.9651343e-01 1.3702261e-03],[2.1029527e-04 9.9978971e-01],"[1.7388721e-06 9.7940065e-02 8.2264650e-01 7.9144686e-02 2.6552725e-04
 1.4502264e-06 3.8149293e-09 6.9781542e-10 3.5620173e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0032_face0.png,East Asian,Asian,Female,10-19,"[3.8076916e-05 6.6082100e-07 6.7271321e-04 6.7268407e-01 3.2619619e-01
 4.0383922e-04 4.5031315e-06]",[4.9920127e-06 8.9937441e-07 9.9980015e-01 1.9391419e-04],[1.06181404e-04 9.99893785e-01],"[3.9879769e-06 7.6624423e-02 8.4922260e-01 7.3747627e-02 3.9783888e-04
 3.5453970e-06 1.0329956e-08 2.1590474e-09 8.4694557e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0033_face0.png,East Asian,Asian,Female,10-19,"[8.5211141e-05 3.6055503e-06 8.4682961e-04 6.5605998e-01 3.4277236e-01
 2.2783651e-04 4.0889481e-06]",[5.5211935e-05 1.7302871e-05 9.9977732e-01 1.5018595e-04],[1.0396454e-04 9.9989605e-01],"[1.2936953e-05 4.2431188e-01 5.4261750e-01 3.2943081e-02 1.1394390e-04
 6.7748266e-07 1.7596392e-09 2.9548880e-10 1.8439399e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0034_face0.png,East Asian,Asian,Female,3-9,"[9.0498776e-05 5.6335134e-06 1.3321078e-03 6.5639496e-01 3.4178063e-01
 3.9222054e-04 4.0252035e-06]",[9.1518756e-05 1.2286259e-05 9.9973756e-01 1.5861388e-04],[2.5896632e-05 9.9997413e-01],"[1.3074152e-05 5.5307138e-01 4.2937157e-01 1.7395938e-02 1.4626801e-04
 1.7787518e-06 8.3030800e-09 1.5177132e-09 1.1372671e-10]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0035_face0.png,East Asian,Asian,Female,10-19,"[8.5892752e-05 8.0638483e-06 7.5751025e-04 6.1495697e-01 3.8406101e-01
 1.2895346e-04 1.6122367e-06]",[2.3026802e-05 1.6063274e-05 9.9988908e-01 7.1901581e-05],[6.522279e-05 9.999348e-01],"[2.7843154e-05 4.2523718e-01 5.3688794e-01 3.7644640e-02 2.0079629e-04
 1.6017807e-06 5.7587082e-09 1.0039473e-09 7.7453682e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0036_face0.png,Southeast Asian,Asian,Female,3-9,"[2.0117708e-04 2.2934169e-05 3.2118268e-02 4.7715593e-02 8.9993876e-01
 1.9968929e-02 3.4307799e-05]",[2.9096773e-04 3.7388418e-05 9.7329915e-01 2.6372565e-02],[1.999060e-04 9.998001e-01],"[8.3132072e-06 5.7232386e-01 4.2285800e-01 4.7784392e-03 3.1053649e-05
 2.6754310e-07 9.5172747e-10 2.8331121e-10 1.5569742e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0037_face0.png,East Asian,Asian,Female,3-9,"[3.9899856e-05 8.1995495e-06 1.2348070e-03 5.1248556e-01 4.8568547e-01
 5.4466625e-04 1.3133642e-06]",[3.4462235e-05 4.4028751e-05 9.9914110e-01 7.8038662e-04],[0.00143895 0.998561  ],"[3.1425840e-05 7.2349334e-01 2.7089736e-01 5.5430359e-03 3.4433077e-05
 4.2975188e-07 1.9388557e-09 4.7143939e-10 3.1006496e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0038_face0.png,Southeast Asian,Asian,Female,10-19,"[3.5276473e-04 1.8094079e-05 7.7118929e-03 3.5630670e-01 6.3435358e-01
 1.2343804e-03 2.2551530e-05]",[4.7647723e-04 1.9915895e-05 9.9870908e-01 7.9443591e-04],[0.0015818 0.9984182],"[3.25815790e-06 2.13426277e-01 7.69300938e-01 1.72214191e-02
 4.77618996e-05 2.76758698e-07 9.01388519e-10 2.08841180e-10
 1.20133495e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0039_face0.png,East Asian,Asian,Female,10-19,"[2.3072377e-04 8.7150202e-06 5.3920280e-03 5.8919460e-01 4.0461880e-01
 5.3312833e-04 2.1899312e-05]",[1.7274365e-04 4.2348897e-06 9.9855459e-01 1.2684668e-03],[1.4343976e-04 9.9985653e-01],"[1.0977086e-06 5.6457110e-02 8.7760240e-01 6.5767750e-02 1.7098799e-04
 6.9464113e-07 8.2370194e-10 1.4084610e-10 5.9878855e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0040_face0.png,Southeast Asian,Asian,Female,10-19,"[1.6981909e-04 6.2692601e-07 2.8852485e-03 4.8462605e-01 5.1190794e-01
 4.0101510e-04 9.2697437e-06]",[2.1114359e-04 4.2815605e-06 9.9943972e-01 3.4489780e-04],[4.7312766e-05 9.9995267e-01],"[8.2055146e-07 1.5746157e-01 7.9904717e-01 4.3410696e-02 7.9461606e-05
 1.9951719e-07 2.0160699e-10 2.7896994e-11 9.2134416e-13]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0041_face0.png,Southeast Asian,Asian,Female,10-19,"[1.2761886e-04 3.8773073e-06 3.1070216e-03 4.9139810e-01 5.0435686e-01
 9.9253980e-04 1.3848969e-05]",[2.7239046e-04 1.3803011e-05 9.9787748e-01 1.8363801e-03],[8.3771636e-05 9.9991626e-01],"[1.0047899e-06 9.7746886e-02 8.6545539e-01 3.6729809e-02 6.6685709e-05
 2.4998511e-07 3.5097023e-10 7.0711131e-11 2.3914902e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0042_face0.png,Southeast Asian,Asian,Female,10-19,"[2.5377367e-04 1.5197304e-05 9.6084364e-03 3.0034748e-01 6.8629259e-01
 3.4659649e-03 1.6551343e-05]",[1.6136871e-04 1.3663315e-05 9.9440747e-01 5.4175030e-03],[6.7127781e-04 9.9932873e-01],"[1.1595381e-06 1.4238617e-01 8.3833253e-01 1.9248044e-02 3.2038210e-05
 1.0786237e-07 1.5121024e-10 3.8249771e-11 1.3332718e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0043_face0.png,Southeast Asian,Asian,Female,10-19,"[4.2477088e-05 1.0759384e-06 1.0291578e-03 4.7007906e-01 5.2844119e-01
 4.0417557e-04 2.8484230e-06]",[2.3537868e-05 1.6109433e-06 9.9953413e-01 4.4065301e-04],[0.00119101 0.998809  ],"[2.7903168e-06 9.4893634e-02 8.4150398e-01 6.3438624e-02 1.6033115e-04
 6.6236061e-07 1.3865882e-09 2.7106081e-10 9.7304803e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0044_face0.png,East Asian,Asian,Female,10-19,"[1.1570280e-03 6.3232352e-07 2.9324666e-03 9.1100115e-01 8.4694944e-02
 1.5287242e-04 6.1042243e-05]",[3.6528835e-04 1.7875134e-06 9.9920332e-01 4.2963537e-04],[3.9211849e-05 9.9996084e-01],"[3.6742281e-07 1.6055623e-02 7.7093476e-01 2.1249166e-01 5.1640975e-04
 1.2460065e-06 1.5608208e-09 1.7281811e-10 4.3550341e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0045_face0.png,Southeast Asian,Asian,Female,10-19,"[5.3801393e-04 1.9332927e-05 1.8349759e-02 4.3053243e-01 5.4762894e-01
 2.8743879e-03 5.7083205e-05]",[3.1352084e-04 3.3193435e-05 9.8553973e-01 1.4113509e-02],[3.2379382e-04 9.9967617e-01],"[8.5453885e-06 1.4404188e-01 7.5516135e-01 9.9746607e-02 1.0295296e-03
 1.1988883e-05 6.1700682e-08 1.5438387e-08 6.7294109e-10]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0046_face0.png,Southeast Asian,Asian,Female,10-19,"[2.8046913e-04 1.8135832e-05 8.0788322e-03 4.6771064e-01 5.1783341e-01
 6.0428665e-03 3.5641944e-05]",[1.63707664e-04 1.02310827e-04 9.88619745e-01 1.11142155e-02],[2.8328464e-05 9.9997169e-01],"[1.20983975e-06 1.20244026e-01 8.28194797e-01 5.14501259e-02
 1.09606590e-04 2.88053258e-07 3.38529288e-10 4.73817895e-11
 1.49749993e-12]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0047_face0.png,East Asian,Asian,Female,10-19,"[4.6914080e-05 2.1948865e-06 1.3700745e-03 5.1074636e-01 4.8711109e-01
 7.1478210e-04 8.4572248e-06]",[3.5774752e-05 2.3200180e-06 9.9869752e-01 1.2644391e-03],[8.234472e-05 9.999177e-01],"[6.3900904e-07 2.2153053e-02 8.2035023e-01 1.5702327e-01 4.7122952e-04
 1.5973206e-06 2.5527411e-09 4.4460913e-10 1.1492233e-11]"
/scratch/project_462000771/mengting/projects/bias/sana/fair_selected_faces/selected_faces/0-9/female/asian/0048_face0.png,Southeast Asian,Asian,Female,10-19,"[5.3623202e-04 1.0372255e-05 9.5172785e-03 4.3456376e-01 5.5321372e-01
 2.0346090e-03 1.2410041e-04]",[9.2740040e-05 8.1237113e-06 9.9881440e-01 1.0847679e-03],[8.5579057e-05 9.9991447e-01],"[1.8231258e-06 1.0124335e-01 8.5790908e-01 4.0722486e-02 1.2275837e-04
 5.1802976e-07 1.0026578e-09 1.8073652e-10 7.1198425e-12]"
