face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_appa/002806_face0.jpg,East Asian,Asian,Female,20-29,"[1.6543917e-04 1.9250631e-06 8.8515360e-04 9.6727401e-01 3.1569488e-02
 7.9421610e-05 2.4662289e-05]",[4.8031809e-04 2.4170997e-04 9.9906242e-01 2.1556417e-04],[6.7956471e-06 9.9999315e-01],"[5.2263806e-07 6.6920044e-03 3.7569061e-01 6.1231416e-01 5.2388934e-03
 6.3543637e-05 2.4408314e-07 2.4982793e-08 1.1890230e-09]"
detected_faces_appa/002959_face0.jpg,White,White,Female,20-29,"[9.3276882e-01 1.5377979e-06 1.8092532e-02 9.2786262e-03 5.6110893e-04
 1.5536930e-04 3.9141886e-02]",[9.9499387e-01 3.2914992e-05 7.7003281e-04 4.2032502e-03],[2.6125673e-04 9.9973875e-01],"[5.8619270e-07 1.6068893e-03 2.5869745e-01 6.6545439e-01 6.9801986e-02
 4.3330234e-03 9.8957535e-05 6.0156676e-06 6.3099799e-07]"
detected_faces_appa/005325_face0.jpg,White,White,Female,20-29,"[9.9995655e-01 1.1580712e-07 1.4141143e-05 1.4176541e-07 2.2549165e-07
 4.8430371e-07 2.8375372e-05]",[9.9992651e-01 6.6461957e-06 1.3035369e-05 5.3776690e-05],[0.00131024 0.9986898 ],"[2.6049840e-08 2.9252780e-05 2.1171447e-02 7.0865840e-01 2.5906289e-01
 1.0941285e-02 1.3511843e-04 1.4289824e-06 7.5318063e-08]"
detected_faces_appa/005941_face0.jpg,White,White,Male,50-59,"[9.9794972e-01 5.3546626e-07 7.1062605e-05 1.3751642e-06 1.0576108e-06
 2.0575576e-06 1.9741899e-03]",[9.9971914e-01 7.1642635e-06 1.7934408e-04 9.4350522e-05],[9.9999946e-01 5.1569253e-07],"[8.7668616e-07 5.9944085e-07 1.9640172e-05 8.0929807e-04 1.1872920e-02
 1.3619004e-01 6.4503944e-01 2.0247963e-01 3.5876685e-03]"
detected_faces_appa/006888_face0.jpg,White,White,Female,20-29,"[9.6327841e-01 1.1327441e-03 2.5061242e-02 3.5928395e-05 7.7673300e-05
 6.4633228e-04 9.7676683e-03]",[9.9738556e-01 1.6958899e-03 1.5869447e-04 7.5989054e-04],[0.00366769 0.99633235],"[1.0957145e-06 4.3594514e-04 4.5460068e-02 6.4755845e-01 2.8359959e-01
 2.2271851e-02 6.4444827e-04 2.7399346e-05 1.1216141e-06]"
detected_faces_appa/004711_face0.jpg,White,White,Female,20-29,"[6.2887871e-01 5.1052437e-05 6.2727244e-03 1.0412300e-03 3.4222676e-04
 8.3402192e-05 3.6333069e-01]",[9.4245148e-01 1.7182215e-04 5.7186335e-02 1.9039885e-04],[6.713044e-04 9.993287e-01],"[8.4444764e-07 2.0234704e-04 5.4478556e-02 6.9910294e-01 2.3086217e-01
 1.4943574e-02 3.9981224e-04 9.5330824e-06 2.3457855e-07]"
detected_faces_appa/000141_face0.jpg,White,White,Female,20-29,"[9.9318033e-01 8.6257609e-07 7.8220788e-04 3.9058291e-06 4.2028278e-06
 1.2937874e-05 6.0156239e-03]",[9.9971640e-01 1.4250232e-05 6.4497115e-05 2.0485641e-04],[2.6018406e-05 9.9997395e-01],"[3.2744136e-09 6.0692746e-06 3.1645287e-02 7.6537025e-01 1.9787776e-01
 5.0777984e-03 2.2579368e-05 2.4557974e-07 7.1506401e-09]"
detected_faces_appa/007381_face0.jpg,White,White,Female,3-9,"[9.6129674e-01 4.9668994e-05 2.0507323e-03 1.5058614e-04 8.8354027e-05
 1.1424130e-04 3.6249794e-02]",[9.9081355e-01 5.5049727e-04 4.1103998e-04 8.2248580e-03],[0.44099662 0.5590034 ],"[4.9472281e-01 5.0271249e-01 1.6206906e-03 6.1672117e-04 2.0122700e-04
 8.0307436e-05 3.6187059e-05 5.8196492e-06 3.7294465e-06]"
detected_faces_appa/006504_face0.jpg,White,White,Male,40-49,"[9.8158336e-01 4.6905592e-05 7.3076715e-03 8.0092075e-05 4.9067730e-05
 3.1216812e-04 1.0620728e-02]",[9.9921554e-01 5.2965665e-05 5.2392494e-04 2.0748585e-04],[9.9997699e-01 2.2990664e-05],"[6.9463067e-06 2.3403589e-05 1.5516508e-03 2.3914766e-02 2.2199325e-01
 5.4214501e-01 2.0469117e-01 5.5921022e-03 8.1765509e-05]"
detected_faces_appa/000025_face0.jpg,White,White,Female,30-39,"[9.7506773e-01 6.4764999e-06 6.3491450e-04 2.0628954e-06 4.6454475e-06
 5.9566868e-05 2.4224645e-02]",[9.9924845e-01 1.3838166e-04 2.9112920e-04 3.2206715e-04],[0.01165717 0.9883429 ],"[4.6136868e-09 2.0774107e-07 3.3293059e-04 2.3789202e-01 6.1166215e-01
 1.3863733e-01 1.1078336e-02 3.8698051e-04 1.0125245e-05]"
detected_faces_appa/003645_face0.jpg,White,White,Male,20-29,"[9.9952549e-01 1.1078554e-05 1.9369487e-04 5.1578394e-05 6.8147659e-05
 1.9997008e-06 1.4801229e-04]",[9.9977916e-01 1.3003079e-04 8.0032529e-05 1.0811823e-05],[0.9719094  0.02809059],"[2.3325372e-06 4.2387642e-04 1.0898249e-01 7.5663143e-01 1.2956475e-01
 4.2494079e-03 1.3391564e-04 1.0410046e-05 1.3512094e-06]"
detected_faces_appa/003701_face0.jpg,White,White,Female,20-29,"[9.1926283e-01 8.0216129e-04 6.7639165e-02 1.0603852e-04 1.9817462e-04
 8.8002818e-04 1.1111625e-02]",[9.9712497e-01 8.8132243e-04 1.0453223e-03 9.4836304e-04],[2.3389833e-04 9.9976611e-01],"[2.3614609e-08 5.2986907e-05 5.5594962e-02 8.2441813e-01 1.1907707e-01
 8.5202907e-04 4.7279668e-06 5.0264102e-08 8.4498081e-10]"
detected_faces_appa/002522_face0.jpg,East Asian,Asian,Female,40-49,"[5.1562645e-04 6.7273104e-06 7.5292995e-04 9.2473775e-01 7.3950380e-02
 1.1483576e-05 2.5085641e-05]",[1.7330560e-03 1.1719207e-05 9.9824816e-01 7.1417930e-06],[0.01060451 0.9893955 ],"[3.1576355e-06 4.2895503e-05 1.0420287e-03 2.6803594e-02 2.9630971e-01
 4.5995477e-01 1.9131005e-01 2.4046984e-02 4.8681613e-04]"
detected_faces_appa/006794_face0.jpg,Southeast Asian,Asian,Male,30-39,"[0.01299918 0.1889989  0.2644282  0.09785724 0.35795945 0.05992324
 0.01783388]",[0.04250372 0.19085297 0.5400818  0.22656152],[9.9971706e-01 2.8295661e-04],"[1.0344580e-06 5.8947803e-06 4.4129770e-03 3.9345208e-01 5.2242672e-01
 7.7795304e-02 1.8087924e-03 9.4946998e-05 2.2293339e-06]"
detected_faces_appa/005357_face0.jpg,White,White,Female,20-29,"[9.3944460e-01 5.8144075e-04 5.3654365e-02 3.1843250e-05 5.4102064e-05
 1.5996682e-03 4.6339720e-03]",[9.4271791e-01 2.1520613e-02 2.4072184e-04 3.5520777e-02],[5.525775e-05 9.999447e-01],"[8.3352116e-09 6.9926500e-05 9.0931676e-02 8.3843994e-01 6.9727160e-02
 8.2992599e-04 1.2787297e-06 1.3575304e-08 5.8878347e-10]"
detected_faces_appa/006494_face0.jpg,White,White,Male,20-29,"[9.4210899e-01 4.5920571e-04 1.5817344e-02 9.7438315e-06 5.2341980e-05
 6.6882921e-03 3.4864068e-02]",[9.7310716e-01 2.1756032e-02 5.1240198e-04 4.6243910e-03],[9.9999416e-01 5.8101400e-06],"[5.3662194e-07 4.9628306e-05 1.0463218e-02 5.4154497e-01 4.0681380e-01
 4.0425058e-02 6.9476286e-04 7.4983723e-06 4.5467607e-07]"
detected_faces_appa/003490_face0.jpg,White,White,Female,40-49,"[0.33706918 0.01031729 0.316751   0.00083605 0.00465679 0.08015858
 0.25021115]",[0.76160747 0.00767122 0.01799689 0.21272442],[4.908560e-04 9.995091e-01],"[1.9629067e-07 9.6728195e-07 2.4178455e-05 1.6732907e-03 5.4690767e-02
 4.6267745e-01 4.3309596e-01 4.7063395e-02 7.7382044e-04]"
detected_faces_appa/005935_face0.jpg,White,White,Female,20-29,"[6.4944881e-01 1.5875519e-03 2.2705647e-01 7.6991005e-04 5.9970171e-04
 2.0183621e-03 1.1851919e-01]",[0.93082124 0.02691825 0.02830777 0.0139527 ],[7.368372e-04 9.992632e-01],"[1.2472282e-07 2.5748359e-05 1.3354904e-02 6.9428217e-01 2.8672877e-01
 5.5441367e-03 6.2891530e-05 1.2389044e-06 1.1712596e-08]"
detected_faces_appa/007224_face0.jpg,White,White,Female,30-39,"[9.9742794e-01 8.0583241e-06 4.9133314e-04 2.5330461e-05 2.0371121e-05
 1.6952248e-05 2.0101205e-03]",[9.9982148e-01 8.7918388e-06 9.1460708e-05 7.8260455e-05],[0.00192716 0.9980728 ],"[2.1966430e-07 2.1835776e-05 5.0597684e-03 3.5397378e-01 4.9855939e-01
 1.3626720e-01 5.9693200e-03 1.4225788e-04 6.1681098e-06]"
detected_faces_appa/001380_face0.jpg,White,White,Male,0-2,"[0.5809787  0.00298594 0.15337978 0.00821491 0.00543678 0.00455882
 0.24444512]",[9.8927993e-01 1.6364400e-04 1.0344274e-02 2.1217010e-04],[0.9162315  0.08376851],"[9.9650681e-01 3.4173250e-03 4.4818344e-06 1.0126268e-05 3.4230288e-05
 2.0842033e-05 5.5543924e-06 5.6275007e-07 5.9220469e-08]"
detected_faces_appa/004758_face0.jpg,White,White,Female,20-29,"[9.43269730e-01 4.02848900e-06 4.12035845e-02 1.21859455e-04
 1.81313793e-04 1.21349702e-03 1.40059851e-02]",[9.7694790e-01 1.4126511e-05 9.3565887e-04 2.2102388e-02],[2.0501997e-05 9.9997950e-01],"[1.2082291e-08 2.3340588e-04 1.6429193e-01 8.1474876e-01 2.0579843e-02
 1.4579827e-04 1.4781688e-07 2.7252609e-09 1.2395940e-10]"
detected_faces_appa/002494_face0.jpg,White,White,Male,60-69,"[9.91686165e-01 1.39517324e-05 1.53522810e-03 6.14779536e-04
 8.20907226e-05 1.11044144e-04 5.95674012e-03]",[9.9636912e-01 4.8131489e-05 2.9271522e-03 6.5555261e-04],[9.9988228e-01 1.1770443e-04],"[2.2313006e-05 8.5131169e-06 3.3863584e-05 8.3595414e-06 1.0230555e-04
 4.7474969e-03 3.6046302e-01 6.1007965e-01 2.4534488e-02]"
detected_faces_appa/005662_face0.jpg,White,White,Male,40-49,"[6.0786742e-01 4.6293123e-04 3.7348907e-02 6.9520602e-06 1.9681522e-05
 9.7458850e-04 3.5331956e-01]",[9.9596065e-01 6.9506624e-04 1.1222035e-04 3.2320798e-03],[9.9957937e-01 4.2069392e-04],"[8.7961944e-06 8.8905756e-05 2.0540426e-03 3.7307397e-02 2.6588893e-01
 5.0861150e-01 1.8009248e-01 5.7292790e-03 2.1856646e-04]"
detected_faces_appa/005679_face0.jpg,White,White,Female,20-29,"[9.7854626e-01 8.4804231e-03 1.1091471e-02 1.5213843e-05 6.4397660e-05
 1.2165424e-03 5.8573682e-04]",[9.9392194e-01 3.1752042e-03 9.7358825e-05 2.8055029e-03],[4.5084758e-05 9.9995494e-01],"[4.9680175e-08 1.4071259e-05 5.4103560e-03 5.0600159e-01 4.5031646e-01
 3.7205439e-02 1.0396686e-03 1.2095078e-05 3.1700228e-07]"
detected_faces_appa/001880_face0.jpg,East Asian,Asian,Female,20-29,"[8.8303415e-05 3.7097391e-07 2.9288794e-04 8.6069101e-01 1.3889451e-01
 2.8036282e-05 4.8637994e-06]",[6.1740975e-05 1.4118673e-06 9.9991703e-01 1.9835124e-05],[7.2054996e-04 9.9927944e-01],"[1.5604270e-07 3.1445868e-04 2.2616118e-01 7.2592711e-01 4.6759360e-02
 8.3463435e-04 2.9268222e-06 2.2044006e-07 2.5133018e-09]"
detected_faces_appa/004616_face0.jpg,White,White,Male,50-59,"[9.7996074e-01 2.6829022e-05 2.5165130e-03 6.7401024e-06 2.9083662e-05
 6.2950698e-05 1.7397219e-02]",[9.996613e-01 4.712861e-05 2.534113e-04 3.813686e-05],[9.9953723e-01 4.6284168e-04],"[4.0091936e-06 3.4559132e-06 9.2909861e-05 1.5483086e-03 5.0026257e-02
 4.3963337e-01 4.7318667e-01 3.3953827e-02 1.5512563e-03]"
detected_faces_appa/000002_face0.jpg,White,White,Male,60-69,"[9.9598742e-01 9.8724013e-05 9.2665438e-04 1.9968993e-03 3.6114681e-04
 1.7719345e-05 6.1153265e-04]",[9.9729538e-01 1.3698971e-04 2.5186883e-03 4.8978964e-05],[0.9028019 0.0971981],"[2.57800584e-05 1.00433244e-04 9.07468027e-04 5.85272582e-03
 1.03943935e-02 4.26150039e-02 2.68962771e-01 5.28733730e-01
 1.42407745e-01]"
detected_faces_appa/005937_face0.jpg,White,White,Male,20-29,"[9.3853986e-01 2.3559285e-05 3.8634222e-03 1.0143249e-04 1.9560511e-04
 2.7543720e-04 5.7000805e-02]",[9.9455905e-01 1.9518567e-04 3.0704462e-03 2.1754035e-03],[9.9968773e-01 3.1224897e-04],"[6.3551749e-07 4.7623489e-05 1.4861639e-02 6.0563028e-01 3.4297714e-01
 3.5829652e-02 6.3985446e-04 1.2873790e-05 3.1311575e-07]"
detected_faces_appa/004786_face0.jpg,Middle Eastern,White,Male,30-39,"[2.77275681e-01 1.92351727e-05 2.71108025e-03 1.18859525e-05
 2.03705513e-05 1.27611420e-04 7.19834149e-01]",[9.9787802e-01 1.9714591e-05 3.9730078e-04 1.7049230e-03],[9.9930155e-01 6.9845311e-04],"[5.8022880e-07 3.8539692e-06 3.2742665e-04 7.8854911e-02 6.3367325e-01
 2.8014040e-01 6.9169169e-03 8.1349935e-05 1.3588132e-06]"
detected_faces_appa/000728_face0.jpg,White,White,Male,10-19,"[9.7648555e-01 1.6130857e-06 1.4697170e-03 5.4869961e-05 5.2300911e-05
 3.1912976e-05 2.1904076e-02]",[9.9917698e-01 3.8928470e-06 6.4618164e-04 1.7292943e-04],[0.9713914  0.02860864],"[6.71032785e-06 3.49691734e-02 8.33576262e-01 1.17218666e-01
 1.25291059e-02 1.64375827e-03 5.32153790e-05 2.86887416e-06
 1.67154198e-07]"
detected_faces_appa/000083_face0.jpg,White,White,Female,20-29,"[6.0453773e-01 1.5946222e-04 2.6278654e-01 8.7146871e-03 1.7353240e-02
 5.4984889e-03 1.0094985e-01]",[9.8298949e-01 2.4867864e-04 7.2502354e-03 9.5116133e-03],[2.6870136e-06 9.9999732e-01],"[3.1902246e-08 1.0749313e-04 8.8081665e-02 7.6802611e-01 1.3586453e-01
 7.8814998e-03 3.7684764e-05 9.3464917e-07 2.1712184e-08]"
detected_faces_appa/004070_face0.jpg,White,White,Male,10-19,"[9.3434620e-01 7.0140305e-07 2.5210981e-03 3.5958470e-05 5.1764426e-05
 1.4017109e-05 6.3030340e-02]",[9.9988246e-01 7.8468383e-06 5.9781029e-05 4.9921447e-05],[9.9994123e-01 5.8823101e-05],"[5.7287307e-06 5.3404574e-03 6.2707102e-01 3.0236417e-01 6.2074110e-02
 3.1224608e-03 2.1458845e-05 4.5695253e-07 9.3019903e-09]"
detected_faces_appa/002475_face0.jpg,White,White,Male,30-39,"[9.9433637e-01 4.7247090e-07 4.1615218e-04 3.3741561e-03 1.4681914e-03
 1.3493085e-05 3.9113485e-04]",[9.1659975e-01 3.6506315e-06 8.3308809e-02 8.7795117e-05],[9.9994606e-01 5.3909069e-05],"[3.6212641e-06 4.6377205e-05 8.1511158e-03 2.5481915e-01 5.0531948e-01
 2.1683833e-01 1.4529134e-02 2.8494967e-04 7.8568219e-06]"
detected_faces_appa/006232_face0.jpg,Middle Eastern,White,Male,10-19,"[5.4819398e-02 6.9171609e-04 1.8403135e-02 2.2973068e-06 1.6803457e-05
 6.2005900e-05 9.2600465e-01]",[9.9837410e-01 6.2957726e-04 3.1820597e-04 6.7803211e-04],[9.9996382e-01 3.6140347e-05],"[3.6617629e-07 3.0586855e-03 8.8857311e-01 1.0602274e-01 2.2386354e-03
 1.0563127e-04 8.3218561e-07 3.2317459e-08 7.4024942e-10]"
detected_faces_appa/005626_face0.jpg,Indian,Black,Male,20-29,"[0.01052276 0.08618047 0.3563521  0.00171064 0.03392837 0.41957638
 0.09172925]",[0.00326575 0.58950824 0.04388468 0.3633413 ],[9.999924e-01 7.648077e-06],"[1.5497365e-07 5.4680426e-05 4.4206571e-02 8.2831877e-01 1.2449920e-01
 2.9020428e-03 1.7705564e-05 7.8278373e-07 1.7382142e-08]"
detected_faces_appa/002911_face0.jpg,White,White,Female,50-59,"[7.72470415e-01 6.71206362e-05 1.09687308e-02 6.85407817e-02
 2.51000803e-02 1.20830280e-03 1.21644475e-01]",[9.5622933e-01 1.5649050e-04 4.3347266e-02 2.6698862e-04],[0.00454877 0.9954512 ],"[2.0614891e-05 1.0331825e-04 1.0025974e-03 1.5074999e-02 4.9200680e-02
 2.3487587e-01 4.5476699e-01 2.2985904e-01 1.5095821e-02]"
detected_faces_appa/006763_face0.jpg,White,White,Male,3-9,"[6.6223741e-01 4.6860700e-06 4.9075554e-03 6.5673180e-03 5.9125683e-04
 9.5853073e-05 3.2559592e-01]",[9.9691826e-01 1.0926894e-05 2.8814317e-03 1.8946153e-04],[9.990219e-01 9.780586e-04],"[1.2321278e-01 8.7380683e-01 2.4722279e-03 7.4603726e-05 1.8091872e-04
 1.9931159e-04 4.5514538e-05 7.0176084e-06 8.3456933e-07]"
detected_faces_appa/003678_face0.jpg,White,White,Female,20-29,"[8.8897252e-01 1.6418352e-03 4.1961413e-02 2.6400986e-03 7.5730854e-03
 3.7814633e-04 5.6832895e-02]",[9.8589468e-01 2.4058437e-03 1.0878128e-02 8.2136184e-04],[0.00218394 0.9978161 ],"[7.8486335e-07 3.7832811e-04 7.3074244e-02 6.4821035e-01 2.6710096e-01
 1.0910214e-02 3.1193189e-04 1.2664763e-05 5.0863309e-07]"
detected_faces_appa/006044_face0.jpg,White,White,Female,20-29,"[5.5457264e-01 1.0045489e-03 3.3434078e-01 6.4225151e-04 4.8771952e-04
 4.2140681e-02 6.6811286e-02]",[0.91603434 0.00331324 0.0009204  0.07973199],[5.4201944e-05 9.9994582e-01],"[2.6738256e-08 6.4294058e-05 5.5374425e-02 8.5654396e-01 8.6702056e-02
 1.3107832e-03 4.4250182e-06 8.6719233e-08 2.9674283e-09]"
detected_faces_appa/000013_face0.jpg,White,White,Female,0-2,"[9.8481107e-01 2.1410154e-04 5.2844891e-03 3.6223311e-05 3.4609024e-05
 1.6135597e-04 9.4582271e-03]",[9.9953240e-01 2.9330395e-04 9.7277931e-05 7.6959550e-05],[0.08323686 0.9167632 ],"[9.67781484e-01 3.21494453e-02 2.37090171e-05 1.30583885e-05
 1.32972073e-05 8.98064991e-06 8.12483904e-06 1.44060925e-06
 5.44856448e-07]"
detected_faces_appa/002269_face0.jpg,White,White,Female,20-29,"[8.61541569e-01 1.70237408e-03 1.11888945e-01 1.40818779e-03
 5.54831524e-04 4.95818723e-03 1.79458614e-02]",[9.9608326e-01 7.3230307e-04 1.6293713e-04 3.0215797e-03],[4.8153106e-05 9.9995178e-01],"[1.2801858e-08 6.3808293e-05 7.8162551e-02 8.4051001e-01 7.9512432e-02
 1.7452530e-03 5.8327482e-06 6.6946832e-08 2.4241713e-09]"
detected_faces_appa/007159_face0.jpg,White,White,Male,0-2,"[0.575868   0.01567459 0.17062788 0.0750813  0.03663741 0.00260304
 0.12350781]",[9.4007957e-01 7.0816814e-04 5.7074476e-02 2.1377935e-03],[0.9902172  0.00978283],"[7.4701953e-01 2.5121823e-01 9.3253306e-04 3.1717634e-04 3.5480488e-04
 1.3656219e-04 1.7587376e-05 3.0166948e-06 6.1187131e-07]"
detected_faces_appa/002514_face0.jpg,White,White,Female,30-39,"[7.2156894e-01 6.1327140e-05 1.6143364e-01 3.2317734e-05 5.3002601e-05
 1.9927239e-03 1.1485806e-01]",[0.9715336  0.00213784 0.00538072 0.02094788],[1.1940906e-06 9.9999881e-01],"[3.0577056e-07 1.2088837e-04 1.9485259e-02 1.7369835e-01 5.8697313e-01
 1.9230019e-01 2.6683481e-02 7.3207245e-04 6.4052788e-06]"
detected_faces_appa/006985_face0.jpg,White,White,Female,30-39,"[9.9982446e-01 3.7124559e-07 1.0455099e-04 8.6009749e-08 2.2010916e-07
 2.0468610e-06 6.8314599e-05]",[9.9968845e-01 8.4664061e-05 5.7701185e-05 1.6916773e-04],[1.5047849e-05 9.9998492e-01],"[3.5385477e-07 2.1675789e-05 1.7623419e-03 1.2353424e-01 5.8670032e-01
 2.3460546e-01 5.2072015e-02 1.2667414e-03 3.6830326e-05]"
detected_faces_appa/007336_face0.jpg,White,White,Male,30-39,"[6.82787359e-01 1.20627265e-04 2.10038066e-01 1.38684511e-04
 3.00875428e-04 6.18028687e-03 1.00434162e-01]",[9.8512638e-01 2.7402558e-03 4.7237755e-04 1.1660990e-02],[9.9999803e-01 2.0363752e-06],"[1.0853765e-06 4.4340559e-05 1.2086533e-03 3.5208296e-02 6.9180846e-01
 2.6781061e-01 3.9113271e-03 7.1035406e-06 5.6101129e-08]"
detected_faces_appa/006727_face0.jpg,White,White,Male,70+,"[9.8981619e-01 2.7364777e-06 8.2002342e-04 7.9196951e-05 7.9355370e-05
 4.8089307e-05 9.1544259e-03]",[9.9986517e-01 1.3220521e-06 1.2187771e-04 1.1638681e-05],[0.9077902  0.09220986],"[1.85415101e-05 4.75886191e-05 1.21013356e-04 3.08998679e-05
 1.00433339e-04 9.96579416e-04 4.41589616e-02 3.36886853e-01
 6.17639184e-01]"
detected_faces_appa/002284_face0.jpg,Middle Eastern,White,Male,60-69,"[1.5423095e-01 2.5401145e-04 1.0451910e-02 3.3768234e-04 3.3702396e-04
 3.0899914e-03 8.3129841e-01]",[0.87621623 0.01938581 0.00303464 0.10136335],[9.9997360e-01 2.6357753e-05],"[2.9612587e-05 8.3071700e-06 1.1072247e-04 1.2937441e-04 4.3554979e-04
 5.5603026e-03 1.9132450e-01 7.6597160e-01 3.6430005e-02]"
detected_faces_appa/000478_face1.jpg,White,White,Male,50-59,"[9.9864554e-01 1.4357904e-05 1.8209589e-04 2.4811108e-05 2.9675055e-05
 4.6036661e-05 1.0574722e-03]",[9.9857926e-01 1.7647199e-04 1.0335079e-03 2.1073272e-04],[0.9191673  0.08083273],"[0.00075053 0.00409501 0.00878289 0.01982932 0.10734797 0.24471466
 0.42276633 0.15523641 0.03647697]"
detected_faces_appa/005835_face0.jpg,White,White,Female,20-29,"[9.9665016e-01 1.2482512e-05 6.3484826e-04 1.4675680e-05 1.3391503e-05
 3.0420470e-06 2.6714921e-03]",[9.99820590e-01 6.82611644e-05 1.00668869e-04 1.04306055e-05],[4.9552687e-05 9.9995047e-01],"[2.1821636e-08 2.4519992e-05 4.7419015e-02 8.4881473e-01 1.0294119e-01
 7.9815567e-04 2.4311257e-06 3.4420275e-08 1.0197991e-09]"
