face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_FACES/029_m_f_d_a_face0.jpg,White,White,Female,40-49,"[9.7534776e-01 2.9711125e-06 7.1457803e-04 4.4756948e-06 7.1607874e-06
 1.3813574e-05 2.3909152e-02]",[9.9925059e-01 5.7016656e-05 5.6403165e-04 1.2837294e-04],[0.01772107 0.98227894],"[2.9690852e-06 3.2600437e-05 1.1407568e-03 2.2342078e-02 1.5877801e-01
 4.9387172e-01 2.9474631e-01 2.7464105e-02 1.6214827e-03]"
detected_faces_FACES/015_o_m_f_b_face0.jpg,White,White,Male,60-69,"[9.6482211e-01 1.2989563e-05 3.0394851e-03 9.5516771e-05 7.6901168e-05
 1.2670245e-04 3.1826157e-02]",[9.9764359e-01 2.6180758e-06 2.2463487e-03 1.0739051e-04],[0.9856393  0.01436068],"[2.5964826e-05 5.0256353e-05 1.7777449e-04 4.0383016e-05 1.4515092e-04
 1.4864423e-03 9.2153020e-02 5.4750896e-01 3.5841212e-01]"
detected_faces_FACES/124_o_f_s_a_face0.jpg,White,White,Female,70+,"[9.9931991e-01 2.9524974e-08 6.1061735e-05 2.7506772e-05 2.2560173e-05
 1.8757280e-05 5.5029098e-04]",[9.9956518e-01 2.6195584e-08 4.3112316e-04 3.6728743e-06],[0.01863429 0.98136574],"[2.9693564e-07 2.6562188e-06 1.4733682e-05 8.3495361e-06 2.1989037e-05
 5.3247809e-04 2.6249105e-02 1.3610105e-01 8.3706933e-01]"
detected_faces_FACES/144_y_m_s_b_face0.jpg,White,White,Male,20-29,"[9.9440390e-01 9.3260251e-06 2.9602551e-03 3.2723538e-06 1.0455386e-05
 2.2846874e-04 2.3842861e-03]",[9.9814314e-01 2.2919790e-05 3.5191301e-06 1.8304513e-03],[9.9991614e-01 8.3826082e-05],"[1.6428034e-07 5.0677467e-05 4.3286309e-02 8.1211138e-01 1.3529599e-01
 9.1694789e-03 8.4743988e-05 1.2394175e-06 2.8665715e-08]"
detected_faces_FACES/112_o_f_h_a_face0.jpg,White,White,Female,70+,"[9.8169088e-01 8.4061357e-06 7.4164900e-03 1.7157444e-04 2.2521446e-04
 1.4936315e-03 8.9937598e-03]",[9.9720383e-01 6.9635548e-06 4.8671447e-04 2.3024110e-03],[0.07773756 0.92226243],"[3.1169620e-07 3.3964491e-06 6.3453185e-06 9.9596923e-07 2.6727894e-06
 3.3696837e-05 3.1018131e-03 7.3137678e-02 9.2371315e-01]"
detected_faces_FACES/169_m_m_d_b_face0.jpg,White,White,Male,60-69,"[6.4487290e-01 3.8258459e-05 9.2890095e-03 1.8686723e-04 1.4951771e-04
 2.8547255e-04 3.4517804e-01]",[9.9906284e-01 1.2039113e-05 4.2583869e-04 4.9927091e-04],[9.9998218e-01 1.7855811e-05],"[5.2965256e-06 1.3279871e-06 1.3988903e-05 2.5354557e-05 4.0174977e-04
 1.7333036e-02 4.0285337e-01 5.5868435e-01 2.0681711e-02]"
detected_faces_FACES/118_o_m_a_b_face0.jpg,White,White,Male,60-69,"[7.2447795e-01 5.1158236e-04 1.3824256e-01 1.5200096e-02 2.5097456e-02
 2.0316029e-02 7.6154374e-02]",[9.8991287e-01 8.2245795e-05 7.1450346e-03 2.8598735e-03],[0.9556659  0.04433411],"[1.3605207e-04 1.7926423e-04 4.3300612e-04 9.0597161e-05 3.6312535e-04
 4.4496981e-03 1.3528210e-01 5.9688091e-01 2.6218528e-01]"
detected_faces_FACES/049_y_m_a_b_face0.jpg,White,White,Male,30-39,"[9.2416906e-01 1.5950983e-04 2.6434083e-02 9.4182637e-05 1.9149491e-04
 1.0995610e-03 4.7852077e-02]",[9.9725980e-01 5.2537490e-04 8.9013920e-04 1.3246963e-03],[9.9999595e-01 4.1101744e-06],"[2.8532483e-07 2.1594873e-05 2.7539732e-03 3.8499710e-01 5.8146304e-01
 3.0561702e-02 2.0142287e-04 8.5376962e-07 1.8192052e-08]"
detected_faces_FACES/143_o_f_a_b_face0.jpg,White,White,Male,50-59,"[9.9773675e-01 2.4573592e-07 1.5196190e-04 9.7846478e-06 1.5658514e-05
 7.8866760e-06 2.0777837e-03]",[9.9997723e-01 1.0013207e-07 2.1656986e-05 1.0693827e-06],[0.84175456 0.1582455 ],"[8.2505445e-05 1.3961312e-03 5.2779596e-03 1.5693385e-03 5.5578100e-03
 5.8054592e-02 3.6709309e-01 2.7057877e-01 2.9038984e-01]"
detected_faces_FACES/087_m_m_a_a_face0.jpg,White,White,Male,40-49,"[7.9730427e-01 1.5416595e-05 1.1158448e-01 1.6497885e-04 3.1351918e-04
 4.6759914e-03 8.5941277e-02]",[9.2563641e-01 2.6246815e-05 2.9264332e-03 7.1410947e-02],[9.9999839e-01 1.6401657e-06],"[1.5537048e-06 3.8732314e-06 9.4266848e-05 4.1637328e-03 3.0629316e-01
 6.6642135e-01 2.2950605e-02 7.1135386e-05 2.5118320e-07]"
detected_faces_FACES/007_m_m_d_b_face0.jpg,White,White,Male,50-59,"[9.6881253e-01 1.3015620e-04 2.6370555e-02 9.9862962e-05 2.2286561e-04
 1.0685850e-03 3.2955059e-03]",[9.9676371e-01 7.2814745e-04 1.1119959e-03 1.3961738e-03],[9.996117e-01 3.883889e-04],"[2.0166866e-05 3.4394587e-05 1.9627318e-04 2.5347777e-04 1.2121916e-02
 3.1405845e-01 6.4308214e-01 2.9727064e-02 5.0599355e-04]"
detected_faces_FACES/063_y_f_h_b_face0.jpg,White,White,Female,20-29,"[9.9986172e-01 7.2653203e-09 2.0044703e-05 7.3023600e-08 2.1789022e-07
 1.6634475e-07 1.1780254e-04]",[9.9992639e-01 2.2574229e-06 6.6845016e-05 4.5626020e-06],[8.7600801e-04 9.9912405e-01],"[4.8576755e-08 5.8231697e-05 2.5564859e-02 6.8796259e-01 2.6967034e-01
 1.6671523e-02 7.1894610e-05 5.5978182e-07 1.7689505e-08]"
detected_faces_FACES/157_m_f_d_a_face0.jpg,White,White,Female,50-59,"[8.4704524e-01 9.8813332e-05 1.1423507e-01 8.9958725e-05 2.4285237e-04
 2.1644540e-03 3.6123693e-02]",[9.9863023e-01 2.9555125e-05 6.2871777e-04 7.1153161e-04],[5.887681e-04 9.994112e-01],"[1.2975572e-06 2.9947780e-06 5.8829966e-05 5.6436943e-04 2.2599725e-02
 3.7031549e-01 5.7520938e-01 3.1023409e-02 2.2457239e-04]"
detected_faces_FACES/066_y_m_h_b_face0.jpg,White,White,Male,20-29,"[9.9988008e-01 8.7651614e-07 5.7204794e-05 3.3651866e-06 4.2449801e-06
 4.3949638e-07 5.3822183e-05]",[9.9981266e-01 9.4338706e-05 7.4831500e-05 1.8084302e-05],[0.95185703 0.04814298],"[1.2671946e-07 7.4968179e-05 9.5552146e-02 7.8578496e-01 1.1205294e-01
 6.4028697e-03 1.2948195e-04 2.3534687e-06 1.5379024e-07]"
detected_faces_FACES/067_o_f_n_a_face0.jpg,White,White,Female,70+,"[8.7165356e-01 4.8901620e-06 4.9198758e-02 4.0822165e-04 3.9121660e-04
 1.1423468e-03 7.7201039e-02]",[9.988081e-01 8.438922e-07 1.106724e-03 8.440428e-05],[0.00446469 0.9955353 ],"[5.5562464e-07 8.3102459e-06 2.3459537e-05 1.8379294e-06 6.4354304e-06
 9.3128037e-05 9.7685447e-03 1.9222765e-01 7.9787010e-01]"
detected_faces_FACES/178_m_m_h_b_face0.jpg,White,White,Male,40-49,"[9.9905354e-01 1.7785686e-07 2.8796180e-04 2.2895487e-05 1.8605884e-05
 9.5615833e-06 6.0733577e-04]",[9.9903089e-01 2.4573803e-06 8.7336393e-04 9.3300077e-05],[9.999941e-01 5.873665e-06],"[2.4444103e-07 2.4484173e-06 1.9936080e-04 1.3712503e-02 3.1703937e-01
 6.3008493e-01 3.8686737e-02 2.7182713e-04 2.5132972e-06]"
detected_faces_FACES/148_o_f_s_a_face0.jpg,White,White,Female,50-59,"[9.9605477e-01 2.6128765e-07 1.0280025e-03 6.3067414e-06 8.1240105e-06
 1.0077045e-05 2.8924884e-03]",[9.9997318e-01 1.7448792e-07 2.4832003e-05 1.7993522e-06],[0.00902929 0.99097073],"[5.1466436e-06 2.5215935e-05 6.1986866e-05 3.2002135e-05 4.8574369e-04
 2.6034944e-02 4.7143787e-01 3.7288639e-01 1.2903072e-01]"
detected_faces_FACES/055_o_f_n_a_face0.jpg,White,White,Female,60-69,"[9.9893993e-01 2.9727036e-07 4.4941687e-04 2.0465499e-05 9.8155970e-06
 2.1420660e-06 5.7794573e-04]",[9.9994367e-01 1.5459271e-07 5.5685054e-05 4.6339716e-07],[0.04971728 0.9502827 ],"[1.2305062e-05 1.0473716e-04 2.0921310e-04 2.7776616e-05 3.7133036e-04
 1.6623668e-02 3.3054507e-01 4.7445598e-01 1.7764993e-01]"
detected_faces_FACES/019_m_f_f_b_face0.jpg,White,White,Female,50-59,"[9.9958873e-01 5.9023409e-07 1.3706891e-04 9.1226302e-06 8.8485631e-06
 3.5172181e-06 2.5210998e-04]",[9.9978900e-01 4.9362870e-07 2.0515628e-04 5.3036861e-06],[4.6617535e-04 9.9953383e-01],"[2.1088115e-06 2.2722890e-05 9.6437812e-05 5.3634786e-04 5.6243134e-03
 1.0688566e-01 4.8680422e-01 2.6190194e-01 1.3812618e-01]"
detected_faces_FACES/085_y_f_s_a_face0.jpg,White,White,Female,30-39,"[9.9342227e-01 5.1404866e-05 3.0130472e-03 6.8486929e-06 1.8929511e-05
 1.4972786e-05 3.4724525e-03]",[9.98837471e-01 7.90146878e-04 1.16334544e-04 2.55961902e-04],[0.23256838 0.7674316 ],"[1.9077013e-06 5.6269148e-04 4.9405653e-02 4.0230888e-01 4.8444274e-01
 6.1476070e-02 1.7675994e-03 3.3720797e-05 7.2676806e-07]"
detected_faces_FACES/132_y_f_n_a_face0.jpg,White,White,Female,20-29,"[9.9980420e-01 5.7757759e-09 2.1878319e-05 9.6267421e-08 1.1294623e-07
 2.6901148e-07 1.7351186e-04]",[9.9998552e-01 3.3160213e-06 9.3396011e-06 1.8112759e-06],[2.0621535e-04 9.9979383e-01],"[9.5344028e-08 1.0424901e-04 8.8358060e-02 7.4614519e-01 1.5807799e-01
 7.2929482e-03 2.1327769e-05 1.4486687e-07 5.3903677e-09]"
detected_faces_FACES/101_y_f_f_a_face0.jpg,White,White,Female,30-39,"[9.9926895e-01 1.6355567e-07 1.9370917e-04 1.7006323e-05 1.0738776e-05
 1.3808952e-05 4.9553753e-04]",[9.9720138e-01 1.4332488e-05 2.4768447e-03 3.0741410e-04],[0.00492039 0.99507964],"[1.6258962e-06 4.9228867e-05 9.2334161e-03 2.8563106e-01 4.4414020e-01
 2.3862568e-01 2.1406954e-02 8.9323177e-04 1.8563829e-05]"
