face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0010_face0.png,East Asian,Asian,Female,3-9,"[7.3728632e-05 2.8291342e-06 1.1723564e-03 7.2454447e-01 2.7329946e-01
 8.9952070e-04 7.5925295e-06]",[8.6574701e-06 1.6475202e-06 9.9966538e-01 3.2437360e-04],[3.2031053e-04 9.9967968e-01],"[7.4668998e-05 5.3546441e-01 4.3045846e-01 3.3670973e-02 3.2194072e-04
 9.4808647e-06 7.6522461e-08 2.4857970e-08 2.0837174e-09]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0011_face0.png,East Asian,Asian,Female,3-9,"[7.5733253e-05 4.6662541e-07 7.3121447e-04 7.1826160e-01 2.8056332e-01
 3.6362803e-04 3.9816209e-06]",[1.34011725e-05 1.17516674e-06 9.99906778e-01 7.86195524e-05],[4.5153425e-05 9.9995482e-01],"[1.3175997e-04 7.2875410e-01 2.5546280e-01 1.5399138e-02 2.4396795e-04
 8.0736290e-06 4.1889724e-08 1.4741381e-08 7.8003393e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0012_face0.png,East Asian,Asian,Female,3-9,"[6.0529863e-05 5.1981901e-06 2.7575705e-03 8.1183642e-01 1.8371026e-01
 1.6257635e-03 4.3141135e-06]",[1.1016471e-05 1.0727177e-05 9.9758774e-01 2.3906103e-03],[0.04794446 0.9520555 ],"[4.49186919e-05 8.13228130e-01 1.81535691e-01 5.13014663e-03
 5.97215403e-05 1.34478421e-06 1.28127375e-08 3.56908125e-09
 1.52153956e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0013_face0.png,Southeast Asian,Asian,Female,3-9,"[1.3615887e-04 3.2315354e-05 3.0774666e-02 1.0522972e-01 8.3263642e-01
 3.1165862e-02 2.4956229e-05]",[8.2630198e-05 6.7431232e-05 9.8093164e-01 1.8918334e-02],[0.00155469 0.99844533],"[1.0223976e-05 7.2072184e-01 2.7730748e-01 1.9425167e-03 1.7630042e-05
 2.4213276e-07 8.5655544e-10 2.4037253e-10 1.3783392e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0014_face0.png,Southeast Asian,Asian,Female,3-9,"[1.4287898e-04 6.6446228e-04 3.5850782e-02 7.9198144e-02 8.3406174e-01
 5.0068788e-02 1.3238970e-05]",[1.0249758e-04 7.4097357e-04 9.7649169e-01 2.2664867e-02],[0.23130946 0.7686905 ],"[9.0303256e-06 6.2227386e-01 3.7664920e-01 1.0541525e-03 1.3345166e-05
 3.3238868e-07 2.1837989e-09 4.7587390e-10 2.4254911e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0015_face0.png,Southeast Asian,Asian,Female,3-9,"[1.1336026e-04 9.5406576e-05 2.1776721e-02 1.1689504e-01 8.2862908e-01
 3.2468930e-02 2.1470594e-05]",[9.6492076e-05 1.6951381e-04 9.7283024e-01 2.6903760e-02],[0.01014205 0.9898579 ],"[1.8214205e-05 6.5002543e-01 3.4563026e-01 4.2845090e-03 4.0994903e-05
 5.7916202e-07 3.1069496e-09 8.4364310e-10 4.2454245e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0016_face0.png,East Asian,Asian,Female,10-19,"[2.0701459e-04 7.2860917e-06 4.5160591e-03 5.4065073e-01 4.4905892e-01
 5.5418834e-03 1.8161900e-05]",[2.9388346e-05 5.9071494e-06 9.9928981e-01 6.7488913e-04],[8.886267e-04 9.991114e-01],"[5.05717617e-06 3.71035129e-01 6.15790725e-01 1.31025845e-02
 6.55931944e-05 9.27230303e-07 2.61332378e-09 4.96147068e-10
 2.92266072e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0017_face0.png,East Asian,Asian,Female,10-19,"[3.0051346e-05 2.8541384e-05 7.4547465e-04 5.5353838e-01 4.4425365e-01
 1.3984928e-03 5.4683037e-06]",[1.0205454e-05 1.0267886e-04 9.9916655e-01 7.2055240e-04],[1.7161305e-04 9.9982834e-01],"[3.0146196e-06 3.2450538e-02 6.6855323e-01 2.9158938e-01 7.1555199e-03
 2.4703040e-04 1.1407752e-06 1.8489462e-07 1.3566770e-08]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0018_face0.png,Southeast Asian,Asian,Female,3-9,"[1.1893312e-04 8.2864817e-06 5.8188871e-03 3.6294541e-01 6.2737304e-01
 3.7234910e-03 1.2055138e-05]",[4.2042091e-05 2.1610460e-05 9.9648827e-01 3.4481592e-03],[8.5437123e-04 9.9914563e-01],"[1.0984069e-05 6.4124018e-01 3.5476819e-01 3.9581982e-03 2.2201379e-05
 2.5665113e-07 1.0580918e-09 2.3271962e-10 1.2472458e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0019_face0.png,East Asian,Asian,Female,3-9,"[3.7819464e-05 2.8727338e-06 1.7178128e-03 5.4460829e-01 4.5252809e-01
 1.1000717e-03 5.0585900e-06]",[9.5132900e-06 4.6271844e-06 9.9965107e-01 3.3482804e-04],[6.4369658e-04 9.9935627e-01],"[6.8242109e-05 8.0381155e-01 1.8963423e-01 6.4218226e-03 6.2702034e-05
 1.4587276e-06 5.9846661e-09 1.7081444e-09 1.1045688e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0020_face0.png,Southeast Asian,Asian,Female,3-9,"[1.3427346e-04 3.5192385e-05 1.3031005e-02 2.0524409e-01 7.6181871e-01
 1.9716121e-02 2.0507170e-05]",[9.3239170e-05 1.0895302e-04 9.6286732e-01 3.6930509e-02],[3.5090477e-04 9.9964905e-01],"[1.0003201e-05 8.0362338e-01 1.9480076e-01 1.5549574e-03 1.0761720e-05
 9.1556515e-08 3.8486966e-10 9.0146862e-11 4.3190963e-12]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0021_face0.png,East Asian,Asian,Female,10-19,"[3.3647160e-05 1.2762338e-05 7.6401554e-04 5.9994876e-01 3.9855739e-01
 6.8140234e-04 2.1117276e-06]",[7.0026435e-06 6.2435953e-05 9.9870449e-01 1.2260486e-03],[4.4969184e-04 9.9955028e-01],"[1.0416150e-05 3.9065060e-01 5.7622641e-01 3.2937605e-02 1.7339336e-04
 1.5093207e-06 6.5175971e-09 9.6183528e-10 5.2837464e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0022_face0.png,Southeast Asian,Asian,Female,10-19,"[3.6580495e-05 6.7781316e-06 1.5450522e-03 4.2629662e-01 5.7089365e-01
 1.2195557e-03 1.8330143e-06]",[1.4294789e-06 1.1195545e-05 9.9981207e-01 1.7536955e-04],[1.7535055e-04 9.9982464e-01],"[2.27833589e-05 4.71121013e-01 5.13985217e-01 1.47226295e-02
 1.44991413e-04 3.32244986e-06 1.24675825e-08 3.54047147e-09
 2.00896480e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0023_face0.png,Southeast Asian,Asian,Female,3-9,"[1.2481341e-04 7.0637740e-05 2.7969807e-02 9.9474952e-02 8.4165227e-01
 3.0688995e-02 1.8606164e-05]",[1.04241655e-04 2.94227182e-04 9.55641389e-01 4.39601615e-02],[0.01129734 0.98870265],"[5.9131207e-06 5.4802108e-01 4.4830438e-01 3.6479160e-03 2.0444164e-05
 1.8964096e-07 6.6022227e-10 1.4067955e-10 5.9875160e-12]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0024_face0.png,Southeast Asian,Asian,Female,3-9,"[6.1982806e-05 3.2004650e-06 3.3568612e-03 2.5557339e-01 7.3973167e-01
 1.2672367e-03 5.6553718e-06]",[1.0773623e-05 3.5639707e-06 9.9975008e-01 2.3553992e-04],[1.272985e-04 9.998726e-01],"[5.3154828e-05 7.5648779e-01 2.3431805e-01 8.9595923e-03 1.7725243e-04
 4.2044048e-06 2.3515712e-08 5.4214007e-09 3.4119460e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0025_face0.png,Southeast Asian,Asian,Female,3-9,"[3.6902573e-05 4.9907441e-05 3.8165154e-03 1.6409929e-01 8.2465106e-01
 7.3433300e-03 2.8854065e-06]",[2.0237791e-05 3.4330526e-05 9.9731463e-01 2.6308373e-03],[3.9255695e-04 9.9960744e-01],"[4.5779416e-05 8.4914577e-01 1.4614947e-01 4.6016132e-03 5.6189048e-05
 1.1916692e-06 5.9017897e-09 1.3967417e-09 1.1560543e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0026_face0.png,Southeast Asian,Asian,Female,3-9,"[1.2554259e-04 3.5935758e-05 1.6693467e-02 1.2678246e-01 8.3324462e-01
 2.3083139e-02 3.4934201e-05]",[2.0192345e-04 1.0057144e-05 9.9510223e-01 4.6857791e-03],[0.00140633 0.9985936 ],"[1.3515870e-04 7.6729888e-01 2.2624148e-01 6.1783595e-03 1.4149096e-04
 4.6565965e-06 3.9252395e-08 1.4312397e-08 9.1100633e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0027_face0.png,Southeast Asian,Asian,Female,3-9,"[2.1105878e-04 1.1682954e-04 3.8373139e-02 1.0912852e-01 8.0142617e-01
 5.0712325e-02 3.2016593e-05]",[1.9618354e-04 1.7348398e-04 9.7447455e-01 2.5155732e-02],[0.00232849 0.9976714 ],"[1.4758349e-05 6.7355341e-01 3.2303625e-01 3.3653786e-03 2.9893707e-05
 3.2476910e-07 1.3098740e-09 3.1759773e-10 1.3132648e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0028_face0.png,Southeast Asian,Asian,Female,3-9,"[1.0654897e-04 2.2078317e-05 1.5256428e-02 2.2325060e-01 7.5425053e-01
 7.1103363e-03 3.4950701e-06]",[6.1641891e-05 4.6678288e-06 9.9845141e-01 1.4822966e-03],[0.00423472 0.99576527],"[2.0000643e-05 8.5232401e-01 1.4622438e-01 1.4106601e-03 2.0413665e-05
 5.2432637e-07 2.6343396e-09 5.9348232e-10 3.4823925e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0029_face0.png,Southeast Asian,Asian,Female,3-9,"[6.2409977e-06 2.3232893e-05 1.5309179e-03 1.3348748e-01 8.6388636e-01
 1.0655478e-03 3.0858914e-07]",[1.3829677e-05 3.2177049e-05 9.9853814e-01 1.4158657e-03],[0.00304413 0.9969559 ],"[8.6298889e-05 9.6629995e-01 3.3452127e-02 1.5558307e-04 5.7834491e-06
 2.2416452e-07 2.9633405e-09 9.5422126e-10 1.0649448e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0030_face0.png,East Asian,Asian,Female,10-19,"[5.6261051e-05 1.9407737e-06 1.4472214e-03 6.8882906e-01 3.0843264e-01
 1.2276160e-03 5.3186991e-06]",[1.2336114e-05 1.8910074e-06 9.9947858e-01 5.0724711e-04],[0.00430219 0.99569786],"[9.3510989e-06 5.6919083e-02 7.1486992e-01 2.2633398e-01 1.8461044e-03
 2.1550502e-05 6.7816309e-08 1.8188498e-08 4.1353088e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0031_face0.png,Southeast Asian,Asian,Female,10-19,"[9.4659743e-05 6.3265245e-05 1.6922677e-02 1.5467291e-01 7.9169333e-01
 3.6541048e-02 1.2073773e-05]",[1.2124318e-04 9.3200440e-05 9.5246959e-01 4.7315985e-02],[0.002634 0.997366],"[6.9786670e-06 3.2582393e-01 6.6344899e-01 1.0660468e-02 5.9118749e-05
 4.8044018e-07 1.8952222e-09 4.3527923e-10 1.4437339e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0032_face0.png,Southeast Asian,Asian,Female,10-19,"[6.0627463e-05 1.0979642e-05 2.3859467e-03 4.7038257e-01 5.2426273e-01
 2.8936188e-03 3.5097189e-06]",[3.2117202e-06 6.7236324e-06 9.9959636e-01 3.9373830e-04],[0.00246061 0.99753934],"[1.4410251e-05 3.6651790e-01 6.0608363e-01 2.7172398e-02 2.0884984e-04
 2.8287861e-06 9.4008721e-09 2.1227204e-09 9.7870663e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0033_face0.png,Southeast Asian,Asian,Female,10-19,"[1.61458389e-04 5.31885780e-05 1.33022368e-02 3.03843170e-01
 6.64344490e-01 1.82831306e-02 1.23644495e-05]",[2.4534802e-05 2.7346754e-05 9.9580634e-01 4.1417498e-03],[4.7375503e-04 9.9952626e-01],"[7.2376647e-06 3.5134804e-01 6.1524284e-01 3.3132628e-02 2.6539888e-04
 3.7420834e-06 1.0601915e-08 1.6508758e-09 6.7571615e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0034_face0.png,Southeast Asian,Asian,Female,3-9,"[1.2620201e-04 5.0475741e-05 2.8095406e-02 8.7410189e-02 8.4975761e-01
 3.4549110e-02 1.0943181e-05]",[3.5855782e-04 3.1694304e-04 9.5309824e-01 4.6226259e-02],[0.00258962 0.99741036],"[5.3690978e-06 6.5114266e-01 3.4688467e-01 1.9539024e-03 1.3304482e-05
 1.1186391e-07 3.7980930e-10 7.7304579e-11 3.6240446e-12]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0035_face0.png,Southeast Asian,Asian,Female,10-19,"[8.6595435e-05 1.9112678e-05 6.3535566e-03 2.2156775e-01 7.6675135e-01
 5.2130753e-03 8.6176342e-06]",[5.3759988e-05 4.0335875e-05 9.9656171e-01 3.3441796e-03],[0.0015622 0.9984378],"[1.7753759e-05 4.5778966e-01 5.2217990e-01 1.9925231e-02 8.6683322e-05
 8.1814522e-07 2.6781715e-09 6.0932986e-10 2.7994254e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0036_face0.png,Southeast Asian,Asian,Female,3-9,"[1.8338244e-04 8.2541355e-06 1.2724469e-02 2.2470103e-01 7.5304687e-01
 9.3010310e-03 3.4984663e-05]",[4.4957014e-05 9.9230483e-06 9.9623007e-01 3.7150364e-03],[3.586356e-04 9.996414e-01],"[9.8914425e-06 5.3957570e-01 4.5140201e-01 8.9300545e-03 8.1169332e-05
 1.1655761e-06 4.5247508e-09 1.1416372e-09 5.9262310e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0037_face0.png,Southeast Asian,Asian,Female,10-19,"[2.4996374e-05 4.9064997e-06 7.8666944e-04 4.8182815e-01 5.1582032e-01
 1.5332408e-03 1.6735839e-06]",[2.9922532e-05 8.4035000e-06 9.9808747e-01 1.8741710e-03],[0.00121137 0.99878865],"[4.9584569e-06 1.1904237e-01 8.1645149e-01 6.4256459e-02 2.4339538e-04
 1.4316969e-06 2.5747893e-09 5.2737181e-10 2.1720929e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0038_face0.png,Southeast Asian,Asian,Female,3-9,"[8.8201865e-05 1.4613899e-05 7.9707270e-03 2.5986934e-01 7.2068059e-01
 1.1372723e-02 3.7732250e-06]",[1.18664495e-04 8.05903765e-05 9.91335273e-01 8.46538972e-03],[0.00257174 0.99742824],"[7.8827379e-06 5.7549912e-01 4.1995901e-01 4.4997321e-03 3.3767046e-05
 4.4541284e-07 2.4243434e-09 6.0230132e-10 2.4815696e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0039_face0.png,Southeast Asian,Asian,Female,10-19,"[3.3179349e-05 4.1225376e-06 1.5148807e-03 4.9081075e-01 5.0603884e-01
 1.5925487e-03 5.6326462e-06]",[5.5756959e-06 4.7889516e-06 9.9857640e-01 1.4132581e-03],[1.9374392e-04 9.9980623e-01],"[2.7085091e-06 1.9428900e-01 7.6409233e-01 4.1346930e-02 2.6579513e-04
 3.2684866e-06 8.4341121e-09 1.8599160e-09 7.2921440e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0040_face0.png,East Asian,Asian,Female,3-9,"[1.1044370e-04 7.9910642e-06 2.6214588e-03 6.7103493e-01 3.2438731e-01
 1.8243277e-03 1.3631007e-05]",[2.2423304e-05 1.0011162e-05 9.9930376e-01 6.6375296e-04],[0.03932889 0.9606711 ],"[2.7590371e-05 5.2582723e-01 4.6366617e-01 1.0373389e-02 1.0296848e-04
 2.6020973e-06 2.0324814e-08 5.8873053e-09 4.8524940e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0041_face0.png,Southeast Asian,Asian,Female,3-9,"[8.19324487e-05 1.17264106e-04 2.30469182e-02 8.12202245e-02
 8.73429596e-01 2.20971461e-02 6.93786387e-06]",[2.6202069e-05 1.1393224e-04 9.8736066e-01 1.2499234e-02],[7.931833e-04 9.992068e-01],"[2.3961646e-05 8.3926302e-01 1.5938486e-01 1.3096464e-03 1.8265020e-05
 2.3375716e-07 1.0448146e-09 2.5361965e-10 1.1568904e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0042_face0.png,Southeast Asian,Asian,Female,3-9,"[2.1868828e-04 2.5538759e-05 2.0471370e-02 2.2060178e-01 7.4828911e-01
 1.0363083e-02 3.0439991e-05]",[8.387403e-05 4.159203e-05 9.907485e-01 9.125998e-03],[5.9206667e-04 9.9940795e-01],"[3.3738321e-05 7.4144274e-01 2.5404030e-01 4.4358387e-03 4.6753503e-05
 6.2321021e-07 2.7717215e-09 7.6172574e-10 3.4528862e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0043_face0.png,Southeast Asian,Asian,Female,3-9,"[3.2255732e-04 3.5966579e-05 1.9670492e-02 3.1511861e-01 6.3404262e-01
 3.0764187e-02 4.5574216e-05]",[5.3912365e-05 2.2839789e-05 9.9354798e-01 6.3752797e-03],[7.2955975e-04 9.9927044e-01],"[1.6443182e-05 6.9093853e-01 3.0207503e-01 6.9132084e-03 5.5952809e-05
 8.0286702e-07 3.0798042e-09 5.9508726e-10 2.9001697e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0044_face0.png,East Asian,Asian,Female,10-19,"[7.3520161e-05 9.9497652e-07 6.2369852e-04 8.7532896e-01 1.2329681e-01
 6.7105523e-04 5.0202643e-06]",[3.780659e-05 3.820535e-06 9.993106e-01 6.477450e-04],[0.0013841 0.9986159],"[3.5872112e-05 2.8711861e-01 6.4615917e-01 6.6245683e-02 4.3256331e-04
 7.9989959e-06 6.2621794e-08 1.5862787e-08 1.0625965e-09]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0045_face0.png,Southeast Asian,Asian,Female,3-9,"[6.7378409e-05 7.3735036e-06 4.5516132e-03 3.9695999e-01 5.9676456e-01
 1.6442491e-03 4.8933184e-06]",[2.3574547e-05 1.1333583e-05 9.9949557e-01 4.6960547e-04],[0.00103156 0.9989685 ],"[2.3682701e-04 7.9984140e-01 1.8636566e-01 1.3098995e-02 4.4085021e-04
 1.6066408e-05 1.2404362e-07 3.3204419e-08 1.6078052e-09]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0046_face0.png,Southeast Asian,Asian,Female,10-19,"[1.11306697e-04 2.85774377e-06 3.95764830e-03 4.86411572e-01
 5.06860673e-01 2.64443038e-03 1.15550765e-05]",[4.2461888e-05 9.1568072e-06 9.9666160e-01 3.2867484e-03],[1.7184568e-04 9.9982816e-01],"[2.4191335e-05 4.7342885e-01 4.9253631e-01 3.3666264e-02 3.3835255e-04
 6.0477491e-06 2.5120434e-08 5.5473266e-09 3.0825489e-10]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0047_face0.png,East Asian,Asian,Female,10-19,"[1.57797229e-04 1.28194779e-06 2.94122915e-03 6.63132012e-01
 3.32286030e-01 1.47152098e-03 1.01316755e-05]",[1.9813693e-05 2.2671293e-06 9.9953514e-01 4.4274417e-04],[5.3802232e-05 9.9994618e-01],"[1.0336172e-05 4.8459339e-01 4.9548143e-01 1.9799834e-02 1.1325977e-04
 1.6842372e-06 5.0555311e-09 9.1508967e-10 5.0813617e-11]"
/scratch/project_462000771/mengting/projects/bias/Qwen/fair_selected_faces/selected_faces/0-9/female/asian/0048_face0.png,Southeast Asian,Asian,Female,3-9,"[2.4651403e-05 4.7898770e-06 1.1832441e-03 4.6672288e-01 5.3013879e-01
 1.9237971e-03 1.8509033e-06]",[1.6778607e-06 2.5015443e-06 9.9953294e-01 4.6290978e-04],[8.706097e-04 9.991294e-01],"[2.1545819e-05 6.9113225e-01 2.9741180e-01 1.1320487e-02 1.1216980e-04
 1.7523997e-06 6.8434378e-09 1.6303399e-09 7.8816030e-11]"
