face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0013_face0.png,Latino_Hispanic,White,Male,40-49,"[0.34843436 0.00066624 0.39156196 0.00608292 0.0060833  0.03079118
 0.21638004]",[0.7759553  0.00148393 0.00363699 0.21892376],[9.9999875e-01 1.2981039e-06],"[3.5690816e-06 5.5844921e-06 1.1758486e-04 8.6313765e-03 3.0437854e-01
 6.2192148e-01 6.4404175e-02 5.3487625e-04 2.8926740e-06]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0014_face0.png,Latino_Hispanic,White,Male,40-49,"[1.7562371e-01 2.5753790e-04 5.4189670e-01 2.1761928e-03 3.5363452e-03
 5.8224723e-02 2.1828470e-01]",[6.7627019e-01 2.0966359e-04 1.1232072e-02 3.1228808e-01],[9.999971e-01 2.945583e-06],"[2.5985603e-06 9.3727804e-06 2.0371869e-04 9.7974660e-03 3.5617024e-01
 6.0315776e-01 3.0481685e-02 1.7620383e-04 9.6753911e-07]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0015_face0.png,White,White,Male,40-49,"[9.2628461e-01 4.1936128e-05 1.2460923e-02 5.9953409e-06 4.4102620e-05
 3.8013458e-03 5.7361078e-02]",[9.9598998e-01 5.7553858e-05 2.6483138e-04 3.6876262e-03],[9.999949e-01 5.134497e-06],"[7.0295783e-08 4.1751136e-07 2.3527195e-05 5.0548385e-03 2.6677397e-01
 6.8395448e-01 4.4099964e-02 9.1934504e-05 7.4821440e-07]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0016_face0.png,Black,Black,Male,40-49,"[2.5223449e-01 5.6038469e-01 1.2450013e-01 5.2771950e-04 7.0217107e-03
 1.7527459e-02 3.7803724e-02]",[0.0499378  0.9186179  0.01126957 0.02017475],[9.9996781e-01 3.2148786e-05],"[5.7703466e-05 6.1974773e-04 5.8684400e-03 4.5903347e-02 2.5568619e-01
 4.4245532e-01 2.2083671e-01 2.6767263e-02 1.8052390e-03]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0017_face0.png,White,White,Male,30-39,"[4.3186232e-01 1.2687598e-04 2.4464656e-01 1.3473319e-03 1.5971666e-03
 1.3546328e-02 3.0687344e-01]",[8.9105165e-01 7.9594954e-04 2.0010041e-02 8.8142373e-02],[9.999941e-01 5.900350e-06],"[1.1706809e-06 2.4371388e-06 1.3038852e-04 2.8785113e-02 6.1824667e-01
 3.4657305e-01 6.2345946e-03 2.6429978e-05 1.7242073e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0018_face0.png,Middle Eastern,White,Male,50-59,"[3.9453113e-01 1.7511684e-05 1.6246051e-02 7.7783086e-05 1.5608346e-04
 4.3779126e-04 5.8853370e-01]",[9.9967110e-01 4.7478911e-06 2.8184961e-04 4.2396245e-05],[9.999698e-01 3.017738e-05],"[1.25349725e-05 7.32295575e-06 8.09793055e-05 2.73735990e-04
 1.07775275e-02 2.22862765e-01 6.95125163e-01 6.97865337e-02
 1.07341190e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0019_face0.png,Latino_Hispanic,White,Male,40-49,"[3.1266284e-01 3.4439369e-04 5.8980531e-01 4.0973416e-03 5.7952907e-03
 2.3145022e-02 6.4149894e-02]",[9.7183514e-01 5.5136043e-04 7.6976805e-03 1.9915815e-02],[9.999879e-01 1.214925e-05],"[1.86403258e-06 5.37269261e-06 1.94025211e-04 2.99027143e-03
 2.00326204e-01 6.88122392e-01 1.07737266e-01 6.19878294e-04
 2.73757087e-06]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0020_face0.png,Black,Black,Male,40-49,"[4.3303502e-04 9.5124328e-01 3.2233849e-02 4.5170997e-05 6.4547308e-04
 1.5020936e-02 3.7836420e-04]",[9.9775105e-05 9.6860278e-01 4.1348883e-03 2.7162604e-02],[9.9994934e-01 5.0675542e-05],"[7.4517673e-05 6.1550469e-05 2.2319109e-04 1.7183139e-03 6.0836058e-02
 5.3165454e-01 3.9486355e-01 1.0353424e-02 2.1491741e-04]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0021_face0.png,White,White,Male,40-49,"[9.5730740e-01 4.6902820e-05 4.8748925e-03 1.4317787e-04 2.5180794e-04
 1.8198560e-04 3.7193853e-02]",[0.9349281  0.00114378 0.01901369 0.04491439],[9.9998325e-01 1.6695165e-05],"[1.26242885e-05 1.76595040e-05 5.33156621e-04 1.50397252e-02
 1.03926934e-01 4.47528481e-01 3.93508583e-01 3.82575579e-02
 1.17535423e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0022_face0.png,White,White,Male,30-39,"[9.8537195e-01 4.6511232e-06 6.5166573e-03 7.6496071e-05 9.4061674e-05
 3.2039807e-04 7.6156161e-03]",[9.9876678e-01 5.7545753e-06 2.2067892e-05 1.2054452e-03],[9.99880791e-01 1.19181845e-04],"[1.8553162e-07 4.3663163e-06 6.9323176e-04 2.5781351e-01 6.8293715e-01
 5.8311157e-02 2.3904792e-04 1.3048385e-06 2.4497425e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0023_face0.png,White,White,Male,30-39,"[8.5838556e-01 5.0092424e-04 9.4539411e-02 9.6790999e-04 1.2344529e-03
 1.8729322e-03 4.2498875e-02]",[0.95021534 0.00263126 0.02188766 0.02526574],[9.9999911e-01 8.9721595e-07],"[1.5314973e-06 8.4770872e-06 1.8543265e-03 1.4684361e-01 5.9483469e-01
 2.3532210e-01 2.0876551e-02 2.5579359e-04 2.9849364e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0024_face0.png,Latino_Hispanic,White,Male,40-49,"[0.15553488 0.0035859  0.56604886 0.00351679 0.04930929 0.20183514
 0.0201692 ]",[0.9116398  0.00432276 0.02427852 0.05975891],[0.9985846  0.00141538],"[3.4591081e-05 5.9199648e-04 5.2772462e-03 1.0252375e-02 1.1188348e-01
 5.2635920e-01 3.3016962e-01 1.4661887e-02 7.6952972e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0025_face0.png,White,White,Male,50-59,"[9.5622802e-01 2.5860182e-04 3.1282328e-02 5.6108192e-06 4.9801241e-05
 7.8362031e-03 4.3394985e-03]",[9.5355183e-01 1.6667228e-03 6.6227460e-04 4.4119202e-02],[9.9999928e-01 7.4690547e-07],"[1.4695675e-07 2.5864597e-07 1.4042988e-05 1.4426687e-03 4.2017583e-02
 4.5269847e-01 4.8906651e-01 1.4623162e-02 1.3714348e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0026_face0.png,Latino_Hispanic,White,Male,50-59,"[0.18439843 0.05983889 0.38177267 0.03441194 0.1319305  0.11549213
 0.09215546]",[0.93000346 0.0009831  0.03444515 0.03456836],[9.9992156e-01 7.8397767e-05],"[2.0398630e-04 6.1475963e-04 1.0855991e-03 3.3273543e-03 5.6711365e-02
 3.9778745e-01 4.6966189e-01 6.6939376e-02 3.6682545e-03]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0027_face0.png,White,White,Male,30-39,"[8.0352175e-01 4.3296237e-05 9.0756737e-02 6.4942066e-04 1.0746698e-03
 2.3714802e-03 1.0158264e-01]",[9.9280930e-01 4.1121933e-05 3.0959139e-03 4.0536337e-03],[9.9999917e-01 8.2243122e-07],"[5.8525887e-07 5.0444296e-06 4.1532284e-04 9.2544220e-02 7.1958405e-01
 1.8537705e-01 2.0629668e-03 1.0674673e-05 7.3785415e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0028_face0.png,White,White,Male,30-39,"[8.40865195e-01 9.72335183e-05 1.06683895e-01 2.80157011e-03
 7.48052355e-03 3.80726811e-03 3.82643379e-02]",[9.9067807e-01 2.7377590e-05 7.0765479e-03 2.2179917e-03],[9.9999857e-01 1.3780881e-06],"[4.9280578e-07 1.6295295e-05 9.0262503e-04 6.8766870e-02 6.5742737e-01
 2.6779696e-01 5.0747301e-03 1.4548868e-05 1.2014280e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0029_face0.png,White,White,Male,40-49,"[7.1734166e-01 2.5623813e-04 1.3323152e-01 1.4245226e-04 2.9971823e-04
 2.0890363e-02 1.2783809e-01]",[9.7754920e-01 4.4261527e-04 2.2198311e-03 1.9788373e-02],[9.9964976e-01 3.5023625e-04],"[4.5758912e-07 1.3940351e-06 8.4259744e-05 7.5122197e-03 3.2577816e-01
 6.1203271e-01 5.4337349e-02 2.4984099e-04 3.6335573e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0030_face0.png,White,White,Male,30-39,"[0.91698205 0.00121087 0.03086108 0.00119991 0.00244844 0.00228816
 0.04500955]",[9.7916430e-01 6.3306536e-04 1.4382728e-02 5.8199894e-03],[9.9999690e-01 3.0929418e-06],"[1.5829273e-06 5.9006338e-06 2.4453463e-04 4.1038033e-02 4.8548448e-01
 4.4020215e-01 3.2675128e-02 3.4161584e-04 6.5479530e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0031_face0.png,White,White,Male,30-39,"[0.7425166  0.0011781  0.09205282 0.01106971 0.01227278 0.0026897
 0.13822043]",[9.9333000e-01 3.8263208e-04 4.1771736e-03 2.1102231e-03],[9.995205e-01 4.795408e-04],"[2.2896778e-05 4.6348116e-05 7.2271621e-04 4.2228729e-02 5.5254096e-01
 3.7804773e-01 2.5871929e-02 4.9942342e-04 1.9258767e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0032_face0.png,White,White,Male,40-49,"[8.6940032e-01 2.6487155e-04 1.0463148e-01 1.5215596e-04 3.7596156e-04
 1.1451038e-02 1.3724214e-02]",[9.8186421e-01 4.0149954e-04 1.8275562e-03 1.5906712e-02],[9.9997932e-01 2.0692009e-05],"[2.2701040e-06 3.2136445e-06 1.7156110e-04 8.8067781e-03 2.2118983e-01
 6.2993062e-01 1.3882969e-01 1.0582865e-03 7.7508203e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0033_face0.png,Middle Eastern,White,Male,40-49,"[2.80637234e-01 1.98458783e-05 3.21105979e-02 1.16321055e-04
 5.24783158e-04 3.89372441e-03 6.82697475e-01]",[9.8380756e-01 2.3285602e-05 4.2459592e-03 1.1923177e-02],[9.9999911e-01 9.1444383e-07],"[2.5382587e-07 1.9629931e-06 1.0417546e-04 7.3188650e-03 3.5649911e-01
 6.1087519e-01 2.5115568e-02 8.4388965e-05 5.8434853e-07]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0034_face0.png,White,White,Male,40-49,"[0.5841176  0.00668713 0.31030512 0.0020468  0.01365307 0.03541468
 0.04777561]",[0.92087305 0.00873268 0.03187615 0.03851811],[9.9979401e-01 2.0597743e-04],"[1.7132843e-05 2.7046315e-04 5.6177033e-03 2.9374003e-02 2.4607517e-01
 5.8347982e-01 1.3285984e-01 2.2678555e-03 3.7925511e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0035_face0.png,White,White,Male,40-49,"[9.7733670e-01 1.2311373e-05 8.6271372e-03 9.4605901e-04 1.8048015e-03
 9.3122979e-04 1.0341843e-02]",[6.9751996e-01 4.5206110e-04 2.9824722e-01 3.7807869e-03],[9.9992406e-01 7.5958669e-05],"[2.2318177e-06 2.0277648e-05 9.9138566e-04 1.5699051e-02 2.1829025e-01
 5.6939071e-01 1.9156569e-01 3.9533181e-03 8.7071872e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0036_face0.png,White,White,Male,30-39,"[9.6249270e-01 2.7138769e-04 2.2133904e-02 2.8224333e-04 2.2600985e-03
 3.6523079e-03 8.9073498e-03]",[9.9762380e-01 2.1756045e-05 1.2959222e-03 1.0585290e-03],[9.9999869e-01 1.2847769e-06],"[2.07996845e-06 1.08142900e-04 6.93539064e-03 1.79571614e-01
 5.73127151e-01 2.30999738e-01 9.14131012e-03 1.12054564e-04
 2.50583639e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0037_face0.png,White,White,Male,40-49,"[8.4732068e-01 1.7289295e-04 8.0835782e-02 4.6840176e-04 4.3359547e-04
 1.0274063e-02 6.0494576e-02]",[9.7885400e-01 4.0081810e-04 1.3986097e-03 1.9346604e-02],[9.9989974e-01 1.0024208e-04],"[3.9713673e-06 6.9441307e-06 1.5321918e-04 1.5266176e-02 4.1795444e-01
 5.2850330e-01 3.7790064e-02 3.1818025e-04 3.6409929e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0038_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.20049173 0.00336173 0.49872598 0.0050026  0.01197023 0.04768356
 0.2327641 ]",[0.26212654 0.01584432 0.052491   0.66953814],[0.55725014 0.44274983],"[4.6183899e-07 7.6748904e-05 3.7423942e-02 6.7238188e-01 2.7752984e-01
 1.2355392e-02 2.2480798e-04 6.5290678e-06 3.6715574e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0039_face0.png,White,White,Male,40-49,"[0.72168386 0.00080473 0.19602121 0.00383433 0.00830708 0.01809695
 0.0512518 ]",[0.87052685 0.00405503 0.03763955 0.08777852],[9.9998975e-01 1.0277506e-05],"[2.5813029e-05 5.3144009e-05 3.1097289e-04 1.8670484e-03 7.5094357e-02
 5.4121315e-01 3.7157464e-01 9.7330725e-03 1.2786647e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0040_face0.png,Latino_Hispanic,White,Male,40-49,"[8.2079269e-02 7.7025004e-04 8.6204416e-01 1.5341697e-03 2.2780350e-03
 1.6394934e-02 3.4899142e-02]",[0.76484215 0.00277216 0.00615757 0.22622816],[9.999996e-01 4.052975e-07],"[1.4690742e-06 3.9379906e-06 1.3621597e-04 9.0083461e-03 3.8668177e-01
 5.7167685e-01 3.2335594e-02 1.5521690e-04 5.8622834e-07]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0041_face0.png,White,White,Male,30-39,"[8.86250675e-01 1.88449601e-04 7.43055716e-02 1.11431058e-04
 7.64382014e-04 1.37772625e-02 2.46022642e-02]",[9.8376876e-01 4.4048097e-04 3.5424111e-03 1.2248368e-02],[9.9999517e-01 4.8503384e-06],"[5.4184093e-06 1.6205852e-04 4.6017808e-03 7.9146236e-02 5.2291417e-01
 3.7627539e-01 1.6755665e-02 1.3687256e-04 2.4762730e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0042_face0.png,White,White,Male,40-49,"[9.82672751e-01 6.52858507e-05 1.19770225e-02 2.90462602e-04
 3.73688817e-04 5.78250503e-04 4.04245034e-03]",[9.9773711e-01 2.1126671e-05 2.1017618e-03 1.4002691e-04],[0.9980267 0.0019733],"[4.7590927e-07 3.5349130e-06 1.7823996e-04 2.5647502e-02 4.1781470e-01
 5.0299358e-01 5.2979425e-02 3.7346815e-04 9.0812309e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0043_face0.png,Latino_Hispanic,White,Male,30-39,"[0.19897643 0.00111808 0.50056005 0.004786   0.0096013  0.05142249
 0.23353566]",[8.2045817e-01 5.6888437e-04 1.9089881e-02 1.5988304e-01],[9.9999726e-01 2.7502660e-06],"[9.2781902e-06 4.1851956e-05 8.3157944e-04 3.4366276e-02 5.3593284e-01
 4.1131449e-01 1.7377691e-02 1.2497081e-04 9.5147698e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0044_face0.png,White,White,Male,30-39,"[5.7733697e-01 4.5831510e-04 2.3880970e-01 3.2244108e-03 4.2351158e-03
 1.0289880e-02 1.6564558e-01]",[9.7195029e-01 6.4578831e-05 7.1347756e-03 2.0850388e-02],[9.9999994e-01 4.2760934e-08],"[1.1487448e-06 1.0877623e-05 4.7301280e-04 8.5804306e-02 7.4108464e-01
 1.7098212e-01 1.6376736e-03 6.2190943e-06 2.9654462e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0045_face0.png,White,White,Male,30-39,"[9.6046257e-01 2.9018782e-05 3.0666618e-02 2.1904581e-03 1.9870698e-03
 5.0107145e-04 4.1632624e-03]",[9.6646547e-01 1.7251594e-04 2.7615044e-02 5.7469765e-03],[9.9998528e-01 1.4715282e-05],"[2.4504521e-07 3.5269820e-06 4.9029314e-04 1.0900506e-01 7.0926452e-01
 1.7790923e-01 3.3153028e-03 1.1637178e-05 1.7143641e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0046_face0.png,White,White,Male,40-49,"[9.9154240e-01 6.6497328e-06 3.5380921e-03 2.6237301e-04 1.6161693e-04
 9.8179233e-05 4.3906970e-03]",[9.9969894e-01 6.4271751e-07 2.2889163e-04 7.1555864e-05],[9.998002e-01 1.997931e-04],"[1.6332098e-06 8.4754047e-06 4.1815653e-04 2.8136492e-02 3.5816151e-01
 5.3105307e-01 8.0975518e-02 1.2048399e-03 4.0299790e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0047_face0.png,White,White,Male,50-59,"[8.8343692e-01 1.1844831e-04 7.3655106e-02 2.1868576e-04 5.2996300e-04
 2.1906154e-02 2.0134689e-02]",[0.8271996  0.00180928 0.00377328 0.16721784],[9.9982005e-01 1.7992633e-04],"[1.0911790e-05 2.6956817e-05 4.6686787e-04 6.0208433e-04 8.9845806e-03
 1.8803781e-01 7.4422830e-01 5.6938991e-02 7.0350902e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0048_face0.png,White,White,Male,40-49,"[7.1507543e-01 2.5664148e-04 1.4561729e-01 8.2163524e-04 1.7190076e-03
 9.4227828e-03 1.2708721e-01]",[9.7588712e-01 3.0854068e-04 7.2344933e-03 1.6569840e-02],[9.9979365e-01 2.0632890e-04],"[4.7209583e-06 1.4086645e-05 2.4951255e-04 2.8340355e-03 1.2228340e-01
 6.7025054e-01 2.0291172e-01 1.4388530e-03 1.3110234e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/Qwen/prompt2/selected_faces/detected_unhappy/unhappy_person_0049_face0.png,White,White,Male,30-39,"[5.77807784e-01 3.08258081e-04 2.78323382e-01 9.83886886e-03
 1.12673901e-02 4.06775670e-03 1.18386626e-01]",[9.291223e-01 4.044931e-04 6.101205e-02 9.461158e-03],[9.9999976e-01 1.8512773e-07],"[1.3929689e-08 2.1306775e-07 3.0662422e-04 3.1021264e-01 6.5028811e-01
 3.8836788e-02 3.5307760e-04 2.4722315e-06 1.8128279e-08]",White,20-39
