face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0846_face0.png,White,White,Male,40-49,"[9.5724726e-01 2.7794706e-06 2.8935624e-02 5.5817822e-03 1.2162572e-03
 1.0655054e-04 6.9098007e-03]",[9.9488991e-01 3.5462438e-06 5.0053685e-03 1.0125760e-04],[9.999667e-01 3.336012e-05],"[1.4455851e-05 5.2335297e-05 4.9104588e-04 6.9853305e-03 3.7700757e-01
 5.6154948e-01 5.3312000e-02 5.8465736e-04 3.1535806e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0237_face0.png,East Asian,Asian,Male,40-49,"[2.7830383e-05 8.6184815e-07 5.2077486e-04 8.8657033e-01 1.1283254e-01
 4.5119585e-05 2.4883564e-06]",[2.2248312e-05 1.9516103e-06 9.9983245e-01 1.4332816e-04],[9.996534e-01 3.465802e-04],"[5.4861295e-07 5.1967272e-06 3.1868462e-04 2.0419018e-02 3.3484265e-01
 5.4407132e-01 9.6947424e-02 3.3753288e-03 1.9734705e-05]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0729_face0.png,White,White,Male,50-59,"[9.9947131e-01 4.0656310e-08 1.2933656e-04 8.4409539e-06 4.6133955e-06
 4.0124364e-06 3.8219834e-04]",[9.9974561e-01 2.0081482e-07 2.4692350e-04 7.2097851e-06],[9.9935895e-01 6.4099050e-04],"[4.4633325e-05 3.3241995e-05 2.0970554e-04 2.3769199e-04 5.4491316e-03
 1.3148916e-01 7.6553625e-01 9.5549971e-02 1.4502435e-03]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0056_face0.png,East Asian,Asian,Male,40-49,"[3.2305185e-04 1.2937534e-04 1.0302144e-03 7.8769428e-01 2.1066841e-01
 8.3329207e-05 7.1286428e-05]",[1.2502928e-04 1.8103182e-04 9.9953467e-01 1.5930861e-04],[9.999388e-01 6.123036e-05],"[1.0177453e-07 7.8766902e-07 1.0300929e-04 2.2433916e-02 3.3607906e-01
 5.1664597e-01 1.2102451e-01 3.6417118e-03 7.0887654e-05]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0963_face0.png,White,White,Male,20-29,"[9.4192767e-01 8.0897596e-05 2.4442578e-02 3.2811356e-03 3.1518706e-03
 2.8312160e-03 2.4284594e-02]",[9.9823159e-01 8.6843451e-05 1.0920414e-03 5.8949966e-04],[0.9988255  0.00117451],"[7.7565431e-07 2.4069811e-04 1.2026111e-01 6.1592090e-01 2.2413751e-01
 3.7942961e-02 1.4680976e-03 2.6457948e-05 1.4967164e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0634_face0.png,White,White,Male,30-39,"[9.9943727e-01 9.5208873e-07 2.1454316e-04 1.6324537e-05 1.6391352e-05
 2.7319957e-05 2.8728016e-04]",[9.9952573e-01 1.3560532e-05 6.6610541e-05 3.9412774e-04],[0.9917332  0.00826684],"[3.3019996e-06 8.7385801e-05 7.1632392e-03 2.9833370e-01 5.1532137e-01
 1.6292185e-01 1.5913788e-02 2.3638736e-04 1.8964016e-05]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0864_face0.png,White,White,Male,40-49,"[9.7470248e-01 4.4342905e-05 1.1227730e-02 2.9412308e-04 4.0898053e-04
 2.2847818e-04 1.3093800e-02]",[9.9591798e-01 1.2232557e-04 7.1096199e-04 3.2486941e-03],[9.9999720e-01 2.7909562e-06],"[8.8295135e-05 4.7341140e-04 3.0758926e-03 7.7227717e-03 1.6989566e-01
 6.0156137e-01 2.0745334e-01 9.5623396e-03 1.6692426e-04]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0917_face0.png,White,White,Male,30-39,"[9.9995810e-01 1.8632429e-07 2.7981223e-05 2.1839639e-06 2.0873429e-06
 1.8104133e-06 7.6394099e-06]",[9.9996680e-01 1.0052374e-05 9.5044525e-06 1.3683838e-05],[9.9988836e-01 1.1166342e-04],"[4.4681514e-05 5.5388303e-04 8.8497531e-03 1.1259668e-01 5.7327992e-01
 2.8890452e-01 1.5639525e-02 1.2566918e-04 5.3620097e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0519_face0.png,East Asian,Asian,Male,50-59,"[1.1643268e-03 3.8300437e-05 1.3761883e-02 6.6828376e-01 3.1640232e-01
 3.1899108e-04 3.0514488e-05]",[1.5272098e-03 2.0356716e-04 9.9571347e-01 2.5557899e-03],[9.9984890e-01 1.5109805e-04],"[1.70002374e-06 6.47146680e-06 8.13095321e-05 6.26775902e-04
 3.94030027e-02 3.97410005e-01 5.41726172e-01 2.06383877e-02
 1.06203224e-04]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0120_face0.png,White,White,Male,50-59,"[9.9576163e-01 2.8686969e-07 5.3153746e-04 3.1096981e-05 3.1238498e-05
 5.7478141e-05 3.5867188e-03]",[9.9998325e-01 4.5462932e-07 5.9693912e-06 1.0261046e-05],[9.9989498e-01 1.0503775e-04],"[4.8100737e-06 1.2428791e-05 6.1317085e-04 5.5571785e-04 1.1298568e-02
 2.1382137e-01 6.6530508e-01 1.0573615e-01 2.6526905e-03]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0768_face0.png,White,White,Male,50-59,"[9.9915141e-01 8.7773026e-07 2.2111590e-04 6.0660618e-06 3.7161917e-06
 5.3264803e-06 6.1134691e-04]",[9.9968112e-01 1.4253780e-05 9.2338632e-05 2.1223653e-04],[9.9999845e-01 1.5250467e-06],"[6.1837104e-06 9.4639490e-06 1.8047012e-04 5.2782684e-04 9.8680696e-03
 1.6016300e-01 7.2354305e-01 1.0426587e-01 1.4360613e-03]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0214_face0.png,White,White,Male,30-39,"[9.5785797e-01 1.9033705e-05 2.7352175e-02 6.1169313e-03 2.6946221e-03
 4.5009473e-04 5.5090548e-03]",[9.4869912e-01 2.0206106e-04 4.4478938e-02 6.6198613e-03],[0.9988036  0.00119638],"[9.7170755e-07 1.2966720e-05 9.8830124e-04 3.8772751e-02 5.2575964e-01
 4.1347104e-01 2.0841176e-02 1.5100666e-04 2.2437807e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0024_face0.png,East Asian,Asian,Male,40-49,"[5.6104753e-03 3.3409023e-04 6.1637498e-02 5.4079986e-01 3.8954353e-01
 1.6908408e-03 3.8374358e-04]",[4.4803810e-03 4.7756494e-05 9.9497145e-01 5.0040276e-04],[9.9999428e-01 5.7566967e-06],"[3.4214688e-06 2.9430717e-05 1.7834960e-03 2.3472598e-02 2.2323871e-01
 4.7699252e-01 2.6064536e-01 1.3737088e-02 9.7442644e-05]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0547_face0.png,White,White,Male,20-29,"[9.9761957e-01 1.1671196e-06 1.4971806e-03 2.5716212e-05 4.2281255e-05
 1.1401589e-04 7.0012017e-04]",[9.9873936e-01 1.0383468e-05 1.3747967e-04 1.1127035e-03],[0.9910905  0.00890952],"[1.7277232e-07 1.6477139e-05 5.3603011e-03 4.8161736e-01 4.7351342e-01
 3.9184127e-02 3.0618763e-04 1.8364377e-06 1.0942664e-07]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0255_face0.png,Latino_Hispanic,White,Male,30-39,"[4.2792028e-01 1.1415719e-05 4.4603470e-01 2.6912640e-03 2.5597261e-03
 9.3343398e-03 1.1144823e-01]",[9.8669022e-01 1.0528829e-05 2.5339851e-03 1.0765397e-02],[9.9944001e-01 5.6000514e-04],"[7.98168367e-06 1.15577335e-04 2.88871722e-03 3.83014940e-02
 5.96897006e-01 3.51898819e-01 9.83782019e-03 5.21761467e-05
 3.71540949e-07]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0492_face0.png,White,White,Male,40-49,"[9.8865080e-01 3.5783135e-06 3.1331403e-03 1.2753537e-04 5.8573154e-05
 7.5669777e-05 7.9506934e-03]",[9.9961460e-01 3.5979001e-06 2.2164945e-04 1.6025473e-04],[9.99881446e-01 1.18517644e-04],"[4.6050754e-05 2.5552952e-05 2.3433025e-04 2.3657558e-03 1.9000907e-01
 7.4462247e-01 6.1959628e-02 7.3072530e-04 6.4010724e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0802_face0.png,White,White,Male,40-49,"[9.9992812e-01 2.4462072e-09 7.3277711e-06 3.1862817e-06 1.9463052e-06
 4.8111781e-07 5.8934711e-05]",[9.99973655e-01 1.03881220e-07 1.23215386e-05 1.39443455e-05],[9.9997580e-01 2.4235289e-05],"[4.6036957e-06 5.1316223e-05 1.9962718e-03 3.6925871e-02 4.5459622e-01
 4.9149141e-01 1.4848728e-02 8.4382140e-05 1.2184988e-06]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0199_face0.png,White,White,Male,30-39,"[9.9400824e-01 2.4330404e-05 2.2011960e-03 1.8541093e-04 3.0564473e-04
 7.4641612e-05 3.2005394e-03]",[0.98138016 0.00913222 0.00822826 0.00125932],[9.9985325e-01 1.4670276e-04],"[2.6595555e-07 1.9030200e-05 1.5313132e-03 1.8901961e-01 7.4544495e-01
 6.3631356e-02 3.5152549e-04 1.8918256e-06 7.4534704e-08]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/chinese_prompt/selected_faces/detected_person/person_0680_face0.png,White,White,Female,50-59,"[6.7366165e-01 2.2104428e-04 2.9653949e-01 1.3023702e-02 3.3172152e-03
 4.5476516e-04 1.2782059e-02]",[9.2490572e-01 1.3091181e-04 7.4602641e-02 3.6072684e-04],[0.02114825 0.97885174],"[1.81775226e-06 4.72966258e-06 1.12331836e-04 9.29300906e-04
 3.29137184e-02 3.47102642e-01 5.50558448e-01 6.78321794e-02
 5.44945360e-04]"
