face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0014_face0.png,East Asian,Asian,Female,20-29,"[3.4432800e-05 3.2703630e-07 1.3743984e-04 9.2660266e-01 7.3161066e-02
 6.2706516e-05 1.3974324e-06]",[1.6388252e-05 8.8469972e-07 9.9993879e-01 4.3934415e-05],[0.00607758 0.9939224 ],"[1.3632602e-07 2.2619042e-04 2.8643212e-01 6.8613762e-01 2.6825866e-02
 3.7648159e-04 1.4929809e-06 1.6690832e-07 3.0175296e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0015_face0.png,East Asian,Asian,Female,20-29,"[1.7870247e-04 6.3339093e-07 1.1927222e-03 8.7844431e-01 1.1937668e-01
 7.9312513e-04 1.3816744e-05]",[4.1360228e-05 5.6244244e-07 9.9975246e-01 2.0561081e-04],[1.5474185e-05 9.9998456e-01],"[9.2693121e-08 8.4474939e-04 2.3473844e-01 7.4721259e-01 1.7060254e-02
 1.4365699e-04 2.5504681e-07 1.9855213e-08 2.2434644e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0016_face0.png,East Asian,Asian,Female,20-29,"[1.16044874e-04 3.55823232e-07 2.87583563e-04 9.64881063e-01
 3.46322544e-02 6.79748191e-05 1.45943186e-05]",[1.0522450e-04 2.5198888e-06 9.9982423e-01 6.8034919e-05],[3.1231265e-04 9.9968767e-01],"[1.2269139e-08 2.0309091e-05 8.2462400e-02 8.2884109e-01 8.6710677e-02
 1.9578505e-03 7.0912101e-06 5.1515713e-07 8.7197174e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0017_face0.png,East Asian,Asian,Female,10-19,"[1.08746535e-04 3.48065055e-06 2.72703683e-03 5.34995139e-01
 4.61186707e-01 9.60520993e-04 1.82344356e-05]",[5.5470548e-05 2.9404337e-06 9.9967796e-01 2.6363006e-04],[8.6540036e-05 9.9991345e-01],"[2.3458499e-07 3.8487855e-03 6.8039125e-01 3.1286135e-01 2.8634649e-03
 3.4877641e-05 2.9009552e-08 3.3247289e-09 8.1699571e-11]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0018_face0.png,East Asian,Asian,Female,20-29,"[1.1432306e-04 1.9434810e-05 6.9056698e-03 6.0943472e-01 3.7797347e-01
 5.5442918e-03 8.1994040e-06]",[2.6350963e-05 4.5333432e-05 9.9774128e-01 2.1869333e-03],[9.718622e-05 9.999028e-01],"[4.7670099e-08 1.7527173e-03 4.5466253e-01 5.3802055e-01 5.5342400e-03
 2.9936875e-05 3.2763491e-08 2.2172029e-09 3.5504908e-11]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0019_face0.png,East Asian,Asian,Female,10-19,"[9.1871916e-05 1.1084205e-06 3.6556198e-04 8.9344162e-01 1.0593403e-01
 1.6163214e-04 4.1843168e-06]",[5.0113151e-05 1.1432791e-06 9.9973643e-01 2.1231602e-04],[0.01272571 0.9872743 ],"[4.6215546e-06 1.2712247e-02 6.7244834e-01 3.0871442e-01 6.0586259e-03
 6.1522136e-05 2.3158502e-07 4.0275651e-08 1.3009127e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0020_face0.png,East Asian,Asian,Female,20-29,"[4.4164222e-05 1.1069723e-06 8.4876514e-04 7.1815044e-01 2.8062120e-01
 3.3172008e-04 2.6514606e-06]",[1.0981509e-05 1.6025009e-06 9.9993134e-01 5.6075736e-05],[7.923435e-04 9.992077e-01],"[2.6506717e-07 4.1553844e-03 4.5109236e-01 5.3591895e-01 8.7521086e-03
 8.0776554e-05 1.9990237e-07 1.9588857e-08 3.9907677e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0021_face0.png,East Asian,Asian,Female,10-19,"[1.6739925e-05 1.3129218e-06 2.5387466e-04 8.7818766e-01 1.2135795e-01
 1.8036501e-04 2.1067790e-06]",[6.2219133e-06 5.3756430e-06 9.9978763e-01 2.0068891e-04],[2.3238162e-04 9.9976760e-01],"[1.20611662e-06 1.47921471e-02 5.06908476e-01 4.67065036e-01
 1.09845465e-02 2.47594900e-04 8.88215709e-07 9.46955012e-08
 3.70992947e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0022_face0.png,East Asian,Asian,Female,20-29,"[3.3730412e-05 6.5075130e-07 1.6470277e-04 9.0448403e-01 9.5243409e-02
 7.1634211e-05 1.8858822e-06]",[7.4905270e-06 2.9305684e-06 9.9997914e-01 1.0442292e-05],[1.6567328e-05 9.9998343e-01],"[1.00117084e-07 5.25691954e-04 2.67062068e-01 7.14722395e-01
 1.74541157e-02 2.35213578e-04 4.27978648e-07 2.88651325e-08
 6.57164434e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0023_face0.png,East Asian,Asian,Female,20-29,"[9.4442314e-04 6.6987250e-06 2.2016852e-03 9.0733081e-01 8.8731378e-02
 6.8981381e-04 9.5287767e-05]",[9.5941599e-05 3.9619690e-06 9.9981540e-01 8.4641215e-05],[2.1565224e-04 9.9978429e-01],"[2.0882520e-07 4.0016964e-04 2.4042641e-01 7.4388236e-01 1.5169520e-02
 1.2108306e-04 2.9529363e-07 2.3295501e-08 7.5635365e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0024_face0.png,East Asian,Asian,Female,10-19,"[9.6195850e-05 4.8669256e-07 7.8514719e-04 9.4934094e-01 4.9362142e-02
 3.9334610e-04 2.1776756e-05]",[4.9823724e-05 7.6301758e-06 9.9982125e-01 1.2126744e-04],[8.464546e-06 9.999915e-01],"[3.66540803e-07 1.01294946e-02 6.23991191e-01 3.63689601e-01
 2.16862815e-03 2.07397552e-05 3.70433888e-08 4.22641255e-09
 1.02584226e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0025_face0.png,East Asian,Asian,Female,10-19,"[2.5229921e-04 4.6644655e-06 1.3056393e-03 8.4465873e-01 1.5358740e-01
 1.8607832e-04 5.2197506e-06]",[1.3539020e-04 8.8478901e-06 9.9970073e-01 1.5501256e-04],[0.00227498 0.997725  ],"[2.9322271e-07 3.5420347e-03 5.1569229e-01 4.7528172e-01 5.4463530e-03
 3.7195005e-05 9.4655661e-08 8.3418090e-09 2.3351870e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0026_face0.png,East Asian,Asian,Female,20-29,"[7.3201765e-05 1.0561619e-06 5.7456223e-04 8.5587150e-01 1.4329946e-01
 1.7226308e-04 7.9928632e-06]",[1.7723398e-05 2.5641666e-06 9.9989104e-01 8.8675057e-05],[1.2283558e-05 9.9998772e-01],"[1.2052118e-07 2.3088795e-03 4.2633373e-01 5.5981350e-01 1.1376296e-02
 1.6707975e-04 3.5457722e-07 4.0259387e-08 1.0734157e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0027_face0.png,East Asian,Asian,Female,10-19,"[7.4572796e-05 3.8641932e-07 1.0554028e-04 9.5179629e-01 4.7994792e-02
 2.7238648e-05 1.2903560e-06]",[5.9306076e-06 4.2215031e-08 9.9999213e-01 1.9033042e-06],[5.5132678e-04 9.9944866e-01],"[2.5458388e-07 8.0952799e-04 5.5664188e-01 4.3968472e-01 2.8431350e-03
 2.0430289e-05 3.4545522e-08 5.0274003e-09 1.4036074e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0028_face0.png,East Asian,Asian,Female,10-19,"[8.95146877e-05 1.51548256e-05 1.16059452e-03 8.84028137e-01
 1.14203334e-01 4.85702301e-04 1.74135948e-05]",[4.0968076e-05 1.0669590e-05 9.9939066e-01 5.5769959e-04],[0.00617849 0.9938215 ],"[2.1884652e-07 1.2612459e-03 5.2718359e-01 4.6326193e-01 8.2034441e-03
 8.9238805e-05 2.9924470e-07 3.6531997e-08 9.6133224e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0029_face0.png,East Asian,Asian,Female,20-29,"[3.5696363e-04 2.3258115e-06 1.5687167e-03 8.5278094e-01 1.4481744e-01
 4.4934431e-04 2.4248655e-05]",[1.0040329e-04 7.1217926e-07 9.9976313e-01 1.3580079e-04],[9.6169405e-04 9.9903828e-01],"[2.3559895e-07 4.4479308e-04 2.1240145e-01 7.4543083e-01 4.0850155e-02
 8.6916814e-04 3.0139829e-06 3.2854643e-07 6.7876216e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0030_face0.png,East Asian,Asian,Female,20-29,"[1.9886305e-04 3.2852024e-06 6.8936619e-04 8.8823992e-01 1.1079432e-01
 6.9043905e-05 5.2381188e-06]",[2.4391611e-05 2.0941457e-06 9.9996436e-01 9.1144984e-06],[5.3938117e-04 9.9946064e-01],"[8.5615540e-07 7.3582861e-03 4.2074597e-01 5.6260836e-01 9.1573922e-03
 1.2860086e-04 4.4266855e-07 6.2691122e-08 1.9980757e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0031_face0.png,East Asian,Asian,Female,10-19,"[2.0808226e-04 9.8048877e-06 1.6761315e-03 7.3100078e-01 2.6657599e-01
 5.1924417e-04 9.9587742e-06]",[6.6782236e-06 6.4085555e-07 9.9997801e-01 1.4736028e-05],[0.00793358 0.99206644],"[1.50633678e-05 1.36728585e-01 7.46654391e-01 1.15244895e-01
 1.31901854e-03 3.76155585e-05 2.79396659e-07 1.12954623e-07
 7.27715133e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0032_face0.png,East Asian,Asian,Female,20-29,"[3.5746289e-05 5.0060356e-07 3.0164325e-04 8.7540370e-01 1.2398979e-01
 2.6564897e-04 3.0440860e-06]",[1.8136991e-05 2.4264696e-06 9.9991351e-01 6.5912158e-05],[1.4571396e-04 9.9985427e-01],"[3.6854621e-07 1.7167487e-03 3.6460483e-01 6.2091941e-01 1.2604024e-02
 1.5433873e-04 3.3612531e-07 3.5984698e-08 6.5351041e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0033_face0.png,East Asian,Asian,Female,20-29,"[1.3708335e-04 2.7053425e-06 3.0453983e-04 9.3683851e-01 6.2612146e-02
 9.5730109e-05 9.3507333e-06]",[2.9621295e-05 1.2854861e-05 9.9992281e-01 3.4779998e-05],[0.00537878 0.9946212 ],"[7.2110532e-07 5.2569545e-04 2.0098785e-01 7.3425364e-01 6.1520800e-02
 2.6874172e-03 2.0076643e-05 3.6839274e-06 1.5523104e-07]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0034_face0.png,East Asian,Asian,Female,20-29,"[8.3271683e-05 1.2855742e-06 1.1049579e-03 8.1530774e-01 1.8293001e-01
 5.6630443e-04 6.4773249e-06]",[7.4012128e-06 1.8800325e-06 9.9972278e-01 2.6792628e-04],[0.00138108 0.9986189 ],"[5.3482501e-07 5.8481931e-03 4.8727924e-01 4.9872869e-01 8.0611715e-03
 8.1892271e-05 1.8263178e-07 1.8934143e-08 4.0286882e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0035_face0.png,East Asian,Asian,Female,10-19,"[6.6401837e-05 1.7756468e-06 2.6914981e-04 8.4866595e-01 1.5093273e-01
 6.0994324e-05 3.0201884e-06]",[2.2587985e-05 5.6953954e-06 9.9993384e-01 3.7894340e-05],[2.4516776e-04 9.9975485e-01],"[3.5057829e-07 2.3677188e-03 5.5817878e-01 4.3427375e-01 5.1141842e-03
 6.5123306e-05 1.4637432e-07 1.6459072e-08 5.4266086e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0036_face0.png,East Asian,Asian,Female,20-29,"[1.9669989e-05 5.8364532e-07 4.3044602e-05 9.3292296e-01 6.6995353e-02
 1.7012460e-05 1.4423762e-06]",[1.6306509e-05 3.0955113e-07 9.9997395e-01 9.4398874e-06],[0.00193639 0.9980636 ],"[3.1960684e-07 1.1485604e-04 7.3573135e-02 7.6246905e-01 1.5591934e-01
 7.8611495e-03 5.6504938e-05 5.6434783e-06 1.2053862e-07]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0037_face0.png,East Asian,Asian,Female,10-19,"[2.9756522e-05 2.0484631e-06 1.8866175e-04 7.2834438e-01 2.7133089e-01
 1.0205664e-04 2.2089735e-06]",[3.6170250e-06 9.0635922e-07 9.9998468e-01 1.0828544e-05],[2.2744437e-04 9.9977249e-01],"[2.0265528e-05 1.2524445e-01 7.0634133e-01 1.6611956e-01 2.1986649e-03
 7.5289252e-05 3.4431889e-07 8.4820613e-08 7.1586395e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0038_face0.png,East Asian,Asian,Female,10-19,"[6.3879990e-05 1.1854518e-06 7.0235954e-04 7.8339761e-01 2.1546467e-01
 3.6577738e-04 4.5075453e-06]",[4.3110464e-05 1.0733112e-06 9.9960601e-01 3.4987641e-04],[2.5800888e-05 9.9997419e-01],"[4.1054196e-07 8.7783737e-03 6.1243671e-01 3.7607428e-01 2.6890358e-03
 2.1194097e-05 3.0095890e-08 3.1371614e-09 8.5669784e-11]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0039_face0.png,East Asian,Asian,Female,10-19,"[9.9795267e-05 3.4826412e-06 6.6781172e-04 9.0058285e-01 9.8374926e-02
 2.4803006e-04 2.3146522e-05]",[1.2526007e-05 1.5609387e-05 9.9963725e-01 3.3455901e-04],[0.0096855 0.9903145],"[1.0595988e-06 3.2794876e-03 7.3151523e-01 2.6281700e-01 2.3460265e-03
 4.1063457e-05 1.2393299e-07 3.2495009e-08 1.9753470e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0040_face0.png,East Asian,Asian,Female,20-29,"[1.3866936e-04 5.0910458e-06 6.5555389e-04 8.4000707e-01 1.5890053e-01
 2.8483971e-04 8.2817687e-06]",[7.2067301e-06 2.2590928e-06 9.9995387e-01 3.6674115e-05],[0.00186034 0.9981397 ],"[4.3427627e-07 1.3995183e-03 4.4792485e-01 5.4054993e-01 9.9515086e-03
 1.7327166e-04 3.4592600e-07 5.1716700e-08 1.8291362e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0041_face0.png,East Asian,Asian,Female,20-29,"[5.5067230e-05 1.7108715e-06 4.8146083e-04 6.1778933e-01 3.8148379e-01
 1.8735375e-04 1.3620323e-06]",[1.4140049e-05 1.7969033e-06 9.9994034e-01 4.3725078e-05],[3.2794411e-05 9.9996716e-01],"[1.6645134e-07 1.8356526e-03 3.1559280e-01 6.6349542e-01 1.8829603e-02
 2.4564506e-04 6.2327206e-07 4.2937089e-08 8.7475954e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0042_face0.png,East Asian,Asian,Female,20-29,"[2.8783899e-05 3.0967897e-07 1.0555685e-04 9.6485889e-01 3.4984019e-02
 2.0948370e-05 1.5095584e-06]",[5.6452085e-05 2.3649645e-06 9.9989480e-01 4.6362700e-05],[1.8090864e-04 9.9981910e-01],"[9.6066316e-08 1.5417261e-03 4.1153392e-01 5.7828051e-01 8.5352529e-03
 1.0820603e-04 2.7942511e-07 3.0827842e-08 8.1799961e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0043_face0.png,East Asian,Asian,Female,10-19,"[1.0058881e-04 1.6584812e-06 5.1208551e-04 8.7927914e-01 1.1991438e-01
 1.8612403e-04 6.0256698e-06]",[9.5245514e-06 8.6026114e-07 9.9997425e-01 1.5360800e-05],[0.00103196 0.998968  ],"[1.3998967e-06 7.8230547e-03 5.6291407e-01 4.2345271e-01 5.7026204e-03
 1.0563880e-04 4.3836542e-07 7.5189554e-08 2.9403471e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0044_face0.png,East Asian,Asian,Female,20-29,"[1.6120689e-04 3.6635777e-06 2.7344462e-03 7.0836371e-01 2.8762531e-01
 1.0911127e-03 2.0635938e-05]",[1.4624037e-04 4.5844085e-06 9.9900997e-01 8.3923142e-04],[6.781697e-04 9.993218e-01],"[3.6379411e-08 2.6730957e-04 2.6993990e-01 7.1343297e-01 1.6205646e-02
 1.5379043e-04 3.3186043e-07 3.3515629e-08 5.1877952e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0045_face0.png,East Asian,Asian,Female,20-29,"[5.3330416e-05 8.0797236e-07 1.3791677e-04 9.5088410e-01 4.8862901e-02
 5.5301673e-05 5.5871919e-06]",[1.6037180e-05 4.2148026e-06 9.9994433e-01 3.5434619e-05],[0.00108703 0.998913  ],"[1.6285587e-07 1.6191727e-04 1.5489225e-01 7.6499993e-01 7.6654375e-02
 3.2704852e-03 1.8882110e-05 1.9770682e-06 4.6594600e-08]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0046_face0.png,East Asian,Asian,Female,10-19,"[6.8687361e-05 5.9155366e-07 3.1785370e-04 8.2394350e-01 1.7557247e-01
 9.1469505e-05 5.4049447e-06]",[9.8138044e-06 1.5768462e-06 9.9997407e-01 1.4552168e-05],[1.8571081e-04 9.9981427e-01],"[1.1418878e-05 5.0511993e-02 5.3817213e-01 4.0033716e-01 1.0666586e-02
 2.9932088e-04 1.2292013e-06 2.0017211e-07 6.6692158e-09]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0047_face0.png,East Asian,Asian,Female,20-29,"[1.7643014e-04 1.3466172e-06 9.6218713e-04 6.2411869e-01 3.7457195e-01
 1.5776030e-04 1.1675488e-05]",[2.2327737e-04 3.9287571e-07 9.9974132e-01 3.5083056e-05],[2.6959773e-05 9.9997300e-01],"[1.2837998e-07 1.3678492e-03 3.5767791e-01 6.2294585e-01 1.7738851e-02
 2.6876963e-04 6.4221649e-07 4.8580549e-08 9.4493879e-10]"
/scratch/project_462000771/mengting/projects/bias/Wan2.1/fair_selected_faces/selected_faces/0-9/female/asian/0048_face0.png,Southeast Asian,Asian,Female,10-19,"[6.4862339e-05 4.5759796e-05 1.6909190e-03 3.4554484e-01 6.5184945e-01
 8.0057123e-04 3.5622652e-06]",[1.2383266e-05 3.1167609e-05 9.9972963e-01 2.2681466e-04],[5.2909047e-04 9.9947089e-01],"[1.4754978e-06 1.1559582e-02 7.6588404e-01 2.1842955e-01 4.0204097e-03
 1.0464300e-04 2.5609128e-07 4.7413931e-08 2.4086841e-09]"
