face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,attractiveness,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0010_face0.png,East Asian,Asian,Male,20-29,"[0.00367079 0.00197776 0.03336489 0.46809575 0.43393826 0.05833048
 0.00062201]",[7.4312403e-03 2.4600702e-04 9.5596266e-01 3.6360085e-02],[0.9536196  0.04638039],"[1.0504033e-06 4.6873273e-04 9.9342100e-02 8.2542104e-01 7.3136128e-02
 1.6136607e-03 1.6147907e-05 1.0723634e-06 5.0614659e-08]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0011_face0.png,East Asian,White,Female,20-29,"[1.9329561e-01 1.7754819e-04 2.9929206e-01 3.8971931e-01 8.5032731e-02
 2.8141281e-02 4.3415111e-03]",[8.2984608e-01 1.6646007e-04 1.4987868e-01 2.0108761e-02],[0.00102146 0.99897856],"[7.8096839e-08 1.6228647e-03 2.1357612e-01 7.6857233e-01 1.6096989e-02
 1.3136066e-04 2.9385819e-07 1.5933722e-08 8.0814772e-10]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0012_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.21461806 0.03671515 0.5273516  0.00754902 0.02005828 0.0935476
 0.10016018]",[0.18816021 0.26616898 0.19693474 0.34873608],[0.06064568 0.9393543 ],"[4.4191964e-07 4.0098545e-04 1.1806027e-01 8.1061780e-01 6.9854803e-02
 1.0459170e-03 1.8473773e-05 1.1623450e-06 6.1136518e-08]",0,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0013_face0.png,White,White,Female,20-29,"[0.6051318  0.00109263 0.3486216  0.0016402  0.00141501 0.01005051
 0.03204835]",[9.6009928e-01 7.4833399e-04 2.4857666e-02 1.4294693e-02],[2.2397075e-05 9.9997759e-01],"[8.0429032e-08 7.1362726e-04 9.1838129e-02 8.4045219e-01 6.6708073e-02
 2.8692203e-04 9.2802537e-07 1.6567608e-08 6.0105421e-10]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0014_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.04887883 0.0056251  0.49325275 0.05808876 0.09414506 0.29230386
 0.00770563]",[0.34299856 0.00112211 0.31150332 0.344376  ],[0.00137051 0.9986295 ],"[2.7279881e-07 2.1111956e-03 2.7327344e-01 6.8351924e-01 4.0735014e-02
 3.5791186e-04 2.7279793e-06 2.2301062e-07 1.0210292e-08]",2,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0015_face0.png,Latino_Hispanic,White,Male,20-29,"[0.22770423 0.00471048 0.48096892 0.03179642 0.10289671 0.12524085
 0.02668235]",[0.62466514 0.00300139 0.10565049 0.266683  ],[9.9999952e-01 4.3643576e-07],"[8.0853653e-09 6.6048619e-06 2.7542967e-02 9.3328637e-01 3.8931921e-02
 2.3118475e-04 8.6860604e-07 2.3973559e-08 4.7591386e-10]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0016_face0.png,Southeast Asian,Asian,Female,20-29,"[0.01270175 0.00224096 0.27121866 0.28940538 0.29924795 0.12218829
 0.00299706]",[1.2625986e-02 3.4628008e-04 9.7699291e-01 1.0034877e-02],[2.8735839e-04 9.9971265e-01],"[8.7394135e-08 2.8895269e-04 1.3172400e-01 7.9491597e-01 7.2100714e-02
 9.6382893e-04 6.0232182e-06 4.0790243e-07 1.0515884e-08]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0017_face0.png,Indian,Asian,Male,20-29,"[0.03585862 0.05362687 0.1608767  0.09201831 0.24976327 0.40594193
 0.00191431]",[0.05298607 0.03109764 0.73415756 0.18175873],[0.70402414 0.2959759 ],"[7.0891110e-07 2.1854599e-03 1.5706755e-01 7.7795613e-01 6.1858106e-02
 9.2358515e-04 7.8491239e-06 5.5144903e-07 4.0904602e-08]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0018_face0.png,Southeast Asian,Asian,Female,20-29,"[0.03493909 0.00197784 0.29979202 0.28963128 0.32838348 0.04444182
 0.00083451]",[8.2646385e-02 8.2282326e-04 8.9749944e-01 1.9031342e-02],[0.01043168 0.9895683 ],"[1.1318006e-06 1.7645327e-02 3.7866256e-01 5.9197390e-01 1.1646590e-02
 7.0170019e-05 3.5112890e-07 3.1052647e-08 1.5316179e-09]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0019_face0.png,White,White,Male,20-29,"[0.8449069  0.00349664 0.09324293 0.0033787  0.00569836 0.03060225
 0.01867426]",[0.5099753  0.02172578 0.01789249 0.45040646],[9.9993974e-01 6.0322025e-05],"[1.9789537e-08 6.9123439e-06 2.0650038e-02 8.8600457e-01 9.1902301e-02
 1.4239613e-03 1.1716543e-05 4.4889148e-07 2.4577467e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0020_face0.png,East Asian,Asian,Female,20-29,"[0.01409872 0.00266617 0.17620721 0.60310304 0.19676155 0.00585655
 0.00130678]",[1.0921406e-02 7.7848777e-04 9.8557329e-01 2.7267581e-03],[0.00465354 0.9953465 ],"[4.4014732e-07 1.8921924e-03 2.0844367e-01 7.5244129e-01 3.6830392e-02
 3.8854656e-04 3.2267913e-06 2.4563204e-07 7.6994731e-09]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0021_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.02423807 0.00187276 0.3659505  0.14208469 0.2572691  0.20619561
 0.00238928]",[0.01371042 0.00131335 0.9539139  0.0310623 ],[0.00285766 0.9971423 ],"[1.9103545e-07 1.0621856e-03 2.7842090e-01 6.8148190e-01 3.8567048e-02
 4.6452804e-04 3.0254982e-06 1.7494726e-07 8.0150286e-09]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0022_face0.png,East Asian,Asian,Female,20-29,"[0.00771714 0.0573447  0.06031324 0.5495065  0.3079462  0.01635694
 0.00081523]",[0.00745142 0.00358886 0.9763295  0.01263032],[0.04695641 0.9530436 ],"[8.2349709e-07 2.9474401e-04 5.3845670e-02 7.5387883e-01 1.8324478e-01
 8.4475782e-03 2.4219640e-04 4.1026422e-05 4.2545585e-06]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0023_face0.png,Indian,Indian,Male,20-29,"[0.02337095 0.01283507 0.3663801  0.01356901 0.09497084 0.48586437
 0.00300967]",[0.12868392 0.01788907 0.30066726 0.55275977],[0.9987417  0.00125829],"[3.24626029e-07 1.10107241e-03 2.76502341e-01 7.02059865e-01
 2.00798716e-02 2.54836254e-04 1.52845405e-06 1.58837182e-07
 1.05670885e-08]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0024_face0.png,White,White,Male,20-29,"[9.1491121e-01 1.4301001e-04 6.6900864e-02 4.7175967e-04 7.0149347e-04
 5.4802909e-03 1.1391398e-02]",[9.7188908e-01 3.9517417e-04 4.3266267e-03 2.3389161e-02],[9.990101e-01 9.899084e-04],"[4.5041080e-08 1.1883721e-05 1.0084216e-02 8.7041360e-01 1.1772226e-01
 1.7554058e-03 1.2030788e-05 5.1925412e-07 3.1190801e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0025_face0.png,East Asian,Asian,Female,20-29,"[2.3597641e-02 5.6131341e-04 5.1851977e-02 6.7746854e-01 2.4121091e-01
 4.9349274e-03 3.7470111e-04]",[2.2652414e-02 1.0676458e-04 9.7196990e-01 5.2709021e-03],[9.4584335e-04 9.9905413e-01],"[2.7726003e-07 6.6411672e-03 3.5606974e-01 6.2604874e-01 1.1161410e-02
 7.8301819e-05 3.6379339e-07 2.9386257e-08 1.9566426e-09]",0,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0026_face0.png,White,White,Female,20-29,"[0.3608     0.27113682 0.24362077 0.00310023 0.00667177 0.05885135
 0.055819  ]",[0.76811236 0.10396281 0.01239952 0.1155253 ],[0.0028727 0.9971273],"[1.2721730e-05 1.7590428e-02 3.0340204e-01 5.7168144e-01 1.0557520e-01
 1.6276168e-03 9.8112228e-05 1.1624606e-05 7.7058058e-07]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0027_face0.png,White,White,Female,20-29,"[0.7249294  0.00220222 0.22150193 0.016692   0.00398224 0.00603658
 0.02465567]",[9.5368594e-01 2.7400686e-04 3.9411001e-02 6.6290251e-03],[0.00136445 0.99863553],"[6.7831465e-08 1.2748713e-04 6.3812695e-02 8.1034100e-01 1.2367079e-01
 2.0232024e-03 2.3944382e-05 8.3418894e-07 3.7927691e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0028_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.14203523 0.00076572 0.47152734 0.15839753 0.19443369 0.03049005
 0.0023504 ]",[2.8078970e-01 4.1901515e-04 7.1555185e-01 3.2394845e-03],[7.4841076e-04 9.9925160e-01],"[3.7275147e-08 4.7737703e-04 1.8437651e-01 7.8302574e-01 3.1892084e-02
 2.2784303e-04 3.8213275e-07 1.1507199e-08 3.7818801e-10]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0029_face0.png,White,White,Female,20-29,"[0.5234868  0.00561109 0.3869092  0.02501416 0.01370849 0.03019198
 0.01507834]",[0.9323493  0.006596   0.05231754 0.00873716],[5.296233e-04 9.994704e-01],"[1.5344446e-07 1.5082335e-04 4.7777377e-02 7.3736435e-01 2.1154858e-01
 3.1361477e-03 2.1550244e-05 9.3384176e-07 3.8872500e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0030_face0.png,White,White,Male,20-29,"[0.5094693  0.01996255 0.27590457 0.0670837  0.10467433 0.01596284
 0.00694267]",[0.8415879  0.00407812 0.13854264 0.0157913 ],[0.9211605  0.07883948],"[8.35002709e-07 2.64494657e-03 2.04980835e-01 7.50919700e-01
 4.06466387e-02 7.96226726e-04 9.87519525e-06 8.39616575e-07
 1.15596954e-07]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0031_face0.png,East Asian,Asian,Female,20-29,"[2.9470122e-03 6.3645700e-04 1.2478382e-02 6.7529941e-01 3.0712613e-01
 1.4398488e-03 7.2783972e-05]",[9.4731082e-04 8.0279459e-04 9.9749905e-01 7.5080304e-04],[0.04031653 0.9596835 ],"[5.8799869e-05 4.5207657e-02 1.9132347e-01 5.8329988e-01 1.6210340e-01
 1.5907522e-02 1.7256391e-03 3.2936214e-04 4.4273627e-05]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0032_face0.png,White,White,Female,20-29,"[0.5534122  0.00108399 0.2898295  0.00378229 0.00627656 0.13467556
 0.0109398 ]",[0.94594735 0.00241524 0.01895829 0.03267916],[1.4789014e-05 9.9998522e-01],"[7.7429334e-08 5.1871978e-04 7.2966434e-02 7.0711386e-01 2.1633185e-01
 3.0524435e-03 1.6151731e-05 4.9328236e-07 1.6810100e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0033_face0.png,East Asian,Asian,Female,20-29,"[1.7848696e-03 6.7096357e-06 2.5394713e-03 9.3027312e-01 6.5216713e-02
 1.5941907e-04 1.9786476e-05]",[1.13850385e-01 1.06477910e-05 8.85140598e-01 9.98354051e-04],[8.9456007e-04 9.9910545e-01],"[1.3889847e-07 2.2204313e-03 2.4981911e-01 7.3752230e-01 1.0385383e-02
 5.2518582e-05 9.5161106e-08 6.1340422e-09 2.1173883e-10]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0034_face0.png,White,White,Female,20-29,"[0.47136992 0.00162797 0.41293874 0.00301232 0.00160384 0.010922
 0.09852529]",[0.95035356 0.00182515 0.01249275 0.0353285 ],[0.02202515 0.9779749 ],"[5.6158203e-08 2.7554127e-06 3.6850893e-03 5.1573694e-01 4.5586669e-01
 2.4043368e-02 6.3758937e-04 2.6794900e-05 7.2580917e-07]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0035_face0.png,East Asian,Asian,Female,10-19,"[0.01615454 0.00268357 0.0140987  0.7926216  0.16759065 0.0057214
 0.00112947]",[0.11092044 0.00382501 0.8331787  0.05207584],[0.1712807 0.8287193],"[3.5736527e-06 4.6560470e-02 7.5026566e-01 2.0112069e-01 2.0359012e-03
 1.3521932e-05 1.9970000e-07 3.9726853e-08 5.1400240e-09]",1,Asian,10-19
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0036_face0.png,East Asian,Asian,Female,20-29,"[3.0109456e-02 6.5676773e-05 6.6891536e-02 8.0900007e-01 9.1148198e-02
 1.9664678e-03 8.1851589e-04]",[1.5613568e-01 5.1415449e-05 8.4156466e-01 2.2483321e-03],[1.3823545e-04 9.9986172e-01],"[3.5646369e-08 6.1801379e-04 2.3384613e-01 7.5587100e-01 9.6339947e-03
 3.0874795e-05 3.2980243e-08 1.1700284e-09 3.3649403e-11]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0037_face0.png,East Asian,Asian,Female,10-19,"[0.06015023 0.00046305 0.17434344 0.42458925 0.32864645 0.01125503
 0.00055249]",[0.17826898 0.0016804  0.789706   0.03034459],[0.00241719 0.99758285],"[3.3879516e-07 2.7575282e-02 6.6373986e-01 3.0631301e-01 2.3642885e-03
 7.2512353e-06 1.1348552e-08 7.2987311e-10 5.4552925e-11]",1,Asian,10-19
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0038_face0.png,East Asian,Asian,Female,20-29,"[8.0400277e-03 1.1243249e-03 5.9156191e-02 6.2181383e-01 3.0466181e-01
 4.6980153e-03 5.0592818e-04]",[3.9946125e-03 5.0815428e-04 9.9405682e-01 1.4404278e-03],[1.0897248e-04 9.9989104e-01],"[2.9971584e-06 7.6214396e-03 1.5932307e-01 7.6699722e-01 6.4910971e-02
 1.1343258e-03 9.3658964e-06 6.8196272e-07 2.0817293e-08]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0039_face0.png,White,White,Male,20-29,"[7.7846181e-01 3.3490448e-03 1.4898041e-01 5.8772316e-04 2.3542144e-03
 2.9564725e-02 3.6702141e-02]",[0.91616195 0.02409456 0.0087021  0.05104141],[9.9996442e-01 3.5588855e-05],"[6.7881263e-07 1.5553231e-03 1.7962894e-01 7.8125471e-01 3.7025519e-02
 5.3077837e-04 3.7679979e-06 2.2141442e-07 1.2122442e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0040_face0.png,East Asian,Asian,Female,20-29,"[2.6078600e-02 1.3503402e-04 5.7246849e-02 7.7566338e-01 1.3773783e-01
 2.3947449e-03 7.4352801e-04]",[1.1034979e-02 2.2950147e-04 9.8761785e-01 1.1176653e-03],[2.5270952e-04 9.9974734e-01],"[4.63405136e-08 1.11431065e-04 7.67520368e-02 8.72913480e-01
 4.96273823e-02 5.91948221e-04 3.50428286e-06 2.31246943e-07
 6.37350128e-09]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0041_face0.png,White,White,Male,20-29,"[9.8712337e-01 3.4153624e-04 9.0160100e-03 1.1932785e-04 2.1468567e-04
 1.0494110e-03 2.1357168e-03]",[9.9314082e-01 2.8415496e-04 1.3423025e-03 5.2327029e-03],[9.996954e-01 3.045913e-04],"[3.2607892e-07 3.7957969e-04 5.6594562e-02 8.5910654e-01 8.2538202e-02
 1.3673204e-03 1.2936891e-05 4.8280447e-07 3.4367154e-08]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0042_face0.png,White,White,Male,20-29,"[0.70030075 0.00565892 0.24554902 0.00186245 0.00410704 0.01831699
 0.02420491]",[0.945757   0.00397909 0.00923416 0.04102987],[9.990632e-01 9.368163e-04],"[3.9469163e-07 1.3228008e-04 2.0940481e-02 7.8834444e-01 1.8606521e-01
 4.4734934e-03 4.1553445e-05 2.0377554e-06 1.2019588e-07]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0043_face0.png,Southeast Asian,Asian,Female,10-19,"[0.00762192 0.01651007 0.18115707 0.09645171 0.44252437 0.2552826
 0.00045217]",[0.08643275 0.00248166 0.7969813  0.11410438],[0.41601276 0.5839872 ],"[2.5408861e-05 1.0191288e-01 4.8296511e-01 3.9435014e-01 2.0020125e-02
 7.1304204e-04 1.1661209e-05 1.4423409e-06 1.6309475e-07]",1,Asian,10-19
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0044_face0.png,East Asian,Asian,Female,20-29,"[4.0554367e-03 9.7024413e-06 7.2540538e-03 9.4776869e-01 4.0668149e-02
 2.0727768e-04 3.6703041e-05]",[1.4448569e-02 4.6504294e-05 9.8451543e-01 9.8948134e-04],[3.4576096e-04 9.9965423e-01],"[2.3118641e-08 4.4119606e-05 3.5398427e-02 8.6956710e-01 9.3459517e-02
 1.5212123e-03 9.2413775e-06 4.0079536e-07 6.6473631e-09]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0045_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.05380135 0.00689868 0.34843966 0.22952923 0.27734327 0.0829671
 0.00102068]",[8.3821183e-03 5.4956559e-04 9.8924160e-01 1.8267715e-03],[0.00163507 0.9983649 ],"[1.3003188e-06 1.6444156e-02 4.5628139e-01 5.0211239e-01 2.4902206e-02
 2.5673045e-04 1.7260372e-06 8.4738566e-08 2.8737166e-09]",1,Others,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0046_face0.png,East Asian,Asian,Female,20-29,"[5.7754600e-03 6.9231144e-05 1.1740016e-02 7.5370479e-01 2.1996745e-01
 8.6706514e-03 7.2476993e-05]",[2.2902874e-02 2.0991915e-04 9.2117447e-01 5.5712748e-02],[0.0291421  0.97085786],"[9.1131517e-07 7.1844691e-03 4.3334046e-01 5.4598886e-01 1.3255246e-02
 2.2488579e-04 4.2303227e-06 8.6456953e-07 9.0294577e-08]",0,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0047_face0.png,East Asian,Asian,Female,20-29,"[7.2727771e-03 2.0535603e-04 5.9973221e-02 6.9094026e-01 2.2835653e-01
 1.3043908e-02 2.0788732e-04]",[9.4401119e-03 3.3450476e-04 9.8115295e-01 9.0724295e-03],[0.00402813 0.9959718 ],"[2.3051691e-06 7.8509869e-03 1.7920844e-01 7.6841319e-01 4.3951094e-02
 5.6875317e-04 4.7575295e-06 4.1635542e-07 1.9568592e-08]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0048_face0.png,White,White,Female,20-29,"[0.44832098 0.0022466  0.32102996 0.06642894 0.01435376 0.13509138
 0.0125284 ]",[0.8915131  0.00172122 0.05710502 0.04966072],[0.00370528 0.99629474],"[9.67321625e-07 1.11691281e-03 1.04648925e-01 7.91876554e-01
 1.00442261e-01 1.86703820e-03 4.41710472e-05 2.94874076e-06
 1.91951443e-07]",1,White,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0049_face0.png,East Asian,Asian,Female,20-29,"[1.0986407e-02 8.8307039e-05 2.0972537e-02 8.3963329e-01 1.2391950e-01
 2.4994637e-03 1.9004755e-03]",[3.3707425e-01 1.3278355e-04 6.5940410e-01 3.3889341e-03],[0.00416525 0.99583477],"[1.4829200e-06 4.6485150e-03 2.1660124e-01 7.4742198e-01 3.0669378e-02
 6.4809184e-04 8.1889475e-06 1.0815484e-06 8.6339597e-08]",1,Asian,20-39
/scratch/project_462000771/mengting/projects/bias/hunyuan/prompt2/selected_faces/detected_surprised/surprised_person_0050_face0.png,East Asian,Asian,Female,20-29,"[1.2795288e-02 2.8578716e-04 8.9958459e-02 7.3356277e-01 1.4429964e-01
 1.8517198e-02 5.8084336e-04]",[4.9395401e-02 5.7834672e-04 7.9238570e-01 1.5764049e-01],[4.123412e-04 9.995877e-01],"[8.0890499e-07 4.9031060e-03 2.6146439e-01 7.1613687e-01 1.7364984e-02
 1.2926861e-04 5.6344311e-07 4.8071396e-08 1.5193019e-09]",1,Asian,20-39
