face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0043_face0.png,Black,Black,Male,50-59,"[1.3339307e-05 9.9903518e-01 3.6895921e-04 1.1375912e-05 1.2486344e-04
 4.4245273e-04 3.8352391e-06]",[1.0888338e-04 9.9147028e-01 2.1435544e-03 6.2772711e-03],[9.9997765e-01 2.2377137e-05],"[5.6143772e-06 8.7410654e-06 4.0212599e-05 3.2405640e-04 7.0345248e-03
 1.8907644e-01 6.5732497e-01 1.3729887e-01 8.8866102e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0380_face0.png,Indian,White,Male,50-59,"[1.3257504e-01 6.3122690e-02 3.1953490e-01 1.8759078e-04 2.6409498e-03
 4.6644855e-01 1.5490317e-02]",[0.7578105  0.02094238 0.05433249 0.16691467],[9.9997324e-01 2.6771157e-05],"[4.6751388e-06 1.2431171e-05 1.4563785e-04 6.2653970e-04 1.8955071e-02
 3.1133300e-01 6.5267241e-01 1.6045062e-02 2.0512049e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0133_face0.png,White,White,Male,50-59,"[8.9307350e-01 1.6900925e-02 3.0664835e-02 4.5679876e-04 9.0342603e-04
 1.2092279e-02 4.5908220e-02]",[0.58733505 0.01516663 0.00775671 0.3897416 ],[9.994490e-01 5.509805e-04],"[2.9005207e-05 5.2151194e-05 1.5788726e-04 3.9492190e-04 7.3656305e-03
 1.5363638e-01 7.7545989e-01 6.0419213e-02 2.4849123e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0596_face0.png,Latino_Hispanic,White,Male,50-59,"[0.3675773  0.02208639 0.37380192 0.00075368 0.00586495 0.1988199
 0.03109578]",[0.4959579  0.00610176 0.03063904 0.46730128],[9.9964720e-01 3.5281412e-04],"[3.2849304e-05 8.8048655e-05 6.1881542e-04 3.9790975e-04 7.8631695e-03
 1.8999645e-01 7.5212729e-01 4.8007648e-02 8.6776371e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0605_face0.png,White,White,Male,50-59,"[8.8884825e-01 5.8970852e-03 3.7073273e-02 2.3767672e-04 5.1517366e-04
 3.2204539e-03 6.4208038e-02]",[0.96563834 0.00164413 0.0029668  0.02975084],[9.9996662e-01 3.3355063e-05],"[2.2771037e-06 2.8703839e-06 3.9069306e-05 4.2268474e-04 2.0472053e-02
 3.7290502e-01 5.8327657e-01 2.2423033e-02 4.5637984e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0537_face0.png,White,White,Male,50-59,"[0.7673965  0.01650988 0.13904451 0.00149366 0.00799284 0.02677273
 0.04078983]",[0.84698933 0.01536154 0.01027737 0.12737171],[9.9996334e-01 3.6697471e-05],"[1.8750014e-05 1.6854034e-05 1.5905927e-04 2.0329969e-04 2.8999664e-03
 7.9773284e-02 7.6232600e-01 1.5136002e-01 3.2427958e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0373_face0.png,White,White,Male,50-59,"[0.5612161  0.03346579 0.308697   0.001905   0.0157     0.02392009
 0.055096  ]",[0.8248219  0.0407398  0.05637277 0.07806552],[9.9997681e-01 2.3182623e-05],"[3.5010566e-05 5.4649259e-05 3.7279699e-04 3.5507107e-04 4.3525714e-03
 9.1285691e-02 7.5596440e-01 1.4393708e-01 3.6427579e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0303_face0.png,White,White,Male,40-49,"[8.9200515e-01 1.8863061e-02 2.8530650e-02 1.6292406e-04 8.2943658e-04
 6.7934440e-03 5.2815277e-02]",[0.6506067  0.11676697 0.02777347 0.20485283],[9.9999905e-01 9.2862859e-07],"[3.5230474e-07 5.3975282e-07 1.6147818e-05 1.3863298e-03 8.4353209e-02
 6.6450971e-01 2.4705359e-01 2.6554954e-03 2.4640687e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0973_face0.png,Black,Black,Male,50-59,"[3.5275906e-04 9.7496659e-01 5.4557854e-03 5.4263943e-05 1.6109213e-03
 1.7527565e-02 3.1912718e-05]",[4.1884111e-04 9.7703403e-01 4.5335563e-03 1.8013546e-02],[9.9989909e-01 1.0085733e-04],"[4.1747885e-06 1.1122336e-05 1.2629169e-04 1.1865227e-03 1.9189864e-02
 2.5756541e-01 6.6205043e-01 5.7057880e-02 2.8082833e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0046_face0.png,White,White,Male,50-59,"[9.8552805e-01 9.6232642e-04 2.8658023e-03 5.6765675e-05 1.2493688e-04
 7.1200542e-04 9.7501967e-03]",[0.9091528  0.04735573 0.00741023 0.0360812 ],[9.9934191e-01 6.5809814e-04],"[8.0120408e-06 1.7779870e-05 2.0425240e-04 4.3327673e-03 4.7730267e-02
 3.6959177e-01 5.5095106e-01 2.5684441e-02 1.4796933e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0060_face0.png,White,White,Male,50-59,"[8.3265579e-01 2.1340212e-02 3.5161078e-02 3.9580362e-04 1.2704179e-03
 2.7282184e-03 1.0644853e-01]",[0.94447005 0.02107432 0.01222418 0.02223146],[9.9999481e-01 5.1898533e-06],"[2.1009448e-06 2.1325263e-06 2.2020367e-05 7.2598492e-04 3.8482718e-02
 4.5588025e-01 4.8159555e-01 2.2580080e-02 7.0908229e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0761_face0.png,White,White,Male,50-59,"[8.5433817e-01 4.0576018e-02 6.1230194e-02 1.5332438e-04 3.6969541e-03
 3.6316872e-02 3.6885191e-03]",[0.8264728  0.01681771 0.02616665 0.13054283],[9.9952477e-01 4.7520472e-04],"[6.2475192e-07 2.4615692e-06 1.3321918e-04 2.8439933e-03 3.8675964e-02
 3.2059082e-01 6.0982192e-01 2.6962014e-02 9.6903590e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0230_face0.png,Black,Indian,Male,50-59,"[5.7660714e-03 5.4595822e-01 1.6205239e-01 4.7235267e-04 7.2764782e-03
 2.7677527e-01 1.6992149e-03]",[0.0077426  0.27735084 0.01175595 0.7031506 ],[9.99879599e-01 1.20417484e-04],"[9.7277116e-06 1.4796834e-05 6.7401590e-05 8.3648971e-05 2.5684228e-03
 1.0797562e-01 7.9311472e-01 9.3618393e-02 2.5472939e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0659_face0.png,Black,Black,Male,50-59,"[1.11752609e-03 9.43205297e-01 3.15338885e-03 1.01659854e-04
 9.53740673e-04 5.10329641e-02 4.35422029e-04]",[0.00390459 0.65840816 0.0104281  0.3272591 ],[9.9999559e-01 4.3802434e-06],"[9.3283933e-07 1.0741779e-06 6.7216747e-06 1.9484047e-04 5.6922054e-03
 1.5201405e-01 6.8901253e-01 1.4481466e-01 8.2629500e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0363_face0.png,White,White,Male,50-59,"[0.6527954  0.05141162 0.1971255  0.00094757 0.00907002 0.07384841
 0.01480141]",[0.89219344 0.00198249 0.04491931 0.06090475],[9.99895990e-01 1.03976534e-04],"[1.6849837e-05 2.2612994e-05 2.6302988e-04 4.5455046e-04 4.0615834e-03
 7.1156681e-02 7.0564443e-01 2.1159591e-01 6.7843776e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0134_face0.png,White,Indian,Male,50-59,"[5.6842071e-01 2.2521237e-02 1.9463284e-02 1.9733171e-04 9.9097681e-04
 1.6024400e-02 3.7238210e-01]",[0.07271683 0.3028045  0.06241034 0.56206834],[9.9988228e-01 1.1765681e-04],"[1.3639575e-05 1.7002663e-05 8.3451108e-05 7.7233097e-04 3.1579010e-02
 4.5634153e-01 4.8883447e-01 2.1554580e-02 8.0389623e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0305_face0.png,White,White,Male,50-59,"[9.9614298e-01 1.2619123e-04 6.0404028e-04 6.0022639e-06 2.1740305e-05
 1.1601005e-04 2.9830444e-03]",[0.97773117 0.00994686 0.00442294 0.0078991 ],[9.9983442e-01 1.6560445e-04],"[3.3851668e-06 1.0508427e-05 1.9310712e-04 2.7226624e-03 2.6790246e-02
 2.3305015e-01 6.8716794e-01 4.7801465e-02 2.2606046e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0350_face0.png,Black,Black,Male,30-39,"[9.9794931e-07 9.9978852e-01 1.3745140e-05 4.3310729e-07 4.3630075e-06
 1.9078866e-04 1.0946429e-06]",[5.8550648e-07 9.9970448e-01 4.9963346e-06 2.9002628e-04],[9.999957e-01 4.253091e-06],"[1.4034326e-07 1.2629316e-06 2.2621115e-04 1.2934959e-01 5.7961774e-01
 2.8132281e-01 9.2966566e-03 1.7709215e-04 8.5273541e-06]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0846_face0.png,Black,White,Male,50-59,"[2.9025388e-01 5.5499703e-01 5.2139014e-02 1.0557237e-04 2.3691943e-03
 9.2919633e-02 7.2156978e-03]",[0.4567569  0.23359667 0.04839962 0.26124683],[9.9994701e-01 5.3003285e-05],"[1.6974425e-05 3.2518601e-05 3.7479278e-04 1.0995471e-03 7.8023514e-03
 9.8539397e-02 7.0117509e-01 1.8602809e-01 4.9313027e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0237_face0.png,Latino_Hispanic,White,Male,50-59,"[0.24653386 0.22405729 0.36064103 0.0026061  0.01657373 0.06010588
 0.08948212]",[0.4844135  0.35312247 0.0691117  0.0933523 ],[9.9978459e-01 2.1541932e-04],"[1.6527940e-04 2.1368082e-04 5.8523705e-04 9.5729000e-04 2.3878383e-02
 3.3542162e-01 5.8151484e-01 5.5562377e-02 1.7012734e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0729_face0.png,White,White,Male,40-49,"[8.8848841e-01 7.6171540e-04 2.7377624e-02 1.7444084e-04 2.7838736e-04
 2.2944135e-03 8.0624945e-02]",[0.98278064 0.0011487  0.00444848 0.01162229],[9.9910426e-01 8.9577952e-04],"[9.7215916e-06 1.8976107e-05 1.6695098e-04 1.2764769e-03 4.4242330e-02
 4.9533328e-01 4.4441059e-01 1.4086062e-02 4.5559587e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0056_face0.png,White,White,Male,50-59,"[0.5603464  0.04856287 0.16991289 0.00473334 0.0308675  0.12282277
 0.06275418]",[0.7243303  0.06626065 0.04351537 0.16589361],[9.9959654e-01 4.0349903e-04],"[3.2840839e-05 3.9483606e-05 3.2631721e-04 4.5162762e-04 3.9255815e-03
 7.5653620e-02 6.5719724e-01 2.4924906e-01 1.3124236e-02]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0963_face0.png,White,Indian,Male,50-59,"[0.69732636 0.02208907 0.07440268 0.00073221 0.00390806 0.16249034
 0.03905133]",[0.29222617 0.03798728 0.00815826 0.66162837],[0.9986485  0.00135153],"[3.6844209e-05 6.5047847e-05 2.8049425e-04 2.4665537e-04 2.8095602e-03
 8.0735981e-02 7.5515079e-01 1.5095836e-01 9.7163310e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0634_face0.png,Black,Black,Male,50-59,"[1.7456935e-06 9.9894029e-01 6.7245142e-05 1.6023815e-06 3.0183557e-05
 9.5783849e-04 1.1266040e-06]",[3.3630911e-06 9.9923414e-01 2.1104475e-04 5.5148324e-04],[9.9995714e-01 4.2828495e-05],"[9.9588692e-07 3.9110614e-06 9.2732851e-05 4.4810195e-03 5.3065095e-02
 4.4693467e-01 4.5507446e-01 3.6918812e-02 3.4282806e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0864_face0.png,White,White,Male,40-49,"[9.7890288e-01 1.3606065e-03 1.0099224e-02 3.2723190e-05 1.3804332e-04
 5.9964601e-04 8.8670030e-03]",[9.9430919e-01 2.2318079e-03 8.7576301e-04 2.5831966e-03],[9.9988043e-01 1.1952566e-04],"[2.0728109e-07 8.2103247e-07 3.7219888e-05 9.6491640e-03 3.2112145e-01
 6.2270659e-01 4.5946553e-02 5.2702014e-04 1.0986739e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0917_face0.png,White,White,Male,40-49,"[9.91305292e-01 1.27636723e-03 4.57882974e-03 1.18140015e-05
 4.82978976e-05 3.56815755e-04 2.42255139e-03]",[0.92804205 0.02061572 0.00941652 0.0419258 ],[9.9996597e-01 3.4083114e-05],"[2.0675886e-06 4.4236999e-06 8.0217113e-05 2.2987435e-03 5.3358253e-02
 5.0528222e-01 4.2874631e-01 9.9549033e-03 2.7282245e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0519_face0.png,White,White,Male,50-59,"[7.9020381e-01 2.2222348e-02 6.0920961e-02 5.5461540e-05 6.8048661e-04
 1.8985583e-02 1.0693126e-01]",[0.89455444 0.05933971 0.0038961  0.04220976],[9.9996734e-01 3.2621901e-05],"[5.4895563e-06 9.1077354e-06 1.2720113e-04 1.0583394e-03 2.0830024e-02
 2.5251287e-01 6.7068350e-01 5.3232413e-02 1.5409787e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0120_face0.png,White,White,Male,40-49,"[9.1468501e-01 2.1011537e-02 4.7016993e-02 1.3887836e-04 9.7131456e-04
 6.4030034e-03 9.7733196e-03]",[0.96085393 0.0244344  0.00621718 0.00849442],[9.9994260e-01 5.7448262e-05],"[2.4612159e-06 2.9087296e-06 8.0787875e-05 6.4426223e-03 1.6264440e-01
 5.6058419e-01 2.6368892e-01 6.4131259e-03 1.4063223e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0768_face0.png,White,White,Male,40-49,"[9.8924798e-01 3.4413041e-04 1.5572610e-03 4.2544591e-05 8.1860097e-05
 1.5884066e-04 8.5674245e-03]",[0.98371094 0.00277389 0.0038472  0.00966797],[9.9964780e-01 3.5222282e-04],"[2.8294128e-06 1.0420862e-05 1.8422458e-04 1.7258735e-02 2.1419327e-01
 6.1715567e-01 1.4704300e-01 3.8469825e-03 3.0492787e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0214_face0.png,White,Indian,Male,60-69,"[7.9738164e-01 4.3710306e-02 2.5862612e-02 4.1250908e-04 2.7466761e-03
 9.9855900e-02 3.0030318e-02]",[0.0684071  0.2051995  0.00745039 0.71894306],[9.998881e-01 1.118921e-04],"[3.2300035e-05 4.2964442e-05 1.8537916e-04 1.4229430e-04 6.0547714e-04
 1.5135316e-02 4.5925421e-01 4.8790741e-01 3.6694638e-02]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0024_face0.png,White,Indian,Male,50-59,"[0.84034264 0.01649891 0.06768467 0.00237509 0.00697627 0.03538511
 0.03073736]",[0.30715322 0.03869514 0.05753632 0.5966153 ],[9.9964911e-01 3.5089976e-04],"[2.8393970e-05 4.9555776e-05 1.8258870e-04 2.0072264e-04 1.8640625e-03
 5.3233851e-02 7.8839481e-01 1.4975366e-01 6.2923608e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0547_face0.png,White,White,Male,40-49,"[8.6837721e-01 1.7987111e-03 5.6576827e-03 3.0133111e-05 1.4600236e-04
 1.6869821e-03 1.2230333e-01]",[0.9778123  0.00136935 0.00605052 0.01476777],[9.996926e-01 3.074264e-04],"[3.1808127e-06 2.2300952e-05 2.3841088e-04 1.4534650e-02 2.3953848e-01
 6.4395726e-01 9.9128857e-02 2.3857278e-03 1.9114978e-04]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0255_face0.png,White,White,Male,40-49,"[8.4700686e-01 1.0348270e-02 5.4614492e-02 3.8045953e-04 1.2425537e-03
 7.2333147e-03 7.9173997e-02]",[0.71556836 0.19864634 0.03742506 0.04836025],[0.99626726 0.00373274],"[4.0540140e-06 1.1150434e-05 1.3545401e-04 5.1666806e-03 1.7137377e-01
 6.5081155e-01 1.7050810e-01 1.9461450e-03 4.3048523e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0492_face0.png,White,White,Male,40-49,"[9.8167247e-01 3.0055906e-05 7.8382943e-04 1.0162386e-05 2.0204832e-05
 7.6580734e-05 1.7406801e-02]",[9.9912286e-01 7.1509239e-05 1.5260518e-04 6.5299025e-04],[9.9997890e-01 2.1092972e-05],"[7.7570739e-08 2.0669718e-07 1.4677888e-05 5.0065382e-03 1.9948825e-01
 7.0670658e-01 8.8009626e-02 7.5704156e-04 1.6981834e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0802_face0.png,Black,Black,Male,40-49,"[4.0979994e-06 9.9785602e-01 1.3436627e-04 2.5468262e-06 3.7472350e-05
 1.9383383e-03 2.7133114e-05]",[5.8613191e-06 9.9619746e-01 1.4810354e-04 3.6486248e-03],[9.9999917e-01 8.5505332e-07],"[2.2761844e-07 2.7093627e-06 3.4774412e-04 7.8410983e-02 4.4246575e-01
 4.4878662e-01 2.9430866e-02 5.3654338e-04 1.8622499e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0199_face0.png,White,White,Male,50-59,"[0.6829144  0.03416687 0.1633463  0.00216024 0.00783507 0.0422035
 0.06737363]",[0.7346204  0.08508664 0.0305449  0.149748  ],[9.9996597e-01 3.4059100e-05],"[2.6377382e-05 3.9842489e-05 1.7532526e-04 8.6542845e-05 1.1698464e-03
 4.8960868e-02 7.5266004e-01 1.9176073e-01 5.1203966e-03]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0680_face0.png,White,White,Male,30-39,"[9.0823174e-01 3.4570809e-02 4.1979983e-02 1.0751371e-04 8.6115440e-04
 8.4254062e-03 5.8234329e-03]",[0.9245269  0.03483325 0.01671874 0.02392111],[9.9998766e-01 1.2355502e-05],"[1.12575535e-07 2.85600663e-07 7.29287349e-05 6.77104220e-02
 6.06214941e-01 2.99225479e-01 2.63805855e-02 3.85902909e-04
 9.43647774e-06]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0845_face0.png,White,White,Male,40-49,"[8.4973353e-01 1.4976899e-03 1.2136770e-01 2.8293641e-04 1.9324709e-03
 1.0623417e-02 1.4562355e-02]",[0.965899   0.0030705  0.01790681 0.01312368],[9.9971992e-01 2.8010027e-04],"[2.1001772e-06 6.8386826e-06 2.2769406e-04 4.6326201e-03 1.2041263e-01
 5.7952929e-01 2.9221833e-01 2.9327178e-03 3.7752052e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0295_face0.png,Black,Black,Male,30-39,"[1.0910237e-05 9.9597204e-01 7.3715055e-04 8.3338627e-08 4.3115201e-06
 3.1692677e-03 1.0627929e-04]",[4.5587280e-05 9.8140013e-01 1.5300691e-04 1.8401254e-02],[9.9999994e-01 5.0408172e-08],"[4.44268125e-07 5.87697286e-06 6.89549139e-04 7.35200197e-02
 4.77646559e-01 4.14081901e-01 3.34345847e-02 6.10995223e-04
 1.01293135e-05]"
/scratch/project_462000771/mengting/projects/bias/kolors/chinese_prompt/selected_faces/detected_person/person_0511_face0.png,White,White,Male,40-49,"[9.9028748e-01 8.3115992e-05 2.1324584e-03 6.2282917e-05 7.6175238e-05
 1.5799479e-04 7.2004166e-03]",[9.9645525e-01 1.3893080e-03 7.5149612e-04 1.4040028e-03],[9.9973375e-01 2.6627054e-04],"[5.4725142e-08 3.9679867e-07 3.8460224e-05 1.6340302e-02 4.3774340e-01
 5.2785116e-01 1.7915679e-02 1.0829506e-04 2.3613400e-06]"
